System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:22:35:121, 2102238734132515,    0.102,    2.000,  800,  13.425,   1.374,   0.382,   2.171,   0.222,   0.062, 31,  0,   0.707,   0.072,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:35:234, 2102239137817391,    0.214,    4.000, 4100,  11.782,   2.695,   0.749,   0.746,   0.306,   0.085, 31,  0,   0.674,   0.148,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:35:339, 2102239518134331,    0.320,    1.000,  800,  12.472,   4.012,   1.115,   1.454,   0.459,   0.128, 31,  0,   0.667,   0.218,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:35:448, 2102239909446157,    0.429,    2.000, 3700,  11.784,   5.293,   1.470,   0.704,   0.536,   0.149, 31,  0,   0.676,   0.292,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:35:557, 2102240302276309,    0.538,    4.000, 1600,  14.009,   6.822,   1.895,   2.941,   0.857,   0.238, 31,  0,   0.696,   0.368,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:35:667, 2102240699142573,    0.648,    2.000,  800,  11.620,   8.103,   2.251,   0.576,   0.920,   0.256, 31,  0,   0.672,   0.442,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:35:777, 2102241096035447,    0.758,    2.000,  800,  11.682,   9.391,   2.609,   0.539,   0.980,   0.272, 31,  0,   0.682,   0.517,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:35:887, 2102241488923555,    0.868,    2.000,  800,  11.550,  10.651,   2.959,   0.501,   1.035,   0.287, 30,  0,   0.671,   0.590,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:35:997, 2102241887154425,    0.978,    2.000,  800,  11.511,  11.925,   3.312,   0.507,   1.091,   0.303, 30,  0,   0.669,   0.664,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:36:104, 2102242271510087,    1.085,   15.000, 4200,  23.762,  14.462,   4.017,  12.738,   2.451,   0.681, 48,  0,   0.848,   0.755,   0.210,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:36:213, 2102242664008776,    1.194,   18.000, 4200,  29.291,  17.655,   4.904,  18.215,   4.437,   1.232, 41,  0,   0.794,   0.841,   0.234,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:36:325, 2102243067086093,    1.306,   17.000, 4200,  30.364,  21.055,   5.849,  19.264,   6.593,   1.831, 48,  0,   0.963,   0.949,   0.264,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:36:436, 2102243466833817,    1.417,   17.000, 4200,  29.410,  24.321,   6.756,  18.329,   8.629,   2.397, 48,  0,   0.792,   1.037,   0.288,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:36:726, 2102244511259531,    1.707,   20.000, 4200,  29.621,  32.914,   9.143,  18.519,  14.001,   3.889, 42,  0,   1.062,   1.345,   0.374,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:36:791, 2102244744920609,    1.772,   17.000, 4200,  28.900,  34.790,   9.664,  17.610,  15.144,   4.207, 46,  0,   1.373,   1.434,   0.398,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:36:873, 2102245040297391,    1.854,   21.000, 4200,  29.332,  37.197,  10.332,  17.988,  16.620,   4.617, 35,  0,   1.384,   1.548,   0.430,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:36:979, 2102245423286089,    1.960,    1.000,  800,  12.557,  38.533,  10.704,   1.418,  16.771,   4.659, 32,  0,   0.679,   1.620,   0.450,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:37:092, 2102245830165347,    2.073,    3.000,  800,  12.397,  39.934,  11.093,   1.328,  16.921,   4.700, 32,  0,   0.688,   1.698,   0.472,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:37:199, 2102246211733563,    2.179,    1.000,  800,  11.568,  41.160,  11.433,   0.497,  16.974,   4.715, 32,  0,   0.671,   1.769,   0.491,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:37:307, 2102246601947661,    2.288,    2.000,  800,  11.522,  42.409,  11.780,   0.502,  17.028,   4.730, 31,  0,   0.670,   1.842,   0.512,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:37:416, 2102246995786089,    2.397,    2.000,  800,  11.553,  43.673,  12.131,   0.524,  17.086,   4.746, 32,  0,   0.668,   1.915,   0.532,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:37:529, 2102247401825137,    2.510,    7.000, 4200,  13.770,  45.226,  12.563,   2.687,  17.389,   4.830, 32,  0,   0.709,   1.995,   0.554,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:37:639, 2102247798386695,    2.620,    2.000,  800,  12.142,  46.563,  12.934,   1.082,  17.508,   4.863, 31,  0,   0.672,   2.069,   0.575,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:37:748, 2102248188792939,    2.729,    2.000,  800,  11.682,  47.830,  13.286,   0.555,  17.568,   4.880, 31,  0,   0.674,   2.142,   0.595,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:37:858, 2102248585131707,    2.839,    2.000,  800,  11.562,  49.103,  13.640,   0.507,  17.624,   4.896, 30,  0,   0.672,   2.216,   0.616,4095.875,4095.875,   0.000,   0.000,   0.000
15:22:37:877, 2102248653209387,    2.858,   28.000, 4100,  24.775,  49.572,  13.770,  14.092,  17.891,   4.970, 37,  0,   0.952,   2.234,   0.621,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.857624
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 49.571533
Cumulative Processor Energy_0 (mWh) = 13.769870
