System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:21:39:214, 2076117482734615,    0.099,    2.000,  800,   5.789,   0.571,   0.159,   2.359,   0.233,   0.065, 32,  0,   0.701,   0.069,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:39:321, 2076117865399283,    0.205,    2.000,  800,   3.962,   0.992,   0.276,   0.537,   0.290,   0.080, 32,  0,   0.678,   0.141,   0.039,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:39:433, 2076118270905363,    0.318,    2.000,  800,   3.919,   1.434,   0.398,   0.538,   0.350,   0.097, 32,  0,   0.672,   0.217,   0.060,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:39:539, 2076118651322781,    0.423,    7.000, 3400,   6.349,   2.104,   0.585,   2.938,   0.661,   0.184, 32,  0,   0.708,   0.292,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:39:650, 2076119052505473,    0.535,    2.000,  800,   4.167,   2.569,   0.714,   0.777,   0.747,   0.208, 32,  0,   0.670,   0.366,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:39:758, 2076119440984503,    0.643,    2.000,  800,   3.904,   2.990,   0.831,   0.502,   0.801,   0.223, 32,  0,   0.673,   0.439,   0.122,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:39:870, 2076119843314989,    0.754,    2.000,  800,   3.923,   3.429,   0.952,   0.515,   0.859,   0.239, 32,  0,   0.671,   0.514,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:39:980, 2076120238917339,    0.864,    2.000,  800,   3.915,   3.859,   1.072,   0.507,   0.915,   0.254, 32,  0,   0.673,   0.588,   0.163,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:40:087, 2076120626039393,    0.972,    2.000,  800,   3.931,   4.281,   1.189,   0.513,   0.970,   0.269, 31,  0,   0.675,   0.661,   0.183,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:40:199, 2076121027608339,    1.083,   23.000, 4200,  19.652,   6.474,   1.798,  16.159,   2.772,   0.770, 45,  0,   0.968,   0.769,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:40:307, 2076121416396169,    1.191,   21.000, 4200,  26.225,   9.306,   2.585,  20.105,   4.944,   1.373, 41,  0,   1.321,   0.911,   0.253,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:40:415, 2076121805205409,    1.299,   17.000, 4200,  23.162,  11.807,   3.280,  17.104,   6.791,   1.886, 47,  0,   1.286,   1.050,   0.292,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:40:524, 2076122197334562,    1.408,   54.000, 4100,  28.228,  14.882,   4.134,  22.162,   9.205,   2.557, 47,  0,   1.972,   1.265,   0.351,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:40:633, 2076122591075659,    1.518,   17.000,  800,  27.822,  17.925,   4.979,  21.392,  11.545,   3.207, 34,  0,   1.689,   1.450,   0.403,4095.875,4095.875,   0.000,   0.000,   0.000
13:21:40:744, 2076122988544360,    1.628,    3.000,  800,   6.554,  18.649,   5.180,   0.561,  11.607,   3.224, 32,  0,   0.679,   1.525,   0.423,4095.875,4095.875,   0.000,   0.000,   0.000
