System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:10:55:214, 2099719067349104,    0.099,    2.000,  800,   8.570,   0.853,   0.237,   2.611,   0.260,   0.072, 32,  0,   0.694,   0.069,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
15:10:55:322, 2099719458716131,    0.208,    2.000,  800,   6.716,   1.583,   0.440,   0.746,   0.341,   0.095, 32,  0,   0.673,   0.142,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
15:10:55:432, 2099719853150030,    0.318,    2.000,  800,   6.986,   2.348,   0.652,   1.064,   0.457,   0.127, 32,  0,   0.674,   0.216,   0.060,4095.875,4095.875,   0.000,   0.000,   0.000
15:10:55:545, 2099720258558787,    0.430,    5.000, 3100,   8.568,   3.313,   0.920,   2.590,   0.749,   0.208, 32,  0,   0.695,   0.294,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
15:10:55:654, 2099720651961169,    0.540,    2.000,  800,   6.940,   4.071,   1.131,   0.998,   0.858,   0.238, 32,  0,   0.677,   0.368,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
15:10:55:763, 2099721044716311,    0.649,    2.000,  800,   6.665,   4.799,   1.333,   0.714,   0.936,   0.260, 31,  0,   0.675,   0.442,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
15:10:55:873, 2099721440685599,    0.759,    5.000, 4100,   6.851,   5.552,   1.542,   0.997,   1.046,   0.290, 32,  0,   0.679,   0.517,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
15:10:55:984, 2099721840853477,    0.870,    6.000,  800,  11.510,   6.832,   1.898,   5.403,   1.646,   0.457, 32,  0,   0.680,   0.592,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
15:10:56:089, 2099722219010783,    0.975,    2.000,  800,   6.520,   7.517,   2.088,   0.567,   1.706,   0.474, 32,  0,   0.672,   0.663,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
15:10:56:202, 2099722622755140,    1.087,   15.000, 4100,  20.306,   9.794,   2.721,  14.351,   3.315,   0.921, 44,  0,   0.977,   0.773,   0.215,4095.875,4095.875,   0.000,   0.000,   0.000
