System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:02:00:198, 2097793010330851,    0.110,    4.000, 4300,   6.469,   0.711,   0.197,   2.934,   0.322,   0.090, 33,  0,   0.757,   0.083,   0.023,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:00:309, 2097793409550151,    0.221,    1.000, 2500,   4.780,   1.241,   0.345,   1.375,   0.475,   0.132, 32,  0,   0.675,   0.158,   0.044,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:00:416, 2097793797314535,    0.328,    3.000, 3100,   4.623,   1.738,   0.483,   1.181,   0.602,   0.167, 32,  0,   0.707,   0.234,   0.065,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:00:527, 2097794196753121,    0.439,    9.000, 3600,   8.286,   2.658,   0.738,   4.856,   1.141,   0.317, 33,  0,   0.836,   0.327,   0.091,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:00:637, 2097794590234710,    0.549,    5.000,  800,   4.676,   3.169,   0.880,   1.266,   1.279,   0.355, 32,  0,   0.729,   0.407,   0.113,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:00:744, 2097794978317987,    0.656,    3.000,  800,   3.955,   3.595,   0.999,   0.544,   1.338,   0.372, 33,  0,   0.681,   0.480,   0.133,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:00:857, 2097795384170139,    0.769,    2.000,  800,   3.954,   4.041,   1.123,   0.540,   1.398,   0.388, 32,  0,   0.672,   0.556,   0.154,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:00:963, 2097795766169609,    0.875,    2.000,  800,   3.944,   4.460,   1.239,   0.545,   1.456,   0.405, 32,  0,   0.674,   0.627,   0.174,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:01:076, 2097796173582213,    0.989,    3.000,  800,   3.932,   4.905,   1.362,   0.535,   1.517,   0.421, 32,  0,   0.676,   0.704,   0.195,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:01:183, 2097796556766819,    1.095,   20.000, 4200,  19.870,   7.020,   1.950,  16.527,   3.276,   0.910, 46,  0,   1.041,   0.815,   0.226,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:01:292, 2097796949075290,    1.204,   25.000, 4200,  25.380,   9.785,   2.718,  21.988,   5.672,   1.576, 48,  0,   1.110,   0.935,   0.260,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:01:402, 2097797345049921,    1.314,   25.000, 4200,  25.912,  12.635,   3.510,  22.366,   8.132,   2.259, 48,  0,   1.040,   1.050,   0.292,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:01:511, 2097797737553877,    1.423,   24.000, 4200,  23.455,  15.193,   4.220,  20.020,  10.315,   2.865, 43,  0,   0.850,   1.143,   0.317,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:01:621, 2097798133617933,    1.533,   48.000, 4100,  36.601,  19.220,   5.339,  33.238,  13.972,   3.881, 43,  0,   1.316,   1.287,   0.358,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:01:729, 2097798522069477,    1.641,   58.000, 4100,  42.263,  23.780,   6.606,  38.518,  18.128,   5.036, 44,  0,   1.635,   1.464,   0.407,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:01:841, 2097798925594274,    1.753,   35.000, 4200,  31.696,  27.333,   7.592,  28.244,  21.294,   5.915, 50,  0,   1.016,   1.578,   0.438,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:01:951, 2097799321521673,    1.863,   35.000, 4200,  30.495,  30.687,   8.524,  27.037,  24.267,   6.741, 49,  0,   1.105,   1.699,   0.472,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:02:059, 2097799710355007,    1.971,   34.000, 4200,  31.791,  34.120,   9.478,  28.308,  27.325,   7.590, 48,  0,   1.061,   1.814,   0.504,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:02:171, 2097800113354823,    2.083,   44.000, 4200,  35.369,  38.080,  10.578,  31.745,  30.878,   8.577, 47,  0,   1.590,   1.992,   0.553,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:02:280, 2097800505952979,    2.192,   35.000, 4200,  31.104,  41.472,  11.520,  27.643,  33.893,   9.415, 50,  0,   1.058,   2.107,   0.585,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:02:385, 2097800883914629,    2.297,   34.000, 4200,  30.663,  44.691,  12.414,  27.193,  36.748,  10.208, 44,  0,   1.049,   2.217,   0.616,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:02:497, 2097801287135919,    2.409,   47.000, 4200,  32.983,  48.385,  13.440,  29.374,  40.038,  11.122, 46,  0,   1.561,   2.392,   0.665,4095.875,4095.875,   0.000,   0.000,   0.000
15:02:02:604, 2097801672158341,    2.516,   36.000, 4200,  30.659,  51.664,  14.351,  27.157,  42.943,  11.928, 49,  0,   1.210,   2.522,   0.700,4095.875,4095.875,   0.000,   0.000,   0.000
