System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:19:12:774, 2075590297190914,    0.107,    3.000,  800,  13.335,   1.426,   0.396,   2.151,   0.230,   0.064, 31,  0,   0.707,   0.076,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:12:883, 2075590689699063,    0.216,    4.000, 3400,  11.761,   2.708,   0.752,   0.705,   0.307,   0.085, 31,  0,   0.703,   0.152,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:12:995, 2075591093926741,    0.328,    1.000,  800,  11.775,   4.030,   1.119,   0.725,   0.388,   0.108, 30,  0,   0.672,   0.228,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:13:103, 2075591481309505,    0.436,    2.000,  800,  11.632,   5.282,   1.467,   0.524,   0.445,   0.124, 30,  0,   0.672,   0.300,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:13:212, 2075591873788109,    0.545,    2.000,  800,  11.560,   6.542,   1.817,   0.497,   0.499,   0.139, 30,  0,   0.670,   0.373,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:13:323, 2075592272224389,    0.656,    2.000,  800,  11.611,   7.827,   2.174,   0.505,   0.555,   0.154, 31,  0,   0.673,   0.448,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:13:432, 2075592667002723,    0.765,    2.000,  800,  11.487,   9.087,   2.524,   0.490,   0.608,   0.169, 30,  0,   0.665,   0.521,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:13:541, 2075593058462109,    0.874,    5.000, 3100,  13.782,  10.585,   2.940,   2.690,   0.901,   0.250, 31,  0,   0.698,   0.596,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:13:649, 2075593449078464,    0.982,    4.000,  800,  11.840,  11.870,   3.297,   0.829,   0.991,   0.275, 31,  0,   0.681,   0.670,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:13:758, 2075593840946839,    1.091,   18.000, 4100,  25.302,  14.624,   4.062,  14.297,   2.547,   0.708, 43,  0,   1.063,   0.786,   0.218,4095.875,4095.875,   0.000,   0.000,   0.000
