System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:46:28:997, 2094440690366059,    0.106,    2.000,  800,   5.509,   0.582,   0.162,   2.087,   0.220,   0.061, 32,  0,   0.699,   0.074,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:29:106, 2094441082702547,    0.215,    3.000,  800,   3.998,   1.017,   0.283,   0.596,   0.285,   0.079, 31,  0,   0.683,   0.148,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:29:215, 2094441472180097,    0.323,    2.000,  800,   3.955,   1.445,   0.401,   0.558,   0.346,   0.096, 32,  0,   0.670,   0.221,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:29:322, 2094441860049349,    0.430,    3.000,  800,   4.069,   1.884,   0.523,   0.662,   0.417,   0.116, 31,  0,   0.676,   0.294,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:29:436, 2094442267964101,    0.544,    2.000,  800,   4.042,   2.342,   0.650,   0.614,   0.487,   0.135, 32,  0,   0.675,   0.370,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:29:542, 2094442649142925,    0.650,    5.000, 3400,   6.146,   2.992,   0.831,   2.776,   0.780,   0.217, 32,  0,   0.691,   0.443,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:29:650, 2094443041324819,    0.759,    2.000,  800,   4.782,   3.513,   0.976,   1.373,   0.930,   0.258, 31,  0,   0.678,   0.517,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:29:760, 2094443437486265,    0.869,    2.000,  800,   3.957,   3.949,   1.097,   0.556,   0.991,   0.275, 32,  0,   0.676,   0.591,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:29:869, 2094443829800207,    0.978,    2.000,  800,   3.930,   4.377,   1.216,   0.526,   1.049,   0.291, 32,  0,   0.671,   0.665,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:29:983, 2094444236628783,    1.091,   21.000, 4200,  18.772,   6.499,   1.805,  15.330,   2.781,   0.773, 46,  0,   0.957,   0.773,   0.215,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:30:092, 2094444628938331,    1.200,   19.000, 4200,  26.463,   9.382,   2.606,  20.336,   4.997,   1.388, 48,  0,   1.409,   0.926,   0.257,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:30:202, 2094445025139701,    1.310,   18.000, 4200,  23.945,  12.018,   3.338,  17.900,   6.967,   1.935, 42,  0,   1.215,   1.060,   0.294,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:30:307, 2094445402913005,    1.415,   19.000, 4200,  23.650,  14.499,   4.028,  17.556,   8.809,   2.447, 45,  0,   1.582,   1.226,   0.341,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:30:418, 2094445802384978,    1.526,   44.000, 4100,  36.422,  18.541,   5.150,  30.013,  12.140,   3.372, 47,  0,   2.312,   1.482,   0.412,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:30:528, 2094446198806467,    1.636,   20.000, 2800,  10.541,  19.702,   5.473,   4.462,  12.631,   3.509, 33,  0,   0.791,   1.570,   0.436,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:30:637, 2094446594439789,    1.746,    1.000,  800,   7.502,  20.526,   5.702,   1.530,  12.799,   3.555, 32,  0,   0.680,   1.644,   0.457,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:30:745, 2094446981406593,    1.853,    2.000,  800,   6.648,  21.241,   5.900,   0.660,  12.870,   3.575, 32,  0,   0.675,   1.717,   0.477,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:30:855, 2094447377551581,    1.963,    2.000,  800,   6.579,  21.965,   6.101,   0.628,  12.939,   3.594, 31,  0,   0.670,   1.791,   0.497,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:30:963, 2094447766212232,    2.071,    4.000,  800,   6.638,  22.681,   6.300,   0.681,  13.013,   3.615, 32,  0,   0.683,   1.864,   0.518,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:31:076, 2094448172963589,    2.184,    2.000,  800,   6.622,  23.430,   6.508,   0.661,  13.087,   3.635, 31,  0,   0.676,   1.941,   0.539,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:31:183, 2094448557861415,    2.291,    2.000,  800,   6.571,  24.132,   6.703,   0.608,  13.152,   3.653, 31,  0,   0.671,   2.013,   0.559,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:31:293, 2094448954503233,    2.401,    2.000,  800,   6.560,  24.855,   6.904,   0.613,  13.220,   3.672, 31,  0,   0.674,   2.087,   0.580,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:31:403, 2094449351217391,    2.511,    3.000,  800,   6.570,  25.579,   7.105,   0.626,  13.289,   3.691, 31,  0,   0.673,   2.161,   0.600,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:31:456, 2094449542126817,    2.564,   11.000, 4100,  11.425,  26.185,   7.274,   5.658,  13.589,   3.775, 38,  0,   0.772,   2.202,   0.612,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.564410
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 26.184814
Cumulative Processor Energy_0 (mWh) = 7.273560
Average Processor Power_0 (Watt) = 10.210855

Cumulative IA Energy_0 (Joules) = 13.589050
Cumulative IA Energy_0 (mWh) = 3.774736
Average IA Power_0 (Watt) = 5.299095

Cumulative DRAM Energy_0 (Joules) = 2.201843
Cumulative DRAM Energy_0 (mWh) = 0.611623
Average DRAM Power_0 (Watt) = 0.858616
