System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:20:46:919, 2088889211560433,    0.100,    4.000,  800,  14.890,   1.483,   0.412,   3.644,   0.363,   0.101, 31,  0,   0.735,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:47:028, 2088889604010630,    0.209,   23.000, 4100,  25.719,   4.287,   1.191,  14.718,   1.967,   0.547, 38,  0,   0.918,   0.173,   0.048,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:47:138, 2088889999468807,    0.318,   21.000, 1600,  24.278,   6.954,   1.932,  13.075,   3.404,   0.945, 32,  0,   0.916,   0.274,   0.076,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:47:245, 2088890382167170,    0.425,   24.000, 4200,  30.154,  10.159,   2.822,  19.170,   5.442,   1.512, 45,  0,   0.966,   0.377,   0.105,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:47:358, 2088890789950645,    0.538,    6.000,  800,  17.044,  12.090,   3.358,   5.906,   6.111,   1.697, 32,  0,   0.750,   0.462,   0.128,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:47:464, 2088891171722095,    0.644,    2.000,  800,  11.743,  13.335,   3.704,   0.675,   6.182,   1.717, 31,  0,   0.676,   0.533,   0.148,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:47:575, 2088891573633681,    0.756,    3.000,  800,  14.788,  14.986,   4.163,   3.682,   6.593,   1.831, 31,  0,   0.708,   0.612,   0.170,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:47:685, 2088891965770669,    0.865,    2.000,  800,  11.758,  16.267,   4.519,   0.680,   6.667,   1.852, 31,  0,   0.672,   0.686,   0.190,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:47:794, 2088892358718257,    0.974,    2.000,  800,  11.759,  17.551,   4.875,   0.717,   6.746,   1.874, 31,  0,   0.672,   0.759,   0.211,4095.875,4095.875,   0.000,   0.000,   0.000
14:20:47:904, 2088892755406561,    1.084,   19.000, 4200,  25.283,  20.337,   5.649,  14.305,   8.322,   2.312, 46,  0,   0.877,   0.856,   0.238,4095.875,4095.875,   0.000,   0.000,   0.000
