System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:43:46:028, 2093854001063187,    0.099,    2.000, 2500,   6.202,   0.615,   0.171,   2.746,   0.272,   0.076, 32,  0,   0.705,   0.070,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:46:135, 2093854385676347,    0.206,    2.000,  800,   4.029,   1.046,   0.291,   0.622,   0.339,   0.094, 32,  0,   0.672,   0.142,   0.039,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:46:245, 2093854780742569,    0.316,    2.000,  800,   3.915,   1.476,   0.410,   0.504,   0.394,   0.109, 31,  0,   0.672,   0.216,   0.060,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:46:355, 2093855177431733,    0.426,    2.000, 1600,   4.760,   2.000,   0.556,   1.358,   0.544,   0.151, 31,  0,   0.707,   0.294,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:46:468, 2093855582937059,    0.539,    2.000,  800,   3.944,   2.444,   0.679,   0.564,   0.607,   0.169, 32,  0,   0.668,   0.369,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:46:575, 2093855970114151,    0.646,    4.000,  900,   6.335,   3.126,   0.868,   2.915,   0.921,   0.256, 32,  0,   0.710,   0.445,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:46:684, 2093856364077919,    0.756,    2.000,  800,   3.925,   3.555,   0.988,   0.542,   0.980,   0.272, 31,  0,   0.669,   0.518,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:46:791, 2093856749552609,    0.863,    2.000,  800,   3.914,   3.974,   1.104,   0.515,   1.035,   0.288, 31,  0,   0.671,   0.590,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:46:901, 2093857142219440,    0.972,    2.000,  800,   3.961,   4.406,   1.224,   0.527,   1.093,   0.304, 32,  0,   0.682,   0.665,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:47:010, 2093857536147933,    1.081,   18.000, 4100,  17.933,   6.369,   1.769,  14.576,   2.688,   0.747, 43,  0,   0.935,   0.767,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:47:121, 2093857933692509,    1.192,   23.000, 4200,  24.596,   9.085,   2.524,  20.377,   4.938,   1.372, 43,  0,   1.378,   0.919,   0.255,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:47:229, 2093858322487867,    1.300,   16.000, 4200,  23.759,  11.651,   3.236,  17.736,   6.853,   1.904, 42,  0,   1.179,   1.046,   0.291,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:47:343, 2093858732872189,    1.414,   17.000, 4200,  23.211,  14.297,   3.971,  17.127,   8.806,   2.446, 41,  0,   1.500,   1.217,   0.338,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:47:448, 2093859110804523,    1.519,   41.000, 4200,  35.884,  18.064,   5.018,  29.467,  11.899,   3.305, 49,  0,   2.358,   1.465,   0.407,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:47:560, 2093859515428755,    1.631,    3.000, 1800,  15.069,  19.758,   5.488,   8.930,  12.903,   3.584, 33,  0,   0.852,   1.561,   0.434,4095.875,4095.875,   0.000,   0.000,   0.000
