System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:16:52:527, 2088045399152459,    0.101,    5.000, 3300,   8.556,   0.861,   0.239,   5.067,   0.510,   0.142, 33,  0,   0.737,   0.074,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:52:638, 2088045800000995,    0.212,    2.000,  800,   4.186,   1.328,   0.369,   0.793,   0.598,   0.166, 32,  0,   0.679,   0.150,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:52:746, 2088046189711193,    0.320,    3.000,  800,   3.937,   1.754,   0.487,   0.544,   0.657,   0.183, 32,  0,   0.681,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:52:857, 2088046586188260,    0.430,    2.000,  800,   3.892,   2.182,   0.606,   0.493,   0.712,   0.198, 32,  0,   0.669,   0.297,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:52:965, 2088046975001723,    0.538,   22.000, 4200,  14.762,   3.777,   1.049,  11.515,   1.955,   0.543, 43,  0,   0.810,   0.385,   0.107,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:53:073, 2088047363925299,    0.646,   41.000, 4200,  33.328,   7.377,   2.049,  29.764,   5.171,   1.436, 39,  0,   1.273,   0.522,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:53:182, 2088047756176517,    0.755,   20.000, 4200,  21.331,   9.701,   2.695,  17.897,   7.121,   1.978, 47,  0,   0.836,   0.613,   0.170,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:53:294, 2088048159455757,    0.867,   17.000, 4200,  20.098,  11.953,   3.320,  16.716,   8.993,   2.498, 50,  0,   0.795,   0.702,   0.195,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:53:401, 2088048544737817,    0.974,   18.000, 4200,  20.411,  14.137,   3.927,  16.953,  10.808,   3.002, 48,  0,   0.807,   0.789,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:53:514, 2088048951656868,    1.087,   64.000, 4200,  33.666,  17.943,   4.984,  30.257,  14.228,   3.952, 47,  0,   1.182,   0.922,   0.256,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:53:621, 2088049336515072,    1.194,   39.000, 4200,  33.475,  21.521,   5.978,  29.943,  17.429,   4.841, 44,  0,   1.178,   1.048,   0.291,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:53:729, 2088049725372095,    1.302,   39.000, 4100,  33.622,  25.153,   6.987,  30.109,  20.681,   5.745, 50,  0,   1.247,   1.183,   0.329,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:53:838, 2088050117998315,    1.411,   34.000, 4200,  31.314,  28.568,   7.936,  27.864,  23.720,   6.589, 49,  0,   1.007,   1.293,   0.359,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:53:951, 2088050524806337,    1.524,   40.000, 4200,  32.736,  32.267,   8.963,  29.217,  27.022,   7.506, 48,  0,   1.320,   1.442,   0.401,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:54:057, 2088050906293357,    1.630,   36.000, 4200,  31.662,  35.622,   9.895,  28.191,  30.009,   8.336, 49,  0,   1.067,   1.555,   0.432,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:54:170, 2088051313048317,    1.743,   36.000, 4200,  30.505,  39.069,  10.853,  26.936,  33.053,   9.181, 51,  0,   1.306,   1.703,   0.473,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:54:276, 2088051694791445,    1.849,   43.000, 4200,  34.165,  42.692,  11.859,  30.609,  36.298,  10.083, 50,  0,   1.392,   1.850,   0.514,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:54:389, 2088052101486483,    1.962,   34.000, 4200,  29.836,  46.063,  12.795,  26.325,  39.272,  10.909, 52,  0,   1.424,   2.011,   0.559,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:54:494, 2088052479578335,    2.067,   68.000, 4100,  35.579,  49.799,  13.833,  31.999,  42.633,  11.843, 50,  0,   1.835,   2.204,   0.612,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:54:607, 2088052886164717,    2.180,   26.000, 4200,  27.032,  52.852,  14.681,  23.384,  45.274,  12.576, 50,  0,   1.087,   2.326,   0.646,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:54:715, 2088053276934361,    2.289,   17.000, 4200,  20.134,  55.038,  15.288,  16.651,  47.081,  13.078, 49,  0,   0.735,   2.406,   0.668,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:54:823, 2088053665656537,    2.397,   17.000, 4200,  19.888,  57.185,  15.885,  16.467,  48.859,  13.572, 45,  0,   0.717,   2.484,   0.690,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:54:932, 2088054057889997,    2.506,   17.000, 4100,  19.910,  59.355,  16.487,  16.503,  50.658,  14.072, 48,  0,   0.715,   2.562,   0.712,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:55:044, 2088054461138166,    2.618,   18.000, 4100,  20.273,  61.625,  17.118,  16.883,  52.549,  14.597, 49,  0,   0.748,   2.645,   0.735,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:55:150, 2088054842877197,    2.724,   16.000, 4200,  19.917,  63.737,  17.705,  16.481,  54.296,  15.082, 48,  0,   0.746,   2.724,   0.757,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:55:263, 2088055249573933,    2.837,   18.000, 4200,  20.310,  66.032,  18.342,  16.889,  56.204,  15.612, 51,  0,   0.806,   2.816,   0.782,4095.875,4095.875,   0.000,   0.000,   0.000
14:16:55:373, 2088055645600671,    2.947,   16.000, 4200,  20.091,  68.242,  18.956,  16.668,  58.038,  16.122, 51,  0,   0.795,   2.903,   0.806,4095.875,4095.875,   0.000,   0.000,   0.000
