System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:13:43:416, 2087364599403383,    0.099,    2.000,  800,   5.692,   0.562,   0.156,   2.245,   0.221,   0.062, 33,  0,   0.693,   0.068,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:43:525, 2087364993807917,    0.208,    7.000, 3900,   6.011,   1.220,   0.339,   2.607,   0.507,   0.141, 32,  0,   0.695,   0.144,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:43:636, 2087365394135869,    0.319,    2.000,  800,   4.513,   1.722,   0.478,   1.100,   0.629,   0.175, 32,  0,   0.671,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:43:748, 2087365793980689,    0.430,    2.000,  800,   4.807,   2.256,   0.627,   1.408,   0.786,   0.218, 32,  0,   0.691,   0.296,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:43:855, 2087366182151993,    0.538,    3.000,  800,   6.247,   2.929,   0.814,   1.655,   0.964,   0.268, 32,  0,   0.679,   0.369,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:43:965, 2087366575343589,    0.648,    1.000,  800,   6.534,   3.643,   1.012,   0.589,   1.029,   0.286, 31,  0,   0.671,   0.442,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:44:074, 2087366968638259,    0.757,    2.000,  800,   6.634,   4.368,   1.213,   0.634,   1.098,   0.305, 32,  0,   0.675,   0.516,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:44:184, 2087367365768491,    0.867,    2.000,  800,   6.571,   5.093,   1.415,   0.630,   1.167,   0.324, 32,  0,   0.677,   0.591,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:44:293, 2087367757824861,    0.976,    2.000,  800,   6.528,   5.804,   1.612,   0.567,   1.229,   0.341, 32,  0,   0.674,   0.664,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:44:401, 2087368145195049,    1.084,   16.000, 4200,  19.923,   7.947,   2.208,  14.086,   2.745,   0.762, 49,  0,   1.112,   0.784,   0.218,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:44:514, 2087368552068695,    1.197,   31.000, 4200,  27.986,  11.110,   3.086,  21.927,   5.223,   1.451, 45,  0,   1.347,   0.936,   0.260,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:44:623, 2087368944476317,    1.306,   19.000, 4200,  25.759,  13.918,   3.866,  19.711,   7.371,   2.048, 47,  0,   1.164,   1.063,   0.295,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:44:732, 2087369336893893,    1.415,   16.000, 4200,  25.183,  16.663,   4.629,  19.192,   9.463,   2.629, 46,  0,   0.956,   1.167,   0.324,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:44:840, 2087369725671861,    1.523,   16.000, 4200,  25.236,  19.388,   5.386,  19.250,  11.542,   3.206, 47,  0,   0.940,   1.269,   0.352,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:44:948, 2087370114249077,    1.631,   16.000, 4100,  25.217,  22.110,   6.142,  19.260,  13.621,   3.784, 47,  0,   0.940,   1.370,   0.381,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:45:057, 2087370506790559,    1.740,   17.000, 4200,  25.350,  24.874,   6.910,  19.348,  15.731,   4.370, 49,  0,   0.941,   1.473,   0.409,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:45:169, 2087370909965777,    1.852,   17.000, 4200,  25.760,  27.759,   7.711,  19.754,  17.943,   4.984, 50,  0,   0.970,   1.581,   0.439,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:45:280, 2087371309548873,    1.963,   16.000, 4200,  25.218,  30.558,   8.488,  19.254,  20.080,   5.578, 52,  0,   0.898,   1.681,   0.467,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:45:388, 2087371698351307,    2.071,   17.000, 4200,  25.476,  33.310,   9.253,  19.488,  22.185,   6.162, 48,  0,   0.919,   1.780,   0.495,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:45:494, 2087372079971731,    2.177,   31.000, 4200,  26.372,  36.105,  10.029,  20.383,  24.346,   6.763, 51,  0,   0.915,   1.877,   0.521,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:45:607, 2087372486758375,    2.290,   16.000, 4200,  25.390,  38.974,  10.826,  19.421,  26.540,   7.372, 52,  0,   0.878,   1.976,   0.549,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:45:715, 2087372875660953,    2.398,   17.000, 4200,  25.484,  41.727,  11.591,  19.510,  28.648,   7.958, 44,  0,   0.881,   2.072,   0.575,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:45:824, 2087373267911806,    2.507,   18.000, 4100,  25.982,  44.558,  12.377,  19.977,  30.824,   8.562, 46,  0,   0.968,   2.177,   0.605,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:45:933, 2087373660448733,    2.616,   16.000, 4200,  25.407,  47.329,  13.147,  19.454,  32.946,   9.152, 49,  0,   0.856,   2.270,   0.631,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:46:042, 2087374052852829,    2.725,   16.000, 4200,  25.577,  50.117,  13.921,  19.598,  35.082,   9.745, 48,  0,   0.839,   2.362,   0.656,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:46:153, 2087374452348021,    2.836,   17.000, 4200,  25.795,  52.979,  14.716,  19.812,  37.280,  10.356, 52,  0,   0.873,   2.459,   0.683,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:46:261, 2087374841143769,    2.944,   16.000, 4200,  25.447,  55.727,  15.480,  19.478,  39.384,  10.940, 52,  0,   0.806,   2.546,   0.707,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:46:372, 2087375240743819,    3.055,   16.000, 4200,  25.461,  58.554,  16.265,  19.498,  41.548,  11.541, 52,  0,   0.804,   2.635,   0.732,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:46:496, 2087375688824045,    3.179,   36.000, 4200,  27.124,  61.930,  17.203,  20.630,  44.116,  12.254, 50,  0,   0.840,   2.739,   0.761,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:46:588, 2087376018341495,    3.271,   17.000, 4200,  30.423,  64.714,  17.976,  19.486,  45.900,  12.750, 44,  0,   0.816,   2.814,   0.782,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:46:700, 2087376421561265,    3.383,   16.000, 4200,  30.617,  68.144,  18.929,  19.538,  48.088,  13.358, 49,  0,   0.783,   2.902,   0.806,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:46:807, 2087376806754827,    3.490,   16.000, 4200,  30.444,  71.401,  19.834,  19.362,  50.160,  13.933, 52,  0,   0.820,   2.990,   0.830,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:46:919, 2087377209931219,    3.602,   16.000, 4200,  30.444,  74.811,  20.781,  19.374,  52.329,  14.536, 52,  0,   0.754,   3.074,   0.854,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:47:027, 2087377598762091,    3.710,   24.000, 4200,  34.423,  78.529,  21.813,  23.328,  54.849,  15.236, 51,  0,   1.073,   3.190,   0.886,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:47:140, 2087378005568281,    3.823,   17.000, 4200,  30.894,  82.020,  22.783,  19.757,  57.082,  15.856, 50,  0,   0.793,   3.279,   0.911,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:47:246, 2087378387064017,    3.929,   16.000, 4200,  30.581,  85.260,  23.683,  19.493,  59.147,  16.430, 43,  0,   0.749,   3.359,   0.933,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:47:356, 2087378783131793,    4.039,   16.000, 4200,  30.468,  88.612,  24.615,  19.404,  61.282,  17.023, 52,  0,   0.736,   3.440,   0.955,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:47:464, 2087379171961225,    4.147,   16.000, 4200,  30.368,  91.892,  25.526,  19.314,  63.368,  17.602, 52,  0,   0.727,   3.518,   0.977,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:47:575, 2087379571590655,    4.258,   19.000, 4200,  31.456,  95.384,  26.496,  20.335,  65.625,  18.229, 45,  0,   0.816,   3.609,   1.002,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:47:684, 2087379963993536,    4.367,   16.000, 4200,  30.287,  98.685,  27.413,  19.236,  67.722,  18.812, 42,  0,   0.726,   3.688,   1.024,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:47:792, 2087380352674899,    4.475,   17.000, 4200,  30.654, 101.995,  28.332,  19.557,  69.834,  19.398, 43,  0,   0.748,   3.769,   1.047,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:47:904, 2087380755867851,    4.587,   16.000, 4200,  30.037, 105.359,  29.266,  18.960,  71.957,  19.988, 51,  0,   0.717,   3.849,   1.069,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:48:011, 2087381141068695,    4.694,   16.000, 4200,  30.116, 108.582,  30.162,  19.046,  73.995,  20.554, 51,  0,   0.728,   3.927,   1.091,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:48:122, 2087381540727873,    4.805,   17.000, 4200,  30.425, 111.959,  31.100,  19.344,  76.143,  21.151, 45,  0,   0.752,   4.010,   1.114,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:48:233, 2087381940329949,    4.916,   16.000, 4200,  30.080, 115.298,  32.027,  19.001,  78.252,  21.737, 51,  0,   0.712,   4.089,   1.136,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:48:342, 2087382332716767,    5.025,   16.000, 4200,  29.801, 118.547,  32.930,  18.729,  80.293,  22.304, 50,  0,   0.753,   4.171,   1.159,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:48:450, 2087382721504491,    5.133,   17.000, 4200,  29.901, 121.776,  33.827,  18.830,  82.327,  22.869, 50,  0,   0.719,   4.249,   1.180,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:48:561, 2087383121115479,    5.244,   19.000, 4200,  30.336, 125.143,  34.762,  19.256,  84.464,  23.462, 50,  0,   0.734,   4.331,   1.203,4095.875,4095.875,   0.000,   0.000,   0.000
14:13:48:669, 2087383510038423,    5.352,   20.000, 4200,  31.076, 128.500,  35.695,  19.998,  86.625,  24.062, 45,  0,   0.842,   4.422,   1.228,4095.875,4095.875,   0.000,   0.000,   0.000
