System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:24:03:867, 2076638233557826,    0.106,    2.000,  800,  13.228,   1.398,   0.388,   2.202,   0.233,   0.065, 31,  0,   0.695,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:03:977, 2076638628785845,    0.215,    3.000,  800,  11.722,   2.685,   0.746,   0.627,   0.302,   0.084, 31,  0,   0.680,   0.148,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:04:087, 2076639023827397,    0.325,    3.000,  800,  11.659,   3.965,   1.101,   0.562,   0.363,   0.101, 31,  0,   0.677,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:04:198, 2076639423709625,    0.436,    2.000,  800,  11.579,   5.251,   1.459,   0.524,   0.421,   0.117, 30,  0,   0.671,   0.297,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:04:307, 2076639816084691,    0.545,    2.000,  800,  11.640,   6.519,   1.811,   0.573,   0.484,   0.134, 31,  0,   0.670,   0.370,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:04:418, 2076640215619563,    0.656,    2.000,  800,  11.594,   7.806,   2.168,   0.520,   0.542,   0.150, 30,  0,   0.671,   0.445,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:04:525, 2076640599708523,    0.763,    8.000, 3900,  13.836,   9.282,   2.578,   2.744,   0.834,   0.232, 31,  0,   0.703,   0.520,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:04:634, 2076640994052489,    0.873,    1.000,  800,  11.966,  10.593,   2.943,   0.948,   0.938,   0.261, 31,  0,   0.671,   0.593,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:04:743, 2076641387137555,    0.982,    5.000,  800,  11.646,  11.865,   3.296,   0.611,   1.005,   0.279, 31,  0,   0.690,   0.668,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:04:852, 2076641778273179,    1.090,   21.000, 4200,  29.531,  15.073,   4.187,  18.420,   3.006,   0.835, 42,  0,   1.105,   0.788,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
