System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:46:10:307, 2094373404389809,    0.096,    3.000,  800,  14.115,   1.353,   0.376,   2.950,   0.283,   0.079, 31,  0,   0.718,   0.069,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:10:416, 2094373798313095,    0.205,    2.000,  800,  11.622,   2.625,   0.729,   0.603,   0.349,   0.097, 31,  0,   0.670,   0.142,   0.039,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:10:529, 2094374202246975,    0.317,    7.000, 3600,  13.949,   4.190,   1.164,   2.925,   0.677,   0.188, 31,  0,   0.704,   0.221,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:10:635, 2094374584940527,    0.424,    2.000,  800,  12.050,   5.471,   1.520,   0.876,   0.770,   0.214, 31,  0,   0.680,   0.293,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:10:748, 2094374991414443,    0.537,    2.000,  800,  11.734,   6.796,   1.888,   0.655,   0.844,   0.234, 30,  0,   0.675,   0.370,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:10:854, 2094375375085939,    0.643,    2.000,  800,  11.570,   8.029,   2.230,   0.568,   0.905,   0.251, 31,  0,   0.673,   0.441,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:10:964, 2094375771748909,    0.753,    2.000,  800,  11.601,   9.307,   2.585,   0.558,   0.966,   0.268, 30,  0,   0.669,   0.515,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:11:073, 2094376162117611,    0.862,    3.000,  800,  11.775,  10.584,   2.940,   0.646,   1.036,   0.288, 31,  0,   0.678,   0.588,   0.163,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:11:182, 2094376555512081,    0.971,    2.000,  800,  11.649,  11.857,   3.294,   0.612,   1.103,   0.306, 30,  0,   0.669,   0.662,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:11:292, 2094376951645489,    1.081,   26.000, 4200,  30.270,  15.188,   4.219,  19.120,   3.207,   0.891, 39,  0,   1.520,   0.829,   0.230,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:11:400, 2094377340356617,    1.189,   21.000, 4200,  30.594,  18.491,   5.136,  19.361,   5.298,   1.472, 45,  0,   1.296,   0.969,   0.269,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:11:538, 2094377838746163,    1.328,   22.000, 4200,  29.768,  22.612,   6.281,  18.421,   7.848,   2.180, 44,  0,   1.566,   1.186,   0.329,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:11:623, 2094378143177224,    1.412,   53.000, 4100,  39.384,  25.943,   7.206,  28.117,  10.226,   2.840, 46,  0,   2.191,   1.371,   0.381,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:11:730, 2094378527148895,    1.519,    8.000,  800,  18.503,  27.916,   7.754,   7.207,  10.994,   3.054, 32,  0,   1.114,   1.490,   0.414,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:11:839, 2094378919704367,    1.628,    3.000,  800,  14.586,  29.507,   8.196,   3.465,  11.372,   3.159, 32,  0,   0.841,   1.581,   0.439,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:11:949, 2094379317761931,    1.738,    2.000,  800,  11.601,  30.789,   8.553,   0.599,  11.438,   3.177, 32,  0,   0.671,   1.655,   0.460,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:12:057, 2094379704885471,    1.846,    3.000,  800,  11.788,  32.057,   8.905,   0.669,  11.510,   3.197, 32,  0,   0.678,   1.728,   0.480,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:12:166, 2094380098084045,    1.955,    2.000,  800,  11.750,  33.340,   9.261,   0.702,  11.587,   3.219, 31,  0,   0.669,   1.801,   0.500,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:12:277, 2094380496804707,    2.066,    3.000,  800,  11.746,  34.641,   9.623,   0.650,  11.659,   3.239, 31,  0,   0.679,   1.877,   0.521,4095.875,4095.875,   0.000,   0.000,   0.000
14:46:12:386, 2094380888256767,    2.175,    3.000,  800,  11.669,  35.910,   9.975,   0.571,  11.721,   3.256, 31,  0,   0.674,   1.950,   0.542,4095.875,4095.875,   0.000,   0.000,   0.000
