System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:35:45:354, 2092123573423992,    0.107,    2.000,  800,   5.602,   0.601,   0.167,   2.012,   0.216,   0.060, 32,  0,   0.700,   0.075,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:45:463, 2092123967003491,    0.217,    3.000,  800,   3.953,   1.033,   0.287,   0.562,   0.277,   0.077, 32,  0,   0.676,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:45:575, 2092124370639497,    0.329,    4.000, 1000,   6.086,   1.716,   0.477,   2.688,   0.579,   0.161, 32,  0,   0.696,   0.227,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:45:683, 2092124761128139,    0.437,    3.000,  800,   3.966,   2.146,   0.596,   0.544,   0.638,   0.177, 32,  0,   0.677,   0.301,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:45:794, 2092125158770595,    0.548,    2.000,  800,   3.897,   2.576,   0.716,   0.510,   0.694,   0.193, 32,  0,   0.670,   0.375,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:45:902, 2092125547958693,    0.656,    3.000, 4300,   4.781,   3.093,   0.859,   1.179,   0.822,   0.228, 33,  0,   0.672,   0.447,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:46:010, 2092125937196975,    0.764,    1.000,  800,   7.140,   3.865,   1.074,   1.167,   0.948,   0.263, 32,  0,   0.670,   0.520,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:46:124, 2092126345945011,    0.877,    2.000,  800,   6.500,   4.603,   1.279,   0.520,   1.007,   0.280, 32,  0,   0.672,   0.596,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:46:232, 2092126735681012,    0.986,    2.000,  800,   6.498,   5.307,   1.474,   0.561,   1.068,   0.297, 32,  0,   0.670,   0.669,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:46:340, 2092127125321313,    1.094,   16.000, 4200,  19.709,   7.440,   2.067,  13.849,   2.566,   0.713, 47,  0,   1.022,   0.779,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:46:448, 2092127514188049,    1.202,   17.000, 4200,  23.462,   9.974,   2.771,  17.412,   4.447,   1.235, 42,  0,   1.219,   0.911,   0.253,4095.875,4095.875,   0.000,   0.000,   0.000
14:35:46:558, 2092127910041419,    1.312,   29.000, 4200,  27.798,  13.031,   3.620,  21.614,   6.824,   1.896, 41,  0,   1.721,   1.100,   0.306,4095.875,4095.875,   0.000,   0.000,   0.000
