System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:15:46:419, 2100767404949677,    0.104,    2.000,  800,  13.691,   1.419,   0.394,   2.430,   0.252,   0.070, 31,  0,   0.712,   0.074,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:15:46:529, 2100767802285969,    0.214,    8.000, 4000,  13.531,   2.912,   0.809,   2.527,   0.531,   0.147, 32,  0,   0.700,   0.151,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:15:46:636, 2100768186395139,    0.321,    2.000, 3700,  13.064,   4.306,   1.196,   1.939,   0.738,   0.205, 32,  0,   0.678,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
15:15:46:745, 2100768578858637,    0.430,    1.000,  800,  11.884,   5.602,   1.556,   0.812,   0.826,   0.229, 32,  0,   0.670,   0.296,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
15:15:46:857, 2100768983387889,    0.542,    3.000,  800,  11.617,   6.907,   1.919,   0.595,   0.893,   0.248, 32,  0,   0.675,   0.372,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
15:15:46:965, 2100769370522807,    0.650,    2.000,  800,  11.668,   8.162,   2.267,   0.549,   0.952,   0.264, 31,  0,   0.677,   0.445,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:15:47:073, 2100769761224096,    0.758,    2.000,  800,  11.540,   9.414,   2.615,   0.530,   1.010,   0.280, 31,  0,   0.668,   0.518,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
15:15:47:185, 2100770162671159,    0.870,    2.000,  800,  11.634,  10.712,   2.975,   0.518,   1.067,   0.296, 32,  0,   0.674,   0.593,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
15:15:47:292, 2100770547295230,    0.977,    2.000, 1900,  12.029,  11.997,   3.332,   0.958,   1.170,   0.325, 31,  0,   0.683,   0.666,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
15:15:47:401, 2100770940026512,    1.086,   16.000, 4100,  23.978,  14.613,   4.059,  12.946,   2.582,   0.717, 46,  0,   0.873,   0.761,   0.211,4095.875,4095.875,   0.000,   0.000,   0.000
