System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:20:52:871, 2101870630724427,    0.111,    4.000, 4200,  13.521,   1.501,   0.417,   2.451,   0.272,   0.076, 32,  0,   0.703,   0.078,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:52:982, 2101871032288217,    0.223,    5.000, 4000,  13.577,   3.016,   0.838,   2.577,   0.560,   0.155, 32,  0,   0.689,   0.155,   0.043,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:53:092, 2101871427620225,    0.332,    1.000,  800,  11.968,   4.330,   1.203,   0.872,   0.655,   0.182, 31,  0,   0.674,   0.229,   0.064,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:53:200, 2101871816519889,    0.440,    2.000,  800,  11.582,   5.581,   1.550,   0.519,   0.711,   0.198, 31,  0,   0.670,   0.301,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:53:309, 2101872207967141,    0.549,    2.000,  800,  11.614,   6.844,   1.901,   0.518,   0.768,   0.213, 32,  0,   0.672,   0.374,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:53:420, 2101872608109303,    0.660,    3.000,  800,  11.602,   8.133,   2.259,   0.556,   0.830,   0.230, 32,  0,   0.674,   0.449,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:53:529, 2101873000460533,    0.769,    8.000, 3300,  13.708,   9.627,   2.674,   2.637,   1.117,   0.310, 32,  0,   0.710,   0.527,   0.146,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:53:637, 2101873388930243,    0.877,    2.000,  800,  11.820,  10.903,   3.029,   0.744,   1.197,   0.333, 32,  0,   0.678,   0.600,   0.167,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:53:747, 2101873785573723,    0.987,    2.000,  800,  11.551,  12.176,   3.382,   0.509,   1.253,   0.348, 32,  0,   0.670,   0.674,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:53:854, 2101874172111953,    1.095,   17.000, 4200,  24.829,  14.841,   4.123,  13.888,   2.744,   0.762, 50,  0,   0.871,   0.767,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:53:969, 2101874588742407,    1.210,   17.000, 4200,  29.945,  18.307,   5.085,  18.815,   4.922,   1.367, 44,  0,   0.820,   0.862,   0.239,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:54:077, 2101874974865171,    1.318,   17.000, 4200,  29.739,  21.497,   5.971,  18.679,   6.925,   1.924, 47,  0,   0.940,   0.963,   0.267,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:54:183, 2101875356506747,    1.424,   17.000, 4200,  29.692,  24.644,   6.846,  18.594,   8.896,   2.471, 46,  0,   0.797,   1.047,   0.291,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:54:358, 2101875986596811,    1.599,   18.000, 4200,  29.489,  29.806,   8.279,  18.387,  12.115,   3.365, 44,  0,   0.999,   1.222,   0.340,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:54:404, 2101876152102267,    1.645,   17.000, 4200,  28.682,  31.124,   8.646,  17.485,  12.919,   3.588, 41,  0,   1.086,   1.272,   0.353,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:54:518, 2101876565297507,    1.760,   23.000, 4200,  29.773,  34.542,   9.595,  18.607,  15.054,   4.182, 44,  0,   1.310,   1.423,   0.395,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:54:622, 2101876937167655,    1.863,   18.000, 4200,  29.107,  37.548,  10.430,  17.821,  16.895,   4.693, 34,  0,   1.308,   1.558,   0.433,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:54:730, 2101877325715409,    1.971,    2.000,  800,  11.804,  38.822,  10.784,   0.717,  16.972,   4.715, 33,  0,   0.676,   1.631,   0.453,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:54:839, 2101877716028879,    2.079,    3.000,  800,  11.684,  40.089,  11.136,   0.551,  17.032,   4.731, 33,  0,   0.685,   1.705,   0.474,4095.875,4095.875,   0.000,   0.000,   0.000
