System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:05:06:261, 2098462837549705,    0.111,    3.000,  800,  13.411,   1.482,   0.412,   2.349,   0.260,   0.072, 32,  0,   0.705,   0.078,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:06:370, 2098463231469339,    0.220,    2.000,  800,  11.631,   2.755,   0.765,   0.504,   0.315,   0.087, 31,  0,   0.676,   0.152,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:06:499, 2098463695933915,    0.349,   21.000, 4300,  12.698,   4.393,   1.220,   1.663,   0.529,   0.147, 39,  0,   0.686,   0.240,   0.067,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:06:591, 2098464024042047,    0.440,    3.000, 4200,  13.169,   5.594,   1.554,   2.119,   0.722,   0.201, 31,  0,   0.678,   0.302,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:06:700, 2098464417980075,    0.550,    1.000,  800,  12.339,   6.944,   1.929,   1.278,   0.862,   0.239, 32,  0,   0.669,   0.375,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:06:807, 2098464803232725,    0.657,    2.000,  800,  11.555,   8.180,   2.272,   0.490,   0.915,   0.254, 32,  0,   0.671,   0.447,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:06:919, 2098465206780603,    0.769,    2.000,  800,  11.644,   9.486,   2.635,   0.489,   0.969,   0.269, 32,  0,   0.675,   0.523,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:07:029, 2098465601886616,    0.878,    2.000,  800,  11.492,  10.747,   2.985,   0.502,   1.025,   0.285, 31,  0,   0.670,   0.597,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:07:138, 2098465993932189,    0.987,    2.000,  800,  11.595,  12.010,   3.336,   0.518,   1.081,   0.300, 31,  0,   0.673,   0.670,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:07:246, 2098466381729117,    1.095,   17.000, 4200,  26.746,  14.891,   4.136,  15.643,   2.766,   0.768, 45,  0,   1.046,   0.782,   0.217,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:07:393, 2098466910897669,    1.242,   17.000, 4200,  29.124,  19.172,   5.325,  18.036,   5.417,   1.505, 47,  0,   0.852,   0.908,   0.252,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:07:582, 2098467591233053,    1.431,   17.000, 4200,  29.729,  24.790,   6.886,  18.610,   8.934,   2.482, 46,  0,   0.960,   1.089,   0.303,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:07:781, 2098468308559939,    1.630,   27.000, 4200,  29.607,  30.689,   8.525,  18.514,  12.623,   3.506, 43,  0,   1.215,   1.331,   0.370,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:07:806, 2098468398006763,    1.655,   57.000, 4200,  29.471,  31.422,   8.728,  18.082,  13.072,   3.631, 42,  0,   1.395,   1.366,   0.379,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:07:902, 2098468744053617,    1.751,   14.000,  800,  23.157,  33.648,   9.347,  11.886,  14.215,   3.949, 33,  0,   1.118,   1.473,   0.409,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:08:015, 2098469150637805,    1.864,    5.000,  800,  11.713,  34.970,   9.714,   0.634,  14.287,   3.969, 32,  0,   0.683,   1.550,   0.431,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:08:121, 2098469534631575,    1.971,    2.000,  800,  11.642,  36.212,  10.059,   0.537,  14.344,   3.984, 32,  0,   0.676,   1.622,   0.451,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:08:230, 2098469926292747,    2.080,    3.000,  800,  11.539,  37.467,  10.408,   0.557,  14.405,   4.001, 31,  0,   0.674,   1.696,   0.471,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:08:341, 2098470325684353,    2.191,    2.000,  800,  11.577,  38.752,  10.764,   0.507,  14.461,   4.017, 31,  0,   0.673,   1.771,   0.492,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:08:448, 2098470711281225,    2.298,    2.000,  800,  11.660,  40.001,  11.111,   0.498,  14.514,   4.032, 32,  0,   0.678,   1.843,   0.512,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:08:557, 2098471102841639,    2.406,    4.000, 2200,  13.710,  41.492,  11.526,   2.722,  14.810,   4.114, 32,  0,   0.692,   1.918,   0.533,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:08:667, 2098471500096709,    2.517,    2.000,  800,  11.706,  42.784,  11.884,   0.574,  14.873,   4.132, 32,  0,   0.675,   1.993,   0.554,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:08:779, 2098471901978795,    2.628,    3.000,  800,  12.728,  44.204,  12.279,   1.703,  15.064,   4.184, 32,  0,   0.733,   2.075,   0.576,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:08:884, 2098472279164717,    2.733,   10.000, 4200,  13.425,  45.611,  12.670,   2.440,  15.319,   4.255, 39,  0,   0.731,   2.151,   0.598,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.733202
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 45.611023
Cumulative Processor Energy_0 (mWh) = 12.669729
Average Processor Power_0 (Watt) = 16.687761

Cumulative IA Energy_0 (Joules) = 15.319153
Cumulative IA Energy_0 (mWh) = 4.255320
Average IA Power_0 (Watt) = 5.604837

Cumulative DRAM Energy_0 (Joules) = 2.151367
Cumulative DRAM Energy_0 (mWh) = 0.597602
Average DRAM Power_0 (Watt) = 0.787123
