System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:06:21:371, 2098733234273251,    0.102,    2.000,  800,  13.614,   1.392,   0.387,   2.308,   0.236,   0.066, 32,  0,   0.714,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:21:497, 2098733689142079,    0.229,   18.000, 4300,  12.733,   3.000,   0.833,   1.758,   0.458,   0.127, 40,  0,   0.683,   0.159,   0.044,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:21:588, 2098734016594166,    0.320,    1.000,  800,  12.830,   4.167,   1.158,   1.681,   0.611,   0.170, 31,  0,   0.682,   0.221,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:21:700, 2098734417339403,    0.431,    3.000, 3100,  12.596,   5.570,   1.547,   1.582,   0.787,   0.219, 31,  0,   0.673,   0.296,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:21:807, 2098734803035847,    0.538,    2.000,  800,  11.751,   6.828,   1.897,   0.676,   0.859,   0.239, 31,  0,   0.678,   0.369,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:21:919, 2098735207210343,    0.650,    2.000,  800,  11.649,   8.136,   2.260,   0.506,   0.916,   0.254, 31,  0,   0.676,   0.445,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:22:026, 2098735592660545,    0.757,    1.000,  800,  11.550,   9.373,   2.604,   0.497,   0.969,   0.269, 31,  0,   0.669,   0.516,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:22:139, 2098735999996283,    0.870,    2.000,  800,  11.564,  10.681,   2.967,   0.511,   1.027,   0.285, 31,  0,   0.673,   0.592,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:22:245, 2098736382037495,    0.977,    1.000,  800,  11.560,  11.908,   3.308,   0.510,   1.081,   0.300, 31,  0,   0.669,   0.664,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:22:357, 2098736781789361,    1.088,   18.000, 4200,  25.947,  14.789,   4.108,  14.930,   2.739,   0.761, 42,  0,   1.036,   0.779,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:22:465, 2098737170352511,    1.196,   16.000, 4200,  29.233,  17.945,   4.985,  18.081,   4.691,   1.303, 50,  0,   0.900,   0.876,   0.243,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:22:768, 2098738261206175,    1.499,   19.000, 4200,  30.027,  27.043,   7.512,  18.926,  10.426,   2.896, 43,  0,   0.960,   1.167,   0.324,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:22:851, 2098738559912233,    1.582,   19.000, 4200,  29.817,  29.517,   8.199,  18.616,  11.970,   3.325, 44,  0,   1.229,   1.269,   0.352,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:22:945, 2098738900030037,    1.676,   30.000, 4200,  29.530,  32.307,   8.974,  18.605,  13.728,   3.813, 44,  0,   1.439,   1.405,   0.390,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:23:013, 2098739145674861,    1.744,    3.000, 3900,  25.255,  34.030,   9.453,  13.599,  14.656,   4.071, 34,  0,   1.128,   1.482,   0.412,4095.875,4095.875,   0.000,   0.000,   0.000
