System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:19:31:305, 2075657008716565,    0.101,    4.000,  800,   6.519,   0.658,   0.183,   3.013,   0.304,   0.085, 32,  0,   0.722,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:31:416, 2075657407880129,    0.212,   12.000,  800,   4.332,   1.139,   0.316,   0.923,   0.407,   0.113, 32,  0,   0.692,   0.150,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:31:526, 2075657805019903,    0.322,   16.000, 4200,   5.621,   1.759,   0.489,   2.242,   0.654,   0.182, 32,  0,   0.747,   0.232,   0.064,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:31:634, 2075658192404031,    0.430,    6.000,  800,   4.713,   2.266,   0.629,   1.277,   0.791,   0.220, 32,  0,   0.689,   0.306,   0.085,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:31:744, 2075658588902811,    0.540,   13.000,  800,   4.323,   2.742,   0.762,   0.924,   0.893,   0.248, 31,  0,   0.684,   0.382,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:31:854, 2075658984806101,    0.650,   14.000,  800,   4.323,   3.217,   0.894,   0.917,   0.994,   0.276, 32,  0,   0.685,   0.457,   0.127,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:31:962, 2075659373527495,    0.758,    9.000,  800,   4.163,   3.667,   1.019,   0.758,   1.076,   0.299, 31,  0,   0.695,   0.532,   0.148,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:32:071, 2075659766250489,    0.867,    4.000,  900,   5.372,   4.253,   1.181,   1.967,   1.290,   0.358, 32,  0,   0.716,   0.610,   0.169,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:32:180, 2075660159117786,    0.976,    7.000,  800,   4.083,   4.699,   1.305,   0.692,   1.366,   0.379, 32,  0,   0.694,   0.686,   0.190,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:32:289, 2075660551755632,    1.085,   17.000, 4200,  13.823,   6.206,   1.724,  10.467,   2.507,   0.696, 46,  0,   0.965,   0.791,   0.220,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:32:399, 2075660947554644,    1.195,   17.000, 4100,  22.240,   8.651,   2.403,  18.757,   4.570,   1.269, 41,  0,   1.072,   0.909,   0.252,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:32:511, 2075661350783262,    1.307,   24.000, 4100,  28.376,  11.830,   3.286,  24.831,   7.351,   2.042, 46,  0,   1.318,   1.057,   0.293,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:32:620, 2075661743147150,    1.416,   19.000, 4100,  22.283,  14.258,   3.961,  18.779,   9.398,   2.610, 48,  0,   1.242,   1.192,   0.331,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:32:730, 2075662139263732,    1.526,   17.000, 4200,  22.181,  16.699,   4.639,  18.757,  11.461,   3.184, 45,  0,   0.965,   1.298,   0.361,4095.875,4095.875,   0.000,   0.000,   0.000
13:19:32:839, 2075662532532427,    1.635,   15.000,  800,  17.699,  18.632,   5.176,  14.122,  13.004,   3.612, 34,  0,   1.176,   1.426,   0.396,4095.875,4095.875,   0.000,   0.000,   0.000
