System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:21:25:652, 2089028649863641,    0.103,    2.000,  800,   6.220,   0.638,   0.177,   2.682,   0.275,   0.076, 32,  0,   0.709,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:25:763, 2089029047965581,    0.213,    4.000,  800,   4.163,   1.098,   0.305,   0.779,   0.361,   0.100, 32,  0,   0.683,   0.148,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:25:871, 2089029438546275,    0.322,    3.000,  800,   4.129,   1.546,   0.430,   0.708,   0.438,   0.122, 32,  0,   0.681,   0.222,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:25:981, 2089029834421741,    0.432,    1.000,  800,   4.115,   1.999,   0.555,   0.714,   0.516,   0.143, 32,  0,   0.670,   0.296,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:26:089, 2089030223023627,    0.540,   38.000, 4100,  24.246,   4.616,   1.282,  20.770,   2.759,   0.766, 41,  0,   1.167,   0.422,   0.117,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:26:198, 2089030614939315,    0.648,   25.000, 4200,  25.584,   7.401,   2.056,  22.088,   5.163,   1.434, 34,  0,   1.074,   0.539,   0.150,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:26:308, 2089031009797216,    0.758,    8.000,  800,   5.389,   7.992,   2.220,   2.016,   5.384,   1.496, 33,  0,   0.709,   0.617,   0.171,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:26:419, 2089031408014871,    0.869,   29.000, 4200,  17.677,   9.948,   2.763,  14.251,   6.961,   1.934, 42,  0,   1.040,   0.732,   0.203,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:26:529, 2089031804775663,    0.979,    6.000, 3600,  18.608,  11.998,   3.333,  15.146,   8.630,   2.397, 33,  0,   0.856,   0.826,   0.229,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:26:636, 2089032191525793,    1.086,   25.000, 4200,  21.744,  14.334,   3.982,  18.583,  10.626,   2.952, 48,  0,   0.964,   0.929,   0.258,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:26:749, 2089032598321565,    1.199,   22.000, 4200,  25.854,  17.256,   4.793,  22.233,  13.139,   3.650, 49,  0,   1.050,   1.048,   0.291,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:26:864, 2089033012121777,    1.314,   23.000, 4200,  26.188,  20.266,   5.629,  22.725,  15.751,   4.375, 46,  0,   1.065,   1.171,   0.325,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:26:980, 2089033432819281,    1.431,   23.000, 4200,  25.571,  23.254,   6.460,  22.190,  18.344,   5.096, 45,  0,   1.016,   1.289,   0.358,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:27:074, 2089033768180491,    1.524,   18.000, 4200,  23.560,  25.449,   7.069,  19.981,  20.205,   5.613, 45,  0,   1.092,   1.391,   0.386,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:27:184, 2089034164332205,    1.634,   20.000, 4200,  22.401,  27.914,   7.754,  18.950,  22.290,   6.192, 46,  0,   0.905,   1.491,   0.414,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:27:293, 2089034556700533,    1.743,   18.000, 4200,  22.333,  30.348,   8.430,  18.808,  24.340,   6.761, 48,  0,   1.198,   1.621,   0.450,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:27:400, 2089034941941663,    1.850,   29.000, 4200,  26.422,  33.176,   9.215,  22.857,  26.786,   7.441, 42,  0,   1.379,   1.769,   0.491,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:27:536, 2089035432514139,    1.987,   22.000, 4200,  23.126,  36.327,  10.091,  19.524,  29.447,   8.180, 48,  0,   1.371,   1.956,   0.543,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:27:623, 2089035744770137,    2.073,   43.000, 4200,  30.853,  39.003,  10.834,  27.247,  31.810,   8.836, 46,  0,   2.089,   2.137,   0.594,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:27:728, 2089036123652823,    2.179,    3.000, 1200,  10.029,  40.059,  11.127,   6.423,  32.486,   9.024, 34,  0,   0.779,   2.219,   0.616,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:27:839, 2089036521717153,    2.289,    4.000,  800,   4.229,  40.526,  11.257,   0.848,  32.580,   9.050, 33,  0,   0.673,   2.293,   0.637,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:27:949, 2089036918098151,    2.399,    3.000,  800,   4.136,  40.982,  11.384,   0.736,  32.661,   9.073, 33,  0,   0.674,   2.367,   0.658,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:28:059, 2089037313069029,    2.509,    3.000,  800,   4.062,  41.427,  11.508,   0.650,  32.732,   9.092, 32,  0,   0.673,   2.441,   0.678,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:28:167, 2089037703388957,    2.617,    3.000,  800,   4.012,  41.862,  11.628,   0.591,  32.796,   9.110, 32,  0,   0.677,   2.515,   0.698,4095.875,4095.875,   0.000,   0.000,   0.000
