System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:22:53:728, 2076385733312915,    0.102,    2.000,  800,  13.228,   1.348,   0.374,   2.258,   0.230,   0.064, 31,  0,   0.693,   0.071,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:53:836, 2076386121952351,    0.210,    2.000,  800,  11.574,   2.597,   0.721,   0.506,   0.285,   0.079, 32,  0,   0.672,   0.143,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:53:946, 2076386517630167,    0.320,    2.000,  800,  11.565,   3.868,   1.075,   0.485,   0.338,   0.094, 32,  0,   0.671,   0.217,   0.060,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:54:057, 2076386916098889,    0.430,    2.000,  800,  11.621,   5.155,   1.432,   0.521,   0.396,   0.110, 31,  0,   0.673,   0.291,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:54:165, 2076387304574139,    0.538,    3.000,  800,  11.601,   6.406,   1.780,   0.530,   0.453,   0.126, 31,  0,   0.676,   0.364,   0.101,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:54:274, 2076387696334465,    0.647,    2.000,  800,  11.585,   7.667,   2.130,   0.498,   0.507,   0.141, 31,  0,   0.673,   0.438,   0.122,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:54:386, 2076388102414089,    0.760,    2.000,  800,  11.580,   8.973,   2.493,   0.496,   0.563,   0.156, 31,  0,   0.670,   0.513,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:54:500, 2076388513034559,    0.874,   23.000, 4300,  12.862,  10.441,   2.900,   1.799,   0.768,   0.213, 39,  0,   0.695,   0.592,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:54:603, 2076388882881029,    0.977,    1.000,  800,  12.531,  11.728,   3.258,   1.547,   0.927,   0.258, 31,  0,   0.673,   0.662,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:54:715, 2076389285073849,    1.088,   19.000, 4200,  23.543,  14.358,   3.988,  12.476,   2.321,   0.645, 43,  0,   0.940,   0.767,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:54:825, 2076389680990941,    1.198,   21.000, 4200,  30.758,  17.741,   4.928,  19.597,   4.476,   1.243, 40,  0,   1.286,   0.908,   0.252,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:54:932, 2076390066327105,    1.305,   18.000, 4200,  29.881,  20.939,   5.816,  18.790,   6.487,   1.802, 43,  0,   1.118,   1.028,   0.285,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:55:040, 2076390454958909,    1.413,   53.000, 4100,  46.447,  25.953,   7.209,  35.060,  10.272,   2.853, 46,  0,   2.017,   1.245,   0.346,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:55:150, 2076390850833776,    1.523,   49.000, 4100,  44.812,  30.881,   8.578,  33.345,  13.939,   3.872, 44,  0,   2.083,   1.474,   0.410,4095.875,4095.875,   0.000,   0.000,   0.000
