System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:47:10:417, 2094589798916835,    0.103,    8.000, 2400,  12.115,   1.245,   0.346,   8.741,   0.898,   0.250, 32,  0,   0.804,   0.083,   0.023,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:10:527, 2094590197322861,    0.213,    4.000, 3100,  11.064,   2.470,   0.686,   7.632,   1.743,   0.484, 32,  0,   0.754,   0.166,   0.046,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:10:638, 2094590595264739,    0.324,    4.000,  800,   4.405,   2.957,   0.821,   0.978,   1.851,   0.514, 32,  0,   0.692,   0.243,   0.067,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:10:748, 2094590991540215,    0.434,    3.000,  800,   4.492,   3.451,   0.959,   1.093,   1.971,   0.548, 32,  0,   0.677,   0.317,   0.088,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:10:854, 2094591374371319,    0.540,   43.000, 4200,  28.488,   6.481,   1.800,  25.067,   4.637,   1.288, 45,  0,   1.198,   0.444,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:10:963, 2094591767022833,    0.649,   21.000, 4200,  21.496,   8.825,   2.451,  17.988,   6.599,   1.833, 34,  0,   0.999,   0.553,   0.154,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:11:073, 2094592161493793,    0.759,    6.000,  800,   7.883,   9.689,   2.691,   4.431,   7.085,   1.968, 32,  0,   0.793,   0.640,   0.178,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:11:183, 2094592558639339,    0.869,   36.000, 4200,  18.614,  11.743,   3.262,  15.225,   8.764,   2.435, 42,  0,   1.029,   0.754,   0.209,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:11:294, 2094592956514577,    0.980,   13.000, 2100,  14.965,  13.396,   3.721,  11.516,  10.037,   2.788, 33,  0,   0.801,   0.842,   0.234,4095.875,4095.875,   0.000,   0.000,   0.000
14:47:11:404, 2094593353096739,    1.090,   24.000, 4200,  21.064,  15.717,   4.366,  17.567,  11.972,   3.326, 43,  0,   1.001,   0.953,   0.265,4095.875,4095.875,   0.000,   0.000,   0.000
