System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:00:51:042, 2097544049348204,    0.105,    2.000,  800,   8.386,   0.885,   0.246,   2.383,   0.251,   0.070, 32,  0,   0.700,   0.074,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
15:00:51:151, 2097544442286143,    0.215,    3.000,  800,   6.586,   1.604,   0.445,   0.581,   0.315,   0.087, 32,  0,   0.691,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:00:51:263, 2097544845974763,    0.327,    2.000,  800,   6.495,   2.332,   0.648,   0.546,   0.376,   0.104, 32,  0,   0.669,   0.224,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
15:00:51:370, 2097545229007023,    0.433,    3.000,  800,   6.483,   3.022,   0.839,   0.552,   0.435,   0.121, 32,  0,   0.672,   0.296,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
15:00:51:500, 2097545699478265,    0.564,   21.000, 4300,   7.784,   4.039,   1.122,   1.851,   0.677,   0.188, 40,  0,   0.694,   0.387,   0.107,4095.875,4095.875,   0.000,   0.000,   0.000
15:00:51:589, 2097546020810417,    0.653,    1.000,  800,   7.819,   4.737,   1.316,   1.816,   0.839,   0.233, 32,  0,   0.683,   0.448,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:00:51:699, 2097546414334803,    0.762,    2.000,  800,   6.468,   5.444,   1.512,   0.529,   0.897,   0.249, 31,  0,   0.669,   0.521,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
15:00:51:810, 2097546816301041,    0.874,    2.000,  800,   6.504,   6.170,   1.714,   0.531,   0.956,   0.266, 32,  0,   0.672,   0.596,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
15:00:51:918, 2097547201697208,    0.981,    2.000,  800,   6.467,   6.862,   1.906,   0.513,   1.011,   0.281, 31,  0,   0.673,   0.668,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
15:00:52:028, 2097547597923595,    1.091,   16.000, 4200,  21.107,   9.185,   2.552,  15.207,   2.685,   0.746, 49,  0,   0.994,   0.777,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
