System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:16:32:824, 2100934464026716,    0.108,    2.000,  800,   8.389,   0.906,   0.252,   2.241,   0.242,   0.067, 32,  0,   0.701,   0.076,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:32:932, 2100934854439989,    0.216,    3.000,  800,   6.568,   1.618,   0.450,   0.577,   0.305,   0.085, 32,  0,   0.683,   0.150,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:33:043, 2100935252030207,    0.327,    2.000,  800,   6.500,   2.336,   0.649,   0.570,   0.368,   0.102, 32,  0,   0.669,   0.224,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:33:154, 2100935651320733,    0.438,    4.000,  800,   6.617,   3.070,   0.853,   0.655,   0.440,   0.122, 32,  0,   0.683,   0.299,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:33:263, 2100936044090139,    0.547,    2.000,  800,   6.569,   3.787,   1.052,   0.615,   0.507,   0.141, 32,  0,   0.670,   0.373,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:33:372, 2100936436623901,    0.656,    2.000,  800,   6.602,   4.507,   1.252,   0.648,   0.578,   0.161, 32,  0,   0.671,   0.446,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:33:500, 2100936898412623,    0.784,   23.000, 4200,   7.779,   5.505,   1.529,   1.952,   0.828,   0.230, 40,  0,   0.690,   0.534,   0.148,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:33:591, 2100937226356547,    0.875,    1.000,  800,   8.230,   6.254,   1.737,   2.029,   1.013,   0.281, 32,  0,   0.722,   0.600,   0.167,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:33:701, 2100937619857437,    0.985,    3.000,  800,   6.558,   6.971,   1.936,   0.623,   1.081,   0.300, 32,  0,   0.675,   0.674,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
15:16:33:808, 2100938006845193,    1.092,   15.000, 4200,  19.082,   9.022,   2.506,  13.267,   2.508,   0.697, 49,  0,   0.920,   0.773,   0.215,4095.875,4095.875,   0.000,   0.000,   0.000
