System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:17:10:321, 2075149467730589,    0.104,    8.000, 3300,   7.885,   0.819,   0.227,   4.322,   0.449,   0.125, 32,  0,   0.746,   0.077,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:10:432, 2075149868125437,    0.215,    6.000,  800,   4.339,   1.301,   0.361,   0.899,   0.549,   0.152, 31,  0,   0.702,   0.156,   0.043,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:10:542, 2075150262369995,    0.325,    9.000, 3000,   8.318,   2.212,   0.614,   4.932,   1.089,   0.302, 32,  0,   0.727,   0.235,   0.065,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:10:652, 2075150657862789,    0.434,   11.000,  800,   4.671,   2.725,   0.757,   1.261,   1.227,   0.341, 32,  0,   0.697,   0.312,   0.087,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:10:760, 2075151047339041,    0.543,   10.000,  800,   4.163,   3.176,   0.882,   0.766,   1.310,   0.364, 32,  0,   0.683,   0.386,   0.107,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:10:868, 2075151436367463,    0.651,   12.000,  800,   4.371,   3.648,   1.013,   0.960,   1.414,   0.393, 32,  0,   0.735,   0.465,   0.129,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:10:978, 2075151832747741,    0.761,    4.000,  800,   3.955,   4.083,   1.134,   0.553,   1.475,   0.410, 31,  0,   0.680,   0.540,   0.150,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:11:086, 2075152222159421,    0.869,    8.000, 3400,   4.292,   4.548,   1.263,   0.910,   1.573,   0.437, 31,  0,   0.705,   0.616,   0.171,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:11:195, 2075152615939989,    0.978,    3.000,  800,   4.273,   5.015,   1.393,   0.830,   1.664,   0.462, 31,  0,   0.685,   0.691,   0.192,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:11:306, 2075153012815965,    1.089,   24.000, 4200,   9.825,   6.098,   1.694,   6.521,   2.383,   0.662, 43,  0,   0.966,   0.798,   0.222,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:11:415, 2075153405212929,    1.198,   18.000, 4200,  22.371,   8.537,   2.371,  18.854,   4.438,   1.233, 42,  0,   1.108,   0.918,   0.255,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:11:526, 2075153804729070,    1.309,   43.000, 4200,  28.508,  11.700,   3.250,  24.968,   7.209,   2.002, 49,  0,   1.300,   1.063,   0.295,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:11:636, 2075154200718333,    1.419,   17.000, 4200,  21.549,  14.071,   3.909,  18.050,   9.194,   2.554, 50,  0,   1.206,   1.195,   0.332,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:11:745, 2075154593081243,    1.528,   17.000, 4200,  22.426,  16.515,   4.588,  18.997,  11.265,   3.129, 45,  0,   0.968,   1.301,   0.361,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:11:855, 2075154990785585,    1.638,   17.000, 1200,  19.897,  18.713,   5.198,  16.322,  13.068,   3.630, 34,  0,   1.218,   1.435,   0.399,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:11:964, 2075155381416174,    1.747,    5.000,  800,   4.083,  19.156,   5.321,   0.667,  13.140,   3.650, 33,  0,   0.690,   1.510,   0.420,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:12:073, 2075155772711501,    1.855,   14.000, 4100,  16.938,  20.997,   5.833,  13.484,  14.606,   4.057, 35,  0,   0.991,   1.618,   0.449,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:12:181, 2075156163810715,    1.964,    2.000,  800,   5.614,  21.607,   6.002,   2.206,  14.845,   4.124, 33,  0,   0.688,   1.693,   0.470,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:12:289, 2075156553101052,    2.072,    7.000, 4300,   4.287,  22.071,   6.131,   0.913,  14.944,   4.151, 33,  0,   0.716,   1.770,   0.492,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:12:402, 2075156959857425,    2.185,    3.000,  800,   4.494,  22.578,   6.272,   1.060,  15.064,   4.184, 32,  0,   0.680,   1.847,   0.513,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:12:508, 2075157340276517,    2.291,   12.000, 4200,   5.552,  23.165,   6.435,   2.139,  15.290,   4.247, 32,  0,   0.710,   1.922,   0.534,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:12:620, 2075157742739411,    2.402,    6.000, 4200,   6.026,  23.839,   6.622,   2.623,  15.583,   4.329, 32,  0,   0.738,   2.005,   0.557,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:12:730, 2075158141514633,    2.513,    1.000,  800,   4.623,  24.351,   6.764,   1.193,  15.715,   4.365, 32,  0,   0.677,   2.080,   0.578,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:12:839, 2075158532587083,    2.622,    4.000, 3100,   6.252,  25.030,   6.953,   2.881,  16.028,   4.452, 32,  0,   0.674,   2.153,   0.598,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:12:947, 2075158919956591,    2.729,    2.000,  800,   4.190,  25.481,   7.078,   0.766,  16.111,   4.475, 31,  0,   0.681,   2.226,   0.618,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:13:056, 2075159312652443,    2.839,    2.000,  800,   3.925,  25.909,   7.197,   0.524,  16.168,   4.491, 32,  0,   0.672,   2.299,   0.639,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:13:096, 2075159458073679,    2.879,   15.000, 4200,   9.885,  26.308,   7.308,   6.887,  16.446,   4.568, 39,  0,   0.805,   2.332,   0.648,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.878918
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 26.308228
Cumulative Processor Energy_0 (mWh) = 7.307841
Average Processor Power_0 (Watt) = 9.138233

Cumulative IA Energy_0 (Joules) = 16.446167
Cumulative IA Energy_0 (mWh) = 4.568380
Average IA Power_0 (Watt) = 5.712620

Cumulative DRAM Energy_0 (Joules) = 2.331787
Cumulative DRAM Energy_0 (mWh) = 0.647719
Average DRAM Power_0 (Watt) = 0.809953
