System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:18:40:557, 2101394303035137,    0.109,    4.000, 1200,   9.712,   1.056,   0.293,   3.803,   0.414,   0.115, 32,  0,   0.714,   0.078,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:40:669, 2101394706491613,    0.221,    2.000,  800,   6.473,   1.782,   0.495,   0.517,   0.472,   0.131, 31,  0,   0.671,   0.153,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:40:776, 2101395090313887,    0.327,    2.000,  800,   6.498,   2.474,   0.687,   0.517,   0.527,   0.146, 31,  0,   0.684,   0.226,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:40:887, 2101395490886465,    0.439,    2.000,  800,   6.450,   3.192,   0.887,   0.506,   0.583,   0.162, 31,  0,   0.670,   0.300,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:40:997, 2101395887732365,    0.549,    2.000,  800,   6.505,   3.909,   1.086,   0.504,   0.639,   0.177, 32,  0,   0.675,   0.375,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:41:105, 2101396273961377,    0.656,    3.000,  800,   6.463,   4.603,   1.279,   0.522,   0.695,   0.193, 32,  0,   0.677,   0.447,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:41:214, 2101396669178405,    0.766,    2.000,  800,   6.443,   5.310,   1.475,   0.477,   0.747,   0.208, 31,  0,   0.672,   0.521,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:41:323, 2101397059769915,    0.875,    3.000, 2200,   7.417,   6.115,   1.699,   1.496,   0.909,   0.253, 32,  0,   0.710,   0.598,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:41:433, 2101397456413417,    0.985,    2.000,  800,   6.549,   6.836,   1.899,   0.593,   0.975,   0.271, 31,  0,   0.673,   0.672,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:41:543, 2101397852184638,    1.095,   20.000, 4200,  20.122,   9.048,   2.513,  14.226,   2.539,   0.705, 48,  0,   0.956,   0.777,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
