System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:17:15:246, 2075167196185089,    0.104,    2.000,  800,   5.632,   0.587,   0.163,   2.201,   0.229,   0.064, 32,  0,   0.694,   0.072,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:15:354, 2075167585973809,    0.212,    2.000,  800,   3.887,   1.008,   0.280,   0.494,   0.283,   0.079, 31,  0,   0.673,   0.145,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:15:463, 2075167979601388,    0.322,    3.000,  800,   4.069,   1.453,   0.404,   0.539,   0.342,   0.095, 32,  0,   0.679,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:15:571, 2075168366000831,    0.429,    4.000, 1300,   8.787,   2.396,   0.666,   2.863,   0.649,   0.180, 31,  0,   0.694,   0.294,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:15:680, 2075168759469789,    0.538,    3.000,  800,   6.514,   3.108,   0.863,   0.561,   0.710,   0.197, 31,  0,   0.676,   0.368,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:15:791, 2075169159930647,    0.650,    2.000,  800,   6.442,   3.824,   1.062,   0.498,   0.766,   0.213, 31,  0,   0.672,   0.442,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:15:901, 2075169556422535,    0.760,    3.000, 4300,   6.958,   4.591,   1.275,   1.020,   0.878,   0.244, 32,  0,   0.691,   0.519,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:010, 2075169949216165,    0.869,    1.000,  800,   6.964,   5.350,   1.486,   0.941,   0.981,   0.272, 32,  0,   0.678,   0.593,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:119, 2075170339379375,    0.977,    2.000,  800,   6.444,   6.049,   1.680,   0.511,   1.036,   0.288, 31,  0,   0.668,   0.665,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:231, 2075170742644663,    1.089,   16.000, 4200,  19.110,   8.189,   2.275,  13.116,   2.505,   0.696, 45,  0,   1.229,   0.803,   0.223,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:338, 2075171127817169,    1.196,   17.000, 4200,  23.744,  10.730,   2.981,  17.680,   4.397,   1.221, 49,  0,   1.390,   0.951,   0.264,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:449, 2075171528764131,    1.308,   11.000,  800,  15.591,  12.466,   3.463,   9.503,   5.455,   1.515, 33,  0,   1.117,   1.076,   0.299,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:559, 2075171924154509,    1.418,    6.000, 2100,   9.585,  13.519,   3.755,   3.611,   5.852,   1.626, 32,  0,   0.757,   1.159,   0.322,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:664, 2075172301909311,    1.522,   17.000, 4200,  17.071,  15.310,   4.253,  11.067,   7.013,   1.948, 45,  0,   1.391,   1.305,   0.362,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:776, 2075172704938443,    1.634,   11.000, 1600,  10.453,  16.481,   4.578,   4.346,   7.500,   2.083, 32,  0,   1.075,   1.425,   0.396,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:888, 2075173107464271,    1.746,    1.000,  800,   6.508,  17.208,   4.780,   0.539,   7.560,   2.100, 32,  0,   0.674,   1.501,   0.417,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:16:992, 2075173484289019,    1.851,    2.000,  800,   6.485,  17.887,   4.969,   0.507,   7.613,   2.115, 31,  0,   0.676,   1.571,   0.436,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:17:101, 2075173877412809,    1.960,    2.000,  800,   6.461,  18.593,   5.165,   0.515,   7.669,   2.130, 31,  0,   0.672,   1.645,   0.457,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:17:214, 2075174284064719,    2.073,    6.000,  800,   6.608,  19.339,   5.372,   0.649,   7.743,   2.151, 31,  0,   0.691,   1.723,   0.479,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:17:323, 2075174673021081,    2.181,    2.000, 3100,   7.106,  20.107,   5.585,   1.165,   7.869,   2.186, 31,  0,   0.683,   1.796,   0.499,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:17:430, 2075175060464237,    2.289,    7.000, 4200,   7.696,  20.935,   5.815,   1.787,   8.061,   2.239, 32,  0,   0.681,   1.870,   0.519,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:17:543, 2075175465852053,    2.401,   11.000, 3200,   7.752,  21.808,   6.058,   1.756,   8.259,   2.294, 32,  0,   0.717,   1.950,   0.542,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:17:653, 2075175862563663,    2.512,    9.000, 1200,   6.949,  22.574,   6.271,   1.002,   8.369,   2.325, 31,  0,   0.734,   2.031,   0.564,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:17:669, 2075175920261275,    2.528,   35.000, 4200,  22.575,  22.936,   6.371,  17.270,   8.646,   2.402, 37,  0,   1.173,   2.050,   0.569,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.527552
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 22.935669
Cumulative Processor Energy_0 (mWh) = 6.371019
Average Processor Power_0 (Watt) = 9.074262

Cumulative IA Energy_0 (Joules) = 8.645813
Cumulative IA Energy_0 (mWh) = 2.401615
Average IA Power_0 (Watt) = 3.420627

Cumulative DRAM Energy_0 (Joules) = 2.050110
Cumulative DRAM Energy_0 (mWh) = 0.569475
Average DRAM Power_0 (Watt) = 0.811105
