System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:06:36:090, 2098786220993647,    0.100,   11.000, 2800,   6.186,   0.616,   0.171,   2.834,   0.282,   0.078, 36,  0,   0.735,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:36:200, 2098786617291459,    0.210,   25.000, 4200,  23.628,   3.217,   0.894,  20.329,   2.520,   0.700, 42,  0,   0.939,   0.177,   0.049,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:36:308, 2098787005900975,    0.318,   20.000, 4200,  23.593,   5.764,   1.601,  20.076,   4.687,   1.302, 41,  0,   0.978,   0.282,   0.078,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:36:419, 2098787405582097,    0.429,    8.000, 2800,  12.790,   7.184,   1.996,   9.279,   5.717,   1.588, 33,  0,   0.850,   0.376,   0.105,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:36:526, 2098787789688457,    0.535,    7.000, 3900,   6.212,   7.847,   2.180,   2.782,   6.014,   1.671, 33,  0,   0.720,   0.453,   0.126,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:36:637, 2098788192291951,    0.647,    2.000, 1600,   5.300,   8.439,   2.344,   1.880,   6.225,   1.729, 32,  0,   0.715,   0.533,   0.148,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:36:746, 2098788584234103,    0.756,    2.000,  800,   3.956,   8.870,   2.464,   0.549,   6.284,   1.746, 32,  0,   0.673,   0.607,   0.168,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:36:855, 2098788976775267,    0.865,    2.000,  800,   3.916,   9.297,   2.583,   0.514,   6.340,   1.761, 32,  0,   0.671,   0.680,   0.189,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:36:964, 2098789366648489,    0.973,    3.000,  800,   3.922,   9.722,   2.701,   0.530,   6.398,   1.777, 32,  0,   0.676,   0.753,   0.209,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:37:073, 2098789759015617,    1.082,   19.000, 4200,  17.145,  11.591,   3.220,  13.742,   7.896,   2.193, 49,  0,   0.987,   0.860,   0.239,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:37:183, 2098790154993167,    1.192,   25.000, 4200,  25.142,  14.356,   3.988,  21.645,  10.276,   2.855, 48,  0,   1.123,   0.984,   0.273,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:37:296, 2098790561774045,    1.305,   22.000, 4200,  25.578,  17.246,   4.791,  22.109,  12.775,   3.548, 44,  0,   1.009,   1.098,   0.305,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:37:411, 2098790978398313,    1.421,   33.000, 4200,  24.808,  20.117,   5.588,  21.314,  15.241,   4.234, 45,  0,   0.945,   1.207,   0.335,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:37:534, 2098791418520829,    1.543,   23.000, 4200,  24.622,  23.128,   6.424,  21.209,  17.834,   4.954, 44,  0,   1.009,   1.331,   0.370,4095.875,4095.875,   0.000,   0.000,   0.000
15:06:37:623, 2098791738811991,    1.632,   86.000, 4100,  46.940,  27.304,   7.584,  43.233,  21.681,   6.022, 44,  0,   1.959,   1.505,   0.418,4095.875,4095.875,   0.000,   0.000,   0.000
