System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:20:47:336, 2075930720649513,    0.108,    2.000,  800,   5.811,   0.630,   0.175,   2.375,   0.257,   0.071, 32,  0,   0.703,   0.076,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:47:446, 2075931116713615,    0.218,    6.000,  800,   4.059,   1.076,   0.299,   0.659,   0.330,   0.092, 32,  0,   0.688,   0.152,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:47:557, 2075931515048861,    0.329,    7.000, 3600,  14.547,   2.686,   0.746,  11.113,   1.559,   0.433, 33,  0,   0.853,   0.246,   0.068,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:47:665, 2075931903719589,    0.437,    1.000,  800,   4.377,   3.158,   0.877,   0.972,   1.664,   0.462, 32,  0,   0.672,   0.319,   0.089,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:47:778, 2075932312734977,    0.551,   21.000, 4200,  14.501,   4.806,   1.335,  11.131,   2.929,   0.814, 33,  0,   0.778,   0.407,   0.113,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:47:883, 2075932690708767,    0.656,   28.000, 4200,  21.221,   7.034,   1.954,  17.980,   4.817,   1.338, 47,  0,   0.989,   0.511,   0.142,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:47:993, 2075933086437821,    0.766,   20.000, 4200,  21.942,   9.446,   2.624,  18.386,   6.838,   1.899, 38,  0,   0.872,   0.607,   0.169,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:48:104, 2075933485921025,    0.876,   20.000, 4200,  21.150,  11.793,   3.276,  17.720,   8.804,   2.446, 41,  0,   0.844,   0.701,   0.195,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:48:214, 2075933881931255,    0.986,   17.000, 4200,  20.072,  14.001,   3.889,  16.655,  10.636,   2.955, 42,  0,   0.787,   0.787,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:48:322, 2075934270697423,    1.094,   41.000, 4200,  33.815,  17.653,   4.903,  30.377,  13.917,   3.866, 49,  0,   1.197,   0.917,   0.255,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:48:432, 2075934666788529,    1.204,   43.000, 4200,  35.094,  21.514,   5.976,  31.547,  17.388,   4.830, 47,  0,   1.374,   1.068,   0.297,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:48:539, 2075935051996220,    1.311,   38.000, 4100,  32.266,  24.966,   6.935,  28.791,  20.468,   5.686, 50,  0,   1.121,   1.188,   0.330,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:48:651, 2075935455185861,    1.423,   34.000, 4100,  30.840,  28.420,   7.895,  27.358,  23.532,   6.537, 49,  0,   1.189,   1.321,   0.367,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:48:761, 2075935851159415,    1.533,   34.000, 4200,  30.906,  31.820,   8.839,  27.461,  26.553,   7.376, 50,  0,   0.951,   1.425,   0.396,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:48:867, 2075936232839459,    1.640,   34.000, 4200,  29.974,  34.998,   9.722,  26.502,  29.363,   8.156, 51,  0,   1.075,   1.539,   0.428,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:48:979, 2075936635988207,    1.751,   42.000, 4200,  34.367,  38.846,  10.791,  30.816,  32.814,   9.115, 48,  0,   1.422,   1.699,   0.472,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:49:086, 2075937021266277,    1.859,   36.000, 4200,  31.965,  42.267,  11.741,  28.388,  35.852,   9.959, 46,  0,   1.465,   1.855,   0.515,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:49:196, 2075937417265855,    1.969,   35.000, 4100,  30.114,  45.580,  12.661,  26.652,  38.783,  10.773, 47,  0,   1.395,   2.009,   0.558,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:49:305, 2075937809386683,    2.077,   47.000, 4100,  37.823,  49.700,  13.805,  34.050,  42.492,  11.803, 48,  0,   1.952,   2.221,   0.617,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:49:415, 2075938205527459,    2.187,   18.000, 4100,  20.956,  52.006,  14.446,  17.481,  44.416,  12.338, 50,  0,   0.756,   2.305,   0.640,4095.875,4095.875,   0.000,   0.000,   0.000
13:20:49:526, 2075938605213503,    2.298,   22.000, 4200,  20.996,  54.337,  15.094,  17.591,  46.369,  12.880, 51,  0,   0.761,   2.389,   0.664,4095.875,4095.875,   0.000,   0.000,   0.000
