System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:26:47:138, 2077226005978689,    0.109,    2.000,  800,  13.424,   1.467,   0.407,   2.167,   0.237,   0.066, 31,  0,   0.705,   0.077,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:47:244, 2077226390103593,    0.216,    3.000,  800,  11.500,   2.694,   0.748,   0.510,   0.291,   0.081, 30,  0,   0.669,   0.148,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:47:355, 2077226788625799,    0.327,    3.000, 4000,  11.856,   4.006,   1.113,   0.759,   0.375,   0.104, 31,  0,   0.701,   0.226,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:47:465, 2077227185264825,    0.437,    2.000,  800,  11.848,   5.312,   1.476,   0.798,   0.463,   0.129, 30,  0,   0.677,   0.301,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:47:574, 2077227575012459,    0.545,    4.000, 1200,  13.966,   6.824,   1.896,   2.925,   0.780,   0.217, 31,  0,   0.711,   0.378,   0.105,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:47:683, 2077227969198303,    0.655,    3.000,  800,  12.275,   8.168,   2.269,   1.153,   0.906,   0.252, 30,  0,   0.681,   0.452,   0.126,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:47:791, 2077228357930865,    0.763,    2.000,  800,  11.613,   9.422,   2.617,   0.542,   0.965,   0.268, 31,  0,   0.677,   0.525,   0.146,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:47:901, 2077228753074383,    0.872,    2.000,  800,  11.641,  10.700,   2.972,   0.542,   1.024,   0.284, 31,  0,   0.675,   0.599,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:010, 2077229145745759,    0.981,    2.000,  800,  11.596,  11.965,   3.324,   0.542,   1.083,   0.301, 31,  0,   0.670,   0.672,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:121, 2077229543349999,    1.092,   19.000, 4200,  26.166,  14.855,   4.126,  15.167,   2.758,   0.766, 45,  0,   1.040,   0.787,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:231, 2077229939326235,    1.202,   40.000, 4200,  38.846,  19.127,   5.313,  27.469,   5.780,   1.605, 47,  0,   1.934,   1.000,   0.278,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:337, 2077230320937343,    1.308,   25.000, 4200,  29.157,  22.218,   6.172,  17.965,   7.684,   2.134, 46,  0,   1.241,   1.132,   0.314,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:449, 2077230724115865,    1.420,   22.000, 4200,  35.216,  26.162,   7.267,  23.929,  10.364,   2.879, 46,  0,   1.738,   1.326,   0.368,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:556, 2077231109525560,    1.527,   27.000, 4100,  31.252,  29.508,   8.197,  19.842,  12.488,   3.469, 33,  0,   1.680,   1.506,   0.418,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:669, 2077231517668661,    1.640,    2.000, 3700,  12.733,  30.951,   8.598,   1.695,  12.680,   3.522, 33,  0,   0.678,   1.583,   0.440,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:774, 2077231896907141,    1.746,    2.000,  800,  11.905,  32.206,   8.946,   0.766,  12.761,   3.545, 32,  0,   0.680,   1.655,   0.460,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:884, 2077232290083715,    1.855,    2.000,  800,  11.558,  33.468,   9.297,   0.508,  12.817,   3.560, 32,  0,   0.672,   1.728,   0.480,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:48:994, 2077232686325443,    1.965,    4.000, 4300,  12.991,  34.898,   9.694,   1.923,  13.028,   3.619, 32,  0,   0.779,   1.814,   0.504,4095.875,4095.875,   0.000,   0.000,   0.000
