System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:27:23:948, 2077358523158739,    0.102,    3.000,  800,   6.049,   0.615,   0.171,   2.526,   0.257,   0.071, 32,  0,   0.724,   0.074,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:24:055, 2077358908477615,    0.209,    4.000,  800,   4.176,   1.062,   0.295,   0.776,   0.340,   0.094, 32,  0,   0.684,   0.147,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:24:168, 2077359314253133,    0.321,   13.000, 1200,  12.460,   2.466,   0.685,   9.029,   1.357,   0.377, 34,  0,   0.814,   0.239,   0.066,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:24:277, 2077359707735543,    0.431,    2.000,  800,   4.056,   2.910,   0.808,   0.665,   1.430,   0.397, 32,  0,   0.678,   0.313,   0.087,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:24:385, 2077360095674014,    0.538,   32.000, 4100,  20.564,   5.126,   1.424,  17.115,   3.275,   0.910, 41,  0,   1.026,   0.423,   0.118,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:24:496, 2077360495009127,    0.649,   36.000, 4200,  27.698,   8.198,   2.277,  24.223,   5.961,   1.656, 39,  0,   1.093,   0.544,   0.151,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:24:605, 2077360885835451,    0.758,    8.000, 2700,   9.813,   9.263,   2.573,   6.389,   6.655,   1.849, 34,  0,   0.803,   0.632,   0.175,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:24:713, 2077361275502765,    0.866,    7.000,  800,   4.617,   9.763,   2.712,   1.221,   6.787,   1.885, 32,  0,   0.701,   0.707,   0.197,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:24:826, 2077361682973591,    0.979,   26.000, 4200,  15.605,  11.529,   3.203,  12.142,   8.162,   2.267, 38,  0,   0.928,   0.813,   0.226,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:24:934, 2077362071750449,    1.087,   38.000, 4200,  32.748,  15.066,   4.185,  29.234,  11.319,   3.144, 49,  0,   1.271,   0.950,   0.264,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:25:045, 2077362473947715,    1.199,   26.000, 4200,  26.241,  17.998,   4.999,  23.133,  13.903,   3.862, 45,  0,   1.156,   1.079,   0.300,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:25:150, 2077362849765034,    1.303,   19.000, 4200,  25.282,  20.637,   5.732,  21.400,  16.137,   4.483, 49,  0,   1.061,   1.190,   0.330,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:25:259, 2077363241611577,    1.412,   21.000, 4200,  23.990,  23.248,   6.458,  20.505,  18.369,   5.102, 43,  0,   0.981,   1.296,   0.360,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:25:371, 2077363644690337,    1.524,   20.000, 4200,  23.363,  25.864,   7.184,  20.047,  20.614,   5.726, 42,  0,   1.150,   1.425,   0.396,4095.875,4095.875,   0.000,   0.000,   0.000
13:27:25:549, 2077364288212403,    1.703,   34.000, 4200,  23.245,  30.019,   8.339,  19.781,  24.150,   6.708, 41,  0,   0.996,   1.603,   0.445,4095.875,4095.875,   0.000,   0.000,   0.000
