System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:09:31:498, 2086457695809389,    0.107,   18.000, 4300,  14.882,   1.591,   0.442,   3.752,   0.401,   0.111, 40,  0,   0.721,   0.077,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:31:605, 2086458081705877,    0.214,    1.000,  800,  12.588,   2.940,   0.817,   1.508,   0.563,   0.156, 32,  0,   0.678,   0.150,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:31:716, 2086458480534981,    0.325,    3.000,  800,  11.675,   4.233,   1.176,   0.582,   0.627,   0.174, 32,  0,   0.691,   0.226,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:31:825, 2086458874230769,    0.434,    2.000,  800,  11.620,   5.504,   1.529,   0.592,   0.692,   0.192, 32,  0,   0.668,   0.299,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:31:932, 2086459260121307,    0.541,    2.000,  800,  11.608,   6.749,   1.875,   0.569,   0.753,   0.209, 32,  0,   0.669,   0.371,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:32:041, 2086459651863109,    0.650,    3.000,  800,  11.676,   8.019,   2.228,   0.592,   0.817,   0.227, 32,  0,   0.677,   0.445,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:32:153, 2086460055094389,    0.762,    2.000,  800,  11.602,   9.319,   2.588,   0.532,   0.877,   0.244, 31,  0,   0.670,   0.520,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:32:261, 2086460441791745,    0.870,    2.000, 3100,  12.017,  10.609,   2.947,   0.885,   0.972,   0.270, 32,  0,   0.680,   0.593,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:32:369, 2086460832050187,    0.978,    2.000,  800,  12.307,  11.943,   3.318,   1.280,   1.111,   0.309, 32,  0,   0.690,   0.668,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:32:492, 2086461274523477,    1.101,   36.000, 4200,  26.201,  15.164,   4.212,  15.112,   2.968,   0.824, 42,  0,   1.353,   0.834,   0.232,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:32:589, 2086461622154415,    1.198,   17.000, 4200,  29.516,  18.014,   5.004,  18.465,   4.751,   1.320, 47,  0,   1.462,   0.975,   0.271,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:32:701, 2086462025212473,    1.309,   16.000, 4100,  30.107,  21.385,   5.940,  18.938,   6.871,   1.909, 49,  0,   1.385,   1.130,   0.314,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:32:807, 2086462407082963,    1.416,   16.000, 4200,  29.700,  24.535,   6.815,  18.577,   8.842,   2.456, 48,  0,   1.349,   1.273,   0.354,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:32:920, 2086462813789433,    1.529,   16.000, 4200,  29.625,  27.882,   7.745,  18.477,  10.930,   3.036, 48,  0,   1.294,   1.420,   0.394,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:33:030, 2086463209771721,    1.639,   16.000, 4200,  29.549,  31.132,   8.648,  18.421,  12.956,   3.599, 48,  0,   1.292,   1.562,   0.434,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:33:137, 2086463594860039,    1.746,   17.000, 4200,  30.160,  34.358,   9.544,  19.021,  14.990,   4.164, 43,  0,   1.308,   1.702,   0.473,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:33:247, 2086463990947999,    1.856,   16.000, 4200,  29.901,  37.648,  10.458,  18.781,  17.057,   4.738, 40,  0,   1.213,   1.835,   0.510,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:33:357, 2086464386942579,    1.966,   17.000, 4200,  30.258,  40.977,  11.382,  19.131,  19.161,   5.323, 46,  0,   1.215,   1.969,   0.547,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:33:463, 2086464768308447,    2.071,   17.000, 4100,  30.183,  44.174,  12.271,  19.048,  21.179,   5.883, 45,  0,   1.202,   2.096,   0.582,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:33:575, 2086465171596645,    2.183,   19.000, 4100,  30.876,  47.633,  13.231,  19.791,  23.396,   6.499, 49,  0,   1.232,   2.234,   0.621,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:33:684, 2086465564170715,    2.293,   16.000, 4200,  29.994,  50.904,  14.140,  18.872,  25.454,   7.071, 44,  0,   1.116,   2.356,   0.654,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:33:791, 2086465949331023,    2.400,   16.000, 4200,  29.954,  54.109,  15.030,  18.869,  27.473,   7.631, 50,  0,   1.074,   2.471,   0.686,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:33:905, 2086466359749155,    2.514,   16.000, 4200,  29.908,  57.518,  15.977,  18.807,  29.617,   8.227, 45,  0,   1.031,   2.588,   0.719,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:012, 2086466744924115,    2.621,   16.000, 4200,  29.779,  60.704,  16.862,  18.688,  31.617,   8.782, 50,  0,   1.010,   2.696,   0.749,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:124, 2086467148119179,    2.733,   16.000, 4200,  30.013,  64.066,  17.796,  18.917,  33.735,   9.371, 51,  0,   0.942,   2.802,   0.778,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:234, 2086467544094201,    2.843,   16.000, 4200,  29.883,  67.353,  18.709,  18.808,  35.804,   9.946, 47,  0,   0.904,   2.901,   0.806,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:341, 2086467929293677,    2.950,   17.000, 4200,  30.193,  70.583,  19.606,  19.125,  37.850,  10.514, 51,  0,   0.876,   2.995,   0.832,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:451, 2086468325310283,    3.060,   18.000, 4200,  30.732,  73.964,  20.546,  19.658,  40.013,  11.115, 47,  0,   0.879,   3.092,   0.859,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:557, 2086468706789837,    3.165,   19.000, 4100,  30.704,  77.218,  21.449,  19.596,  42.089,  11.691, 49,  0,   0.857,   3.182,   0.884,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:666, 2086469099198361,    3.274,   16.000, 4200,  29.498,  80.433,  22.342,  18.431,  44.098,  12.250, 44,  0,   0.766,   3.266,   0.907,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:778, 2086469502361595,    3.386,   16.000, 4200,  29.261,  83.710,  23.253,  18.195,  46.136,  12.816, 47,  0,   0.726,   3.347,   0.930,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:885, 2086469887588961,    3.493,   16.000, 4200,  29.153,  86.829,  24.119,  18.068,  48.069,  13.353, 46,  0,   0.715,   3.424,   0.951,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:34:994, 2086470279995839,    3.602,   16.000, 4200,  28.796,  89.968,  24.991,  17.707,  49.999,  13.889, 43,  0,   0.707,   3.501,   0.972,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:35:108, 2086470690429669,    3.717,   16.000, 4200,  28.715,  93.242,  25.901,  17.663,  52.013,  14.448, 45,  0,   0.709,   3.582,   0.995,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:35:217, 2086471082785301,    3.825,   16.000, 4200,  28.276,  96.324,  26.757,  17.191,  53.887,  14.969, 44,  0,   0.703,   3.658,   1.016,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:35:325, 2086471471589305,    3.933,   17.000, 4200,  27.578,  99.302,  27.584,  16.577,  55.677,  15.466, 41,  0,   0.704,   3.734,   1.037,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:35:432, 2086471856879735,    4.041,   16.000, 4200,  27.096, 102.202,  28.390,  15.946,  57.384,  15.940, 40,  0,   0.716,   3.811,   1.059,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:35:543, 2086472256414597,    4.152,   30.000, 4200,  31.934, 105.746,  29.374,  20.787,  59.691,  16.581, 43,  0,   1.048,   3.927,   1.091,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:35:651, 2086472645273025,    4.260,   16.000, 4200,  25.387, 108.489,  30.136,  14.318,  61.237,  17.010, 38,  0,   0.681,   4.001,   1.111,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:35:761, 2086473041099859,    4.369,   16.000, 4100,  25.192, 111.259,  30.905,  14.115,  62.789,  17.441, 42,  0,   0.674,   4.075,   1.132,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:35:873, 2086473444228792,    4.481,   17.000, 4100,  25.629, 114.129,  31.702,  14.551,  64.419,  17.894, 40,  0,   0.683,   4.152,   1.153,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:35:983, 2086473840342803,    4.591,   16.000, 4200,  25.105, 116.891,  32.470,  14.050,  65.965,  18.324, 41,  0,   0.672,   4.226,   1.174,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:36:090, 2086474225426277,    4.698,   17.000, 4200,  25.065, 119.572,  33.214,  13.989,  67.461,  18.739, 40,  0,   0.676,   4.298,   1.194,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:36:198, 2086474614503045,    4.807,   17.000, 4200,  25.485, 122.326,  33.980,  14.434,  69.021,  19.173, 39,  0,   0.679,   4.371,   1.214,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:36:310, 2086475017559503,    4.918,   16.000, 4200,  24.710, 125.093,  34.748,  13.634,  70.548,  19.597, 39,  0,   0.673,   4.447,   1.235,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:36:419, 2086475410087961,    5.028,   17.000, 4200,  25.269, 127.848,  35.513,  14.203,  72.096,  20.027, 39,  0,   0.694,   4.522,   1.256,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:36:530, 2086475809558839,    5.138,   20.000, 4200,  25.712, 130.701,  36.306,  14.625,  73.719,  20.478, 37,  0,   0.697,   4.600,   1.278,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:36:637, 2086476194784371,    5.245,   16.000, 4200,  24.943, 133.370,  37.047,  13.883,  75.205,  20.890, 36,  0,   0.673,   4.672,   1.298,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:36:746, 2086476587181441,    5.354,   16.000, 4200,  24.736, 136.066,  37.796,  13.660,  76.694,  21.304, 39,  0,   0.671,   4.745,   1.318,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:36:856, 2086476983176241,    5.464,   16.000, 4200,  24.940, 138.810,  38.558,  13.871,  78.219,  21.728, 35,  0,   0.673,   4.819,   1.339,4095.875,4095.875,   0.000,   0.000,   0.000
