System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:56:45:106, 2096658679803557,    0.104,    2.000,  800,   8.358,   0.872,   0.242,   2.310,   0.241,   0.067, 32,  0,   0.698,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:45:216, 2096659075762115,    0.214,    2.000,  800,   6.640,   1.603,   0.445,   0.684,   0.316,   0.088, 32,  0,   0.671,   0.147,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:45:323, 2096659461084295,    0.321,    2.000,  800,   6.654,   2.315,   0.643,   0.699,   0.391,   0.109, 31,  0,   0.672,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:45:435, 2096659864952289,    0.434,    2.000,  800,   7.091,   3.110,   0.864,   1.090,   0.513,   0.143, 32,  0,   0.681,   0.295,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:45:543, 2096660254775919,    0.542,    6.000,  800,   8.759,   4.059,   1.127,   2.818,   0.819,   0.227, 31,  0,   0.694,   0.370,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:45:651, 2096660640908033,    0.649,    3.000,  800,   6.671,   4.774,   1.326,   0.733,   0.897,   0.249, 32,  0,   0.672,   0.442,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:45:760, 2096661035698027,    0.759,    4.000, 1600,   7.875,   5.638,   1.566,   1.877,   1.103,   0.306, 32,  0,   0.732,   0.523,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:45:873, 2096661442749813,    0.872,    3.000,  800,   6.648,   6.390,   1.775,   0.697,   1.182,   0.328, 31,  0,   0.683,   0.600,   0.167,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:45:982, 2096661834464253,    0.981,    2.000,  800,   6.562,   7.104,   1.973,   0.595,   1.247,   0.346, 31,  0,   0.678,   0.674,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:46:088, 2096662216347025,    1.087,   14.000, 4200,  16.902,   8.897,   2.471,  10.963,   2.409,   0.669, 50,  0,   1.029,   0.783,   0.217,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:46:197, 2096662608919439,    1.196,   18.000, 4200,  24.136,  11.529,   3.202,  18.152,   4.389,   1.219, 44,  0,   1.222,   0.916,   0.254,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:46:308, 2096663008598469,    1.307,   13.000, 4200,  19.504,  13.694,   3.804,  13.357,   5.872,   1.631, 33,  0,   1.239,   1.054,   0.293,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:46:417, 2096663399563979,    1.415,    2.000,  800,   7.173,  14.473,   4.020,   1.172,   5.999,   1.666, 32,  0,   0.676,   1.127,   0.313,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:46:529, 2096663800887293,    1.527,   19.000, 4300,  13.505,  15.978,   4.438,   7.538,   6.839,   1.900, 36,  0,   1.006,   1.239,   0.344,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:46:635, 2096664185126155,    1.634,    2.000,  800,   8.308,  16.865,   4.685,   2.297,   7.085,   1.968, 32,  0,   0.724,   1.316,   0.366,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:46:748, 2096664592428981,    1.747,    2.000,  800,   6.741,  17.628,   4.897,   0.792,   7.174,   1.993, 32,  0,   0.673,   1.393,   0.387,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:46:857, 2096664984058501,    1.856,    3.000, 2500,  10.256,  18.744,   5.207,   2.308,   7.425,   2.063, 31,  0,   0.685,   1.467,   0.408,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:46:966, 2096665376933765,    1.965,    2.000,  800,  11.946,  20.047,   5.569,   0.891,   7.523,   2.090, 31,  0,   0.679,   1.541,   0.428,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:47:074, 2096665765495343,    2.073,    3.000,  800,  11.785,  21.319,   5.922,   0.711,   7.599,   2.111, 32,  0,   0.674,   1.614,   0.448,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:47:184, 2096666163299313,    2.183,    2.000,  800,  11.601,  22.601,   6.278,   0.587,   7.664,   2.129, 32,  0,   0.675,   1.689,   0.469,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:47:295, 2096666560885198,    2.294,    2.000, 1000,  11.974,  23.924,   6.645,   0.851,   7.758,   2.155, 32,  0,   0.679,   1.763,   0.490,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:47:402, 2096666947291079,    2.401,    2.000,  800,  11.665,  25.176,   6.993,   0.636,   7.826,   2.174, 31,  0,   0.673,   1.836,   0.510,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:47:511, 2096667336751617,    2.509,    7.000, 4200,  19.475,  27.282,   7.578,   8.405,   8.736,   2.427, 32,  0,   0.883,   1.931,   0.536,4095.875,4095.875,   0.000,   0.000,   0.000
14:56:47:538, 2096667437303649,    2.537,   15.000, 4000,  22.519,  27.911,   7.753,  11.597,   9.060,   2.517, 38,  0,   0.874,   1.956,   0.543,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.537013
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 27.911438
Cumulative Processor Energy_0 (mWh) = 7.753177
Average Processor Power_0 (Watt) = 11.001691

Cumulative IA Energy_0 (Joules) = 9.059509
Cumulative IA Energy_0 (mWh) = 2.516530
Average IA Power_0 (Watt) = 3.570935

Cumulative DRAM Energy_0 (Joules) = 1.955627
Cumulative DRAM Energy_0 (mWh) = 0.543230
Average DRAM Power_0 (Watt) = 0.770838
