System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:26:19:356, 2077125990589639,    0.106,    2.000,  800,   5.566,   0.589,   0.164,   2.156,   0.228,   0.063, 32,  0,   0.694,   0.073,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:19:463, 2077126375987089,    0.213,    3.000,  800,   3.949,   1.011,   0.281,   0.547,   0.286,   0.080, 31,  0,   0.677,   0.146,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:19:571, 2077126764841059,    0.321,    4.000,  900,   6.102,   1.670,   0.464,   2.663,   0.574,   0.159, 31,  0,   0.701,   0.222,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:19:684, 2077127172310565,    0.434,    2.000,  800,   3.935,   2.116,   0.588,   0.540,   0.635,   0.176, 32,  0,   0.672,   0.298,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:19:792, 2077127561435289,    0.542,    2.000,  800,   3.928,   2.540,   0.706,   0.527,   0.692,   0.192, 31,  0,   0.673,   0.370,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:19:902, 2077127958916009,    0.653,    2.000,  800,   3.924,   2.974,   0.826,   0.540,   0.752,   0.209, 32,  0,   0.669,   0.444,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:20:009, 2077128342533845,    0.759,    1.000,  800,   3.915,   3.391,   0.942,   0.499,   0.805,   0.224, 32,  0,   0.672,   0.516,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:20:120, 2077128742377171,    0.870,    2.000,  800,   3.919,   3.826,   1.063,   0.519,   0.863,   0.240, 32,  0,   0.670,   0.590,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:20:229, 2077129134426647,    0.979,    2.000,  800,   3.937,   4.255,   1.182,   0.532,   0.921,   0.256, 32,  0,   0.674,   0.664,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
13:26:20:339, 2077129530459293,    1.089,   26.000, 4200,  21.723,   6.645,   1.846,  18.305,   2.934,   0.815, 46,  0,   1.045,   0.779,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
