System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:12:31:356, 2100065178585831,    0.111,    2.000,  800,  13.173,   1.467,   0.408,   2.101,   0.234,   0.065, 32,  0,   0.698,   0.078,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:31:463, 2100065566479715,    0.219,    3.000,  800,  11.726,   2.731,   0.759,   0.636,   0.303,   0.084, 32,  0,   0.677,   0.151,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:31:577, 2100065973554537,    0.332,    4.000,  900,  14.078,   4.323,   1.201,   3.017,   0.644,   0.179, 31,  0,   0.698,   0.230,   0.064,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:31:684, 2100066361893409,    0.440,    4.000,  800,  12.940,   5.719,   1.588,   1.854,   0.844,   0.234, 32,  0,   0.721,   0.307,   0.085,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:31:793, 2100066751949765,    0.548,    3.000,  800,  11.646,   6.980,   1.939,   0.616,   0.910,   0.253, 32,  0,   0.674,   0.380,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:31:901, 2100067141545317,    0.657,    3.000,  800,  11.646,   8.241,   2.289,   0.597,   0.975,   0.271, 31,  0,   0.678,   0.454,   0.126,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:32:013, 2100067543152245,    0.768,    2.000,  800,  11.764,   9.553,   2.654,   0.648,   1.047,   0.291, 31,  0,   0.676,   0.529,   0.147,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:32:124, 2100067941814473,    0.879,    3.000,  800,  11.828,  10.863,   3.017,   0.735,   1.129,   0.314, 32,  0,   0.679,   0.604,   0.168,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:32:231, 2100068327739639,    0.986,    2.000,  800,  11.639,  12.111,   3.364,   0.593,   1.192,   0.331, 31,  0,   0.673,   0.676,   0.188,4095.875,4095.875,   0.000,   0.000,   0.000
15:12:32:343, 2100068730913445,    1.098,   17.000, 4200,  27.021,  15.137,   4.205,  15.958,   2.980,   0.828, 51,  0,   0.926,   0.780,   0.217,4095.875,4095.875,   0.000,   0.000,   0.000
