System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:14:29:809, 2100491608853889,    0.097,    2.000,  800,  13.715,   1.333,   0.370,   2.594,   0.252,   0.070, 32,  0,   0.707,   0.069,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:29:917, 2100491996373129,    0.205,    3.000, 2800,  12.831,   2.714,   0.754,   1.719,   0.437,   0.121, 31,  0,   0.676,   0.141,   0.039,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:30:029, 2100492400859657,    0.317,    2.000,  800,  11.819,   4.042,   1.123,   0.793,   0.526,   0.146, 32,  0,   0.668,   0.216,   0.060,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:30:136, 2100492786710181,    0.424,    2.000,  800,  11.673,   5.293,   1.470,   0.629,   0.594,   0.165, 32,  0,   0.674,   0.289,   0.080,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:30:248, 2100493190232715,    0.536,    2.000,  800,  11.694,   6.604,   1.834,   0.637,   0.665,   0.185, 32,  0,   0.670,   0.364,   0.101,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:30:356, 2100493579835567,    0.645,    2.000,  800,  11.675,   7.867,   2.185,   0.632,   0.733,   0.204, 31,  0,   0.671,   0.436,   0.121,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:30:466, 2100493976960657,    0.755,    4.000,  800,  11.874,   9.177,   2.549,   0.734,   0.814,   0.226, 31,  0,   0.680,   0.511,   0.142,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:30:575, 2100494369373561,    0.864,    4.000, 1000,  13.959,  10.698,   2.972,   2.891,   1.130,   0.314, 31,  0,   0.698,   0.588,   0.163,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:30:684, 2100494760496389,    0.973,    6.000,  800,  13.020,  12.113,   3.365,   2.009,   1.348,   0.374, 31,  0,   0.730,   0.667,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:30:791, 2100495145670147,    1.080,   17.000, 4200,  23.160,  14.591,   4.053,  12.212,   2.654,   0.737, 45,  0,   0.864,   0.759,   0.211,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:30:903, 2100495548860883,    1.192,   17.000, 4200,  30.099,  17.962,   4.989,  19.010,   4.783,   1.329, 49,  0,   0.820,   0.851,   0.236,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:31:012, 2100495941362435,    1.301,   20.000, 4200,  31.122,  21.355,   5.932,  20.109,   6.976,   1.938, 47,  0,   0.972,   0.957,   0.266,4095.875,4095.875,   0.000,   0.000,   0.000
15:14:31:120, 2100496329893471,    1.409,   45.000, 4100,  44.619,  26.171,   7.270,  33.552,  10.597,   2.944, 43,  0,   1.138,   1.080,   0.300,4095.875,4095.875,   0.000,   0.000,   0.000
