System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:43:40:888, 2093835496550289,    0.102,    2.000,  800,   5.864,   0.599,   0.166,   2.407,   0.246,   0.068, 32,  0,   0.707,   0.072,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:40:996, 2093835887477853,    0.211,    4.000,  800,   3.969,   1.030,   0.286,   0.592,   0.310,   0.086, 32,  0,   0.674,   0.145,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:41:105, 2093836279396131,    0.320,    2.000,  800,   3.954,   1.460,   0.406,   0.543,   0.369,   0.103, 31,  0,   0.679,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:41:214, 2093836672291911,    0.429,    2.000,  800,   3.915,   1.887,   0.524,   0.515,   0.425,   0.118, 32,  0,   0.671,   0.293,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:41:324, 2093837064652341,    0.538,   23.000, 4100,  15.060,   3.529,   0.980,  11.964,   1.729,   0.480, 41,  0,   0.811,   0.381,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:41:432, 2093837456004691,    0.646,   32.000, 4200,  28.178,   6.592,   1.831,  24.473,   4.390,   1.219, 44,  0,   1.095,   0.500,   0.139,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:41:541, 2093837848418987,    0.755,   21.000, 4200,  21.045,   8.886,   2.468,  17.628,   6.311,   1.753, 51,  0,   0.847,   0.592,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:41:652, 2093838248002569,    0.866,   18.000, 4200,  20.225,  11.131,   3.092,  16.800,   8.176,   2.271, 43,  0,   0.789,   0.680,   0.189,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:41:760, 2093838636736985,    0.974,   19.000, 4100,  20.527,  13.347,   3.708,  17.120,  10.025,   2.785, 46,  0,   0.803,   0.767,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
14:43:41:869, 2093839029045764,    1.083,   37.000, 4200,  31.663,  16.798,   4.666,  28.205,  13.098,   3.638, 48,  0,   1.139,   0.891,   0.247,4095.875,4095.875,   0.000,   0.000,   0.000
