System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:20:42:014, 2101831546597583,    0.112,    2.000,  800,   5.558,   0.623,   0.173,   2.090,   0.234,   0.065, 33,  0,   0.700,   0.078,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:42:123, 2101831940705805,    0.222,   10.000, 4200,   8.981,   1.606,   0.446,   5.698,   0.858,   0.238, 44,  0,   0.762,   0.162,   0.045,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:42:231, 2101832327535363,    0.329,    4.000,  900,   8.532,   2.523,   0.701,   4.993,   1.394,   0.387, 33,  0,   0.720,   0.239,   0.066,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:42:342, 2101832728335106,    0.440,    5.000,  800,   4.033,   2.972,   0.825,   0.645,   1.466,   0.407, 32,  0,   0.688,   0.316,   0.088,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:42:449, 2101833111790315,    0.547,    5.000,  800,   4.075,   3.406,   0.946,   0.651,   1.536,   0.427, 32,  0,   0.696,   0.390,   0.108,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:42:558, 2101833504395937,    0.656,    6.000, 2100,   6.468,   4.111,   1.142,   3.064,   1.870,   0.519, 32,  0,   0.755,   0.472,   0.131,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:42:667, 2101833896911989,    0.765,    3.000,  800,   4.581,   4.611,   1.281,   1.167,   1.997,   0.555, 32,  0,   0.684,   0.547,   0.152,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:42:778, 2101834296462151,    0.876,    2.000,  800,   3.918,   5.045,   1.402,   0.517,   2.054,   0.571, 32,  0,   0.670,   0.621,   0.173,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:42:888, 2101834692321189,    0.986,    2.000,  800,   3.919,   5.476,   1.521,   0.515,   2.111,   0.586, 32,  0,   0.672,   0.695,   0.193,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:42:996, 2101835082864666,    1.094,   15.000, 4100,  16.820,   7.301,   2.028,  13.514,   3.577,   0.994, 48,  0,   0.844,   0.787,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:43:106, 2101835478753915,    1.204,   20.000, 4200,  22.454,   9.770,   2.714,  18.976,   5.664,   1.573, 46,  0,   0.972,   0.894,   0.248,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:43:216, 2101835874525949,    1.314,   41.000, 4200,  26.746,  12.711,   3.531,  23.277,   8.223,   2.284, 46,  0,   1.017,   1.005,   0.279,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:43:324, 2101836263637951,    1.422,   22.000, 4200,  25.236,  15.438,   4.288,  21.847,  10.584,   2.940, 46,  0,   1.011,   1.115,   0.310,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:43:433, 2101836655899207,    1.531,   17.000, 4200,  22.715,  17.913,   4.976,  19.209,  12.677,   3.521, 48,  0,   0.819,   1.204,   0.334,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:43:543, 2101837052100909,    1.641,   49.000, 4200,  36.644,  21.946,   6.096,  33.178,  16.329,   4.536, 44,  0,   1.477,   1.366,   0.380,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:43:653, 2101837448329398,    1.751,   47.000, 4100,  38.936,  26.232,   7.287,  35.425,  20.228,   5.619, 44,  0,   1.417,   1.522,   0.423,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:43:765, 2101837851163855,    1.863,   27.000, 4200,  29.957,  29.584,   8.218,  26.280,  23.168,   6.436, 49,  0,   1.203,   1.657,   0.460,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:43:872, 2101838236512685,    1.970,   37.000, 4200,  23.469,  32.096,   8.916,  19.976,  25.307,   7.030, 46,  0,   1.026,   1.767,   0.491,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:43:980, 2101838624975843,    2.078,   47.000, 4100,  41.949,  36.623,  10.173,  38.402,  29.451,   8.181, 45,  0,   1.714,   1.952,   0.542,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:44:091, 2101839024854157,    2.189,   26.000, 4200,  27.642,  39.693,  11.026,  24.096,  32.127,   8.924, 49,  0,   1.065,   2.070,   0.575,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:44:203, 2101839428054743,    2.301,   21.000, 4100,  24.476,  42.434,  11.787,  20.913,  34.469,   9.575, 47,  0,   1.396,   2.227,   0.618,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:44:307, 2101839802425485,    2.405,   17.000, 4200,  22.509,  44.775,  12.438,  19.057,  36.451,  10.125, 45,  0,   0.877,   2.318,   0.644,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:44:419, 2101840205512357,    2.517,   17.000, 4200,  22.133,  47.253,  13.126,  18.680,  38.543,  10.706, 48,  0,   0.992,   2.429,   0.675,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:44:592, 2101840830827275,    2.691,   23.000, 4200,  26.685,  51.888,  14.413,  23.069,  42.550,  11.819, 46,  0,   1.479,   2.686,   0.746,4095.875,4095.875,   0.000,   0.000,   0.000
15:20:44:739, 2101841357311883,    2.837,   19.000, 4200,  21.429,  55.022,  15.284,  17.938,  45.173,  12.548, 42,  0,   1.418,   2.893,   0.804,4095.875,4095.875,   0.000,   0.000,   0.000
