System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:05:26:668, 2098536304461995,    0.107,    5.000,  800,   9.409,   1.010,   0.281,   3.467,   0.372,   0.103, 32,  0,   0.712,   0.076,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:26:776, 2098536690544159,    0.215,    2.000,  800,   6.458,   1.702,   0.473,   0.518,   0.428,   0.119, 31,  0,   0.676,   0.149,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:26:887, 2098537092725341,    0.326,    4.000, 4300,   7.140,   2.500,   0.694,   1.184,   0.560,   0.156, 33,  0,   0.710,   0.228,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:26:995, 2098537478526639,    0.433,    1.000,  800,   6.877,   3.237,   0.899,   0.910,   0.657,   0.183, 32,  0,   0.670,   0.300,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:27:104, 2098537872459621,    0.543,    2.000,  800,   6.428,   3.940,   1.095,   0.496,   0.712,   0.198, 31,  0,   0.668,   0.373,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:27:215, 2098538270105075,    0.653,    3.000,  800,   6.520,   4.661,   1.295,   0.535,   0.771,   0.214, 32,  0,   0.684,   0.449,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:27:324, 2098538665544467,    0.763,    2.000,  800,   6.461,   5.370,   1.492,   0.495,   0.825,   0.229, 32,  0,   0.672,   0.522,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:27:433, 2098539058755665,    0.872,    2.000,  800,   6.436,   6.073,   1.687,   0.494,   0.879,   0.244, 32,  0,   0.672,   0.596,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:27:543, 2098539453373279,    0.982,    5.000, 2800,   8.772,   7.035,   1.954,   2.791,   1.185,   0.329, 32,  0,   0.712,   0.674,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:27:653, 2098539847506893,    1.092,   16.000, 4200,  19.516,   9.172,   2.548,  13.635,   2.678,   0.744, 45,  0,   0.976,   0.781,   0.217,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:27:763, 2098540243457427,    1.201,   17.000, 4200,  25.346,  11.959,   3.322,  19.301,   4.801,   1.334, 48,  0,   1.169,   0.909,   0.253,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:27:945, 2098540898682085,    1.383,   19.000, 4200,  23.226,  16.187,   4.496,  17.154,   7.923,   2.201, 41,  0,   1.353,   1.156,   0.321,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:27:996, 2098541082962041,    1.435,   25.000, 4200,  23.440,  17.387,   4.830,  17.392,   8.813,   2.448, 45,  0,   1.688,   1.242,   0.345,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:28:092, 2098541428284899,    1.531,   25.000, 4300,  28.468,  20.117,   5.588,  22.249,  10.947,   3.041, 34,  0,   1.496,   1.385,   0.385,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:28:198, 2098541810451019,    1.637,    3.000,  800,   7.485,  20.912,   5.809,   1.524,  11.109,   3.086, 33,  0,   0.690,   1.459,   0.405,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:28:307, 2098542204512869,    1.746,    2.000,  800,   7.059,  21.685,   6.023,   1.063,  11.225,   3.118, 33,  0,   0.690,   1.534,   0.426,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:28:420, 2098542609108683,    1.859,    2.000,  800,   6.441,  22.408,   6.225,   0.508,  11.282,   3.134, 32,  0,   0.671,   1.610,   0.447,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:28:528, 2098542998721557,    1.967,   12.000, 4300,   9.505,  23.437,   6.510,   3.544,  11.666,   3.241, 33,  0,   0.775,   1.693,   0.470,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:28:637, 2098543390426343,    2.076,    2.000,  800,   7.080,  24.207,   6.724,   1.097,  11.785,   3.274, 32,  0,   0.680,   1.768,   0.491,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:28:747, 2098543786072689,    2.186,    3.000,  800,   6.487,  24.920,   6.922,   0.525,  11.843,   3.290, 32,  0,   0.674,   1.842,   0.512,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:28:857, 2098544182539663,    2.296,    2.000,  800,   6.447,  25.630,   7.120,   0.497,  11.898,   3.305, 32,  0,   0.670,   1.915,   0.532,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:28:966, 2098544574163311,    2.404,    3.000,  800,  11.922,  26.927,   7.480,   1.720,  12.085,   3.357, 32,  0,   0.673,   1.989,   0.552,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:29:073, 2098544961158481,    2.512,    3.000,  800,  11.670,  28.182,   7.828,   0.547,  12.144,   3.373, 32,  0,   0.684,   2.062,   0.573,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:29:104, 2098545075017009,    2.544,   17.000, 4100,  19.219,  28.790,   7.997,   8.657,  12.417,   3.449, 39,  0,   0.830,   2.088,   0.580,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.543591
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 28.789612
Cumulative Processor Energy_0 (mWh) = 7.997114
Average Processor Power_0 (Watt) = 11.318490

Cumulative IA Energy_0 (Joules) = 12.417419
Cumulative IA Energy_0 (mWh) = 3.449283
Average IA Power_0 (Watt) = 4.881846

Cumulative DRAM Energy_0 (Joules) = 2.088379
Cumulative DRAM Energy_0 (mWh) = 0.580105
Average DRAM Power_0 (Watt) = 0.821036
