System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:17:53:140, 2088263605598269,    0.102,   17.000, 4200,  24.763,   2.533,   0.704,  13.721,   1.404,   0.390, 42,  0,   0.915,   0.094,   0.026,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:53:248, 2088263994394699,    0.210,   29.000, 4200,  34.029,   6.208,   1.724,  22.900,   3.877,   1.077, 42,  0,   1.072,   0.209,   0.058,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:53:356, 2088264383434407,    0.318,   20.000, 4200,  28.886,   9.330,   2.592,  17.688,   5.788,   1.608, 34,  0,   0.930,   0.310,   0.086,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:53:466, 2088264778839489,    0.428,    1.000,  800,  12.632,  10.717,   2.977,   1.535,   5.957,   1.655, 32,  0,   0.674,   0.384,   0.107,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:53:574, 2088265168371221,    0.536,    4.000, 1200,  14.068,  12.239,   3.400,   3.018,   6.283,   1.745, 32,  0,   0.701,   0.460,   0.128,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:53:684, 2088265564223117,    0.646,    2.000,  800,  11.652,  13.521,   3.756,   0.581,   6.347,   1.763, 32,  0,   0.673,   0.534,   0.148,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:53:792, 2088265953169295,    0.754,    2.000,  800,  12.023,  14.819,   4.117,   0.960,   6.451,   1.792, 31,  0,   0.672,   0.606,   0.168,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:53:904, 2088266355420603,    0.866,    1.000,  800,  11.641,  16.120,   4.478,   0.547,   6.512,   1.809, 32,  0,   0.675,   0.682,   0.189,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:012, 2088266744938689,    0.974,    1.000,  800,  11.637,  17.379,   4.828,   0.590,   6.576,   1.827, 32,  0,   0.668,   0.754,   0.209,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:120, 2088267134414745,    1.083,   18.000, 4200,  25.402,  20.128,   5.591,  14.236,   8.116,   2.254, 46,  0,   0.881,   0.849,   0.236,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:232, 2088267537768205,    1.195,   17.000, 4200,  29.761,  23.462,   6.517,  18.708,  10.212,   2.837, 49,  0,   0.714,   0.929,   0.258,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:339, 2088267922890885,    1.302,   18.000, 4200,  30.168,  26.689,   7.414,  19.067,  12.252,   3.403, 48,  0,   0.759,   1.011,   0.281,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:449, 2088268318848695,    1.412,   16.000, 4200,  29.602,  29.945,   8.318,  18.529,  14.290,   3.969, 50,  0,   0.713,   1.089,   0.303,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:561, 2088268722130579,    1.524,   19.000, 4200,  30.599,  33.373,   9.270,  19.514,  16.476,   4.577, 44,  0,   0.762,   1.174,   0.326,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:667, 2088269103791333,    1.630,   16.000, 4200,  29.698,  36.521,  10.145,  18.596,  18.448,   5.124, 41,  0,   0.998,   1.280,   0.356,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:775, 2088269492674269,    1.738,   17.000, 4200,  28.142,  39.561,  10.989,  16.936,  20.277,   5.632, 40,  0,   1.524,   1.445,   0.401,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:885, 2088269887792581,    1.847,   12.000,  800,  20.621,  41.825,  11.618,   9.548,  21.325,   5.924, 33,  0,   1.050,   1.560,   0.433,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:54:996, 2088270287805081,    1.958,    2.000,  800,  11.875,  43.144,  11.984,   0.716,  21.404,   5.946, 32,  0,   0.678,   1.635,   0.454,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:55:104, 2088270675272551,    2.066,    3.000,  800,  11.633,  44.396,  12.332,   0.631,  21.472,   5.965, 32,  0,   0.670,   1.708,   0.474,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:55:216, 2088271080943731,    2.179,    2.000,  800,  11.771,  45.723,  12.701,   0.677,  21.549,   5.986, 32,  0,   0.672,   1.783,   0.495,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:55:326, 2088271474590541,    2.288,    5.000,  800,  11.794,  47.012,  13.059,   0.771,  21.633,   6.009, 32,  0,   0.689,   1.859,   0.516,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:55:432, 2088271859479671,    2.395,    2.000,  800,  11.738,  48.267,  13.408,   0.654,  21.703,   6.029, 31,  0,   0.674,   1.931,   0.536,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:55:544, 2088272259720649,    2.506,    6.000, 2800,  13.868,  49.809,  13.836,   2.831,  22.018,   6.116, 32,  0,   0.702,   2.009,   0.558,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:55:652, 2088272651208252,    2.615,    2.000,  800,  12.021,  51.116,  14.199,   0.913,  22.117,   6.144, 31,  0,   0.673,   2.082,   0.578,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:55:760, 2088273039355229,    2.723,    2.000,  800,  11.646,  52.372,  14.548,   0.569,  22.178,   6.161, 31,  0,   0.671,   2.154,   0.598,4095.875,4095.875,   0.000,   0.000,   0.000
14:17:55:840, 2088273325355051,    2.802,   11.000, 4200,  14.914,  53.557,  14.877,   4.056,  22.500,   6.250, 34,  0,   0.807,   2.218,   0.616,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.802227
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 53.556763
Cumulative Processor Energy_0 (mWh) = 14.876879
Average Processor Power_0 (Watt) = 19.112211

Cumulative IA Energy_0 (Joules) = 22.500427
Cumulative IA Energy_0 (mWh) = 6.250119
Average IA Power_0 (Watt) = 8.029479

Cumulative DRAM Energy_0 (Joules) = 2.218262
Cumulative DRAM Energy_0 (mWh) = 0.616184
Average DRAM Power_0 (Watt) = 0.791607
