System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:23:35:947, 2076537718083324,    0.105,    2.000,  800,   5.531,   0.581,   0.161,   1.990,   0.209,   0.058, 32,  0,   0.700,   0.074,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:36:056, 2076538113182853,    0.215,    2.000,  800,   3.943,   1.014,   0.282,   0.528,   0.267,   0.074, 32,  0,   0.677,   0.148,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:36:166, 2076538509478493,    0.325,    2.000,  800,   3.883,   1.441,   0.400,   0.483,   0.320,   0.089, 32,  0,   0.669,   0.222,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:36:278, 2076538913289293,    0.437,    2.000,  800,   3.892,   1.878,   0.522,   0.496,   0.376,   0.104, 32,  0,   0.668,   0.297,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:36:387, 2076539302771909,    0.545,    1.000,  800,   3.928,   2.303,   0.640,   0.498,   0.430,   0.119, 32,  0,   0.675,   0.370,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:36:497, 2076539699178797,    0.655,   21.000, 4300,   5.358,   2.893,   0.804,   1.980,   0.648,   0.180, 39,  0,   0.696,   0.446,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:36:604, 2076540086335867,    0.763,    1.000,  800,   4.846,   3.414,   0.948,   1.442,   0.803,   0.223, 32,  0,   0.679,   0.519,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:36:712, 2076540474860357,    0.871,    2.000,  800,   3.903,   3.835,   1.065,   0.498,   0.856,   0.238, 31,  0,   0.675,   0.592,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:36:821, 2076540865840705,    0.979,    3.000,  800,   3.956,   4.265,   1.185,   0.541,   0.915,   0.254, 32,  0,   0.679,   0.666,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:36:931, 2076541261167047,    1.089,   25.000, 4100,  21.680,   6.646,   1.846,  18.205,   2.914,   0.810, 42,  0,   1.040,   0.780,   0.217,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:37:043, 2076541664243011,    1.201,   19.000, 4100,  22.256,   9.138,   2.538,  18.752,   5.014,   1.393, 45,  0,   1.282,   0.924,   0.257,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:37:150, 2076542049660443,    1.308,   17.000, 4200,  21.378,  11.426,   3.174,  17.881,   6.928,   1.925, 41,  0,   1.379,   1.071,   0.298,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:37:263, 2076542456539401,    1.421,   23.000, 4200,  24.275,  14.170,   3.936,  20.684,   9.266,   2.574, 46,  0,   1.746,   1.269,   0.352,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:37:369, 2076542837845173,    1.527,    8.000,  800,  10.238,  15.254,   4.237,   5.703,   9.870,   2.742, 33,  0,   0.799,   1.353,   0.376,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:37:497, 2076543298330393,    1.655,   20.000, 4300,   7.706,  16.240,   4.511,   1.910,  10.114,   2.810, 40,  0,   0.699,   1.443,   0.401,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:37:587, 2076543622993495,    1.745,    1.000,  800,   7.678,  16.933,   4.703,   1.496,  10.249,   2.847, 32,  0,   0.692,   1.505,   0.418,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:37:698, 2076544022655259,    1.856,    2.000,  800,   6.459,  17.650,   4.903,   0.505,  10.305,   2.863, 32,  0,   0.672,   1.580,   0.439,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:37:808, 2076544419588112,    1.967,    2.000,  800,   6.432,  18.359,   5.100,   0.488,  10.359,   2.878, 31,  0,   0.675,   1.654,   0.459,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:37:917, 2076544811255979,    2.075,    5.000, 3900,   6.985,  19.119,   5.311,   1.036,  10.472,   2.909, 31,  0,   0.701,   1.730,   0.481,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:38:025, 2076545199346795,    2.183,    2.000,  800,   6.878,  19.860,   5.517,   0.884,  10.567,   2.935, 32,  0,   0.674,   1.803,   0.501,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:38:134, 2076545590434409,    2.292,    3.000, 3100,   6.931,  20.613,   5.726,   1.020,  10.678,   2.966, 32,  0,   0.674,   1.876,   0.521,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:38:244, 2076545989693839,    2.403,    3.000,  800,   6.678,  21.354,   5.932,   0.712,  10.757,   2.988, 31,  0,   0.676,   1.951,   0.542,4095.875,4095.875,   0.000,   0.000,   0.000
13:23:38:320, 2076546265258475,    2.479,    9.000, 4200,   9.985,  22.118,   6.144,   4.016,  11.064,   3.073, 39,  0,   0.756,   2.009,   0.558,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.479297
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 22.118164
Cumulative Processor Energy_0 (mWh) = 6.143934
Average Processor Power_0 (Watt) = 8.921143

Cumulative IA Energy_0 (Joules) = 11.064209
Cumulative IA Energy_0 (mWh) = 3.073391
Average IA Power_0 (Watt) = 4.462639

Cumulative DRAM Energy_0 (Joules) = 2.009033
Cumulative DRAM Energy_0 (mWh) = 0.558065
Average DRAM Power_0 (Watt) = 0.810324
