System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:24:30:514, 2089694152673029,    0.105,    8.000, 4300,  17.129,   1.795,   0.499,   5.954,   0.624,   0.173, 32,  0,   0.772,   0.081,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:30:622, 2089694540071539,    0.212,    1.000,  800,  12.204,   3.108,   0.863,   1.206,   0.754,   0.209, 31,  0,   0.672,   0.153,   0.043,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:30:731, 2089694934154219,    0.322,    2.000,  800,  11.792,   4.399,   1.222,   0.661,   0.826,   0.229, 31,  0,   0.677,   0.227,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:30:840, 2089695326309439,    0.431,    2.000,  800,  11.751,   5.679,   1.578,   0.682,   0.900,   0.250, 31,  0,   0.673,   0.301,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:30:948, 2089695715482515,    0.539,    1.000,  800,  11.711,   6.945,   1.929,   0.657,   0.971,   0.270, 31,  0,   0.669,   0.373,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:31:058, 2089696110059513,    0.649,    2.000,  800,  11.640,   8.221,   2.284,   0.637,   1.041,   0.289, 30,  0,   0.668,   0.446,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:31:167, 2089696500952909,    0.757,    3.000, 3700,  12.957,   9.628,   2.674,   1.856,   1.243,   0.345, 32,  0,   0.679,   0.520,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:31:276, 2089696896369018,    0.867,   10.000, 4100,  20.985,  11.933,   3.315,   9.918,   2.332,   0.648, 42,  0,   0.738,   0.601,   0.167,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:31:388, 2089697296058849,    0.978,   16.000, 4200,  28.867,  15.138,   4.205,  17.791,   4.307,   1.196, 45,  0,   0.844,   0.695,   0.193,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:31:546, 2089697865441983,    1.136,   23.000, 4200,  36.084,  20.845,   5.790,  24.995,   8.261,   2.295, 47,  0,   1.084,   0.866,   0.241,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:31:630, 2089698170729393,    1.221,   17.000, 4200,  30.905,  23.466,   6.518,  19.709,   9.932,   2.759, 49,  0,   0.766,   0.931,   0.259,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:31:725, 2089698509399473,    1.315,   16.000, 4200,  29.678,  26.258,   7.294,  18.649,  11.686,   3.246, 49,  0,   0.710,   0.998,   0.277,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:31:913, 2089699186110073,    1.503,   17.000, 4200,  29.693,  31.839,   8.844,  18.608,  15.184,   4.218, 49,  0,   0.723,   1.134,   0.315,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:007, 2089699524636577,    1.597,   17.000, 4200,  29.849,  34.646,   9.624,  18.761,  16.948,   4.708, 46,  0,   0.927,   1.221,   0.339,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:136, 2089699991515097,    1.727,   29.000, 4200,  28.250,  38.310,  10.642,  17.190,  19.178,   5.327, 41,  0,   1.443,   1.408,   0.391,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:151, 2089700043051506,    1.741,   30.000, 4200,  41.846,  38.909,  10.808,  29.772,  19.604,   5.446, 42,  0,   2.042,   1.437,   0.399,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:260, 2089700438200929,    1.851,    2.000, 1800,  18.944,  40.988,  11.386,   7.701,  20.449,   5.680, 33,  0,   0.909,   1.537,   0.427,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:371, 2089700838845487,    1.962,    3.000,  800,  11.813,  42.303,  11.751,   0.779,  20.536,   5.704, 32,  0,   0.676,   1.612,   0.448,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:500, 2089701303102023,    2.091,   19.000, 4300,  12.929,  43.970,  12.214,   1.896,  20.780,   5.772, 39,  0,   0.702,   1.703,   0.473,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:589, 2089701623687207,    2.180,    1.000,  800,  12.781,  45.108,  12.530,   1.665,  20.929,   5.814, 32,  0,   0.684,   1.764,   0.490,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:701, 2089702025192897,    2.292,    3.000,  800,  11.775,  46.422,  12.895,   0.765,  21.014,   5.837, 31,  0,   0.675,   1.839,   0.511,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:810, 2089702418828121,    2.401,    2.000,  800,  12.176,  47.753,  13.265,   1.038,  21.128,   5.869, 31,  0,   0.678,   1.913,   0.531,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:32:919, 2089702811294954,    2.510,    2.000,  800,  11.785,  49.038,  13.622,   0.723,  21.206,   5.891, 31,  0,   0.672,   1.987,   0.552,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:33:027, 2089703199897981,    2.618,    2.000,  800,  11.757,  50.307,  13.974,   0.677,  21.279,   5.911, 31,  0,   0.671,   2.059,   0.572,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:33:136, 2089703590539623,    2.726,    2.000,  800,  11.650,  51.571,  14.325,   0.638,  21.349,   5.930, 31,  0,   0.667,   2.131,   0.592,4095.875,4095.875,   0.000,   0.000,   0.000
14:24:33:198, 2089703815268317,    2.789,   10.000, 4200,  16.108,  52.577,  14.605,   4.972,  21.659,   6.016, 39,  0,   0.775,   2.180,   0.605,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.788838
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 52.576538
