System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:17:49:573, 2101210760004461,    0.099,    4.000, 3100,  11.149,   1.105,   0.307,   5.082,   0.504,   0.140, 33,  0,   0.763,   0.076,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:49:685, 2101211163810347,    0.211,    2.000,  800,   6.679,   1.854,   0.515,   0.723,   0.585,   0.162, 33,  0,   0.670,   0.151,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:49:796, 2101211563225775,    0.322,    2.000, 1600,   7.072,   2.639,   0.733,   1.112,   0.708,   0.197, 32,  0,   0.675,   0.226,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:49:904, 2101211952649943,    0.430,    2.000,  800,   6.581,   3.351,   0.931,   0.630,   0.776,   0.216, 32,  0,   0.677,   0.299,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:011, 2101212338009807,    0.537,    2.000,  800,   6.642,   4.062,   1.128,   0.631,   0.844,   0.234, 32,  0,   0.677,   0.371,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:123, 2101212739100225,    0.649,    2.000,  800,   6.533,   4.790,   1.330,   0.602,   0.911,   0.253, 32,  0,   0.669,   0.446,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:231, 2101213128065313,    0.757,    2.000,  800,   6.505,   5.492,   1.526,   0.549,   0.970,   0.270, 32,  0,   0.671,   0.518,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:339, 2101213517800763,    0.865,    2.000,  800,   6.502,   6.196,   1.721,   0.560,   1.031,   0.286, 32,  0,   0.669,   0.591,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:450, 2101213918154041,    0.976,    2.000,  800,   6.523,   6.922,   1.923,   0.576,   1.095,   0.304, 32,  0,   0.675,   0.666,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:557, 2101214302721405,    1.083,   21.000, 4100,  19.866,   9.044,   2.512,  14.017,   2.592,   0.720, 47,  0,   0.967,   0.769,   0.214,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:667, 2101214698995197,    1.193,   16.000, 4200,  24.422,  11.732,   3.259,  18.423,   4.620,   1.283, 51,  0,   0.825,   0.860,   0.239,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:778, 2101215098457875,    1.304,   17.000, 4200,  24.433,  14.443,   4.012,  18.463,   6.669,   1.852, 50,  0,   0.759,   0.944,   0.262,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:890, 2101215501801361,    1.416,   21.000, 4200,  26.614,  17.425,   4.840,  20.597,   8.977,   2.493, 44,  0,   1.032,   1.060,   0.294,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:50:994, 2101215876190023,    1.520,   17.000, 4200,  23.951,  19.916,   5.532,  17.927,  10.841,   3.011, 44,  0,   1.147,   1.179,   0.328,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:51:108, 2101216286603707,    1.634,   17.000, 4200,  23.099,  22.549,   6.264,  16.995,  12.778,   3.550, 46,  0,   1.470,   1.347,   0.374,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:51:213, 2101216664573125,    1.739,   25.000, 4200,  28.403,  25.531,   7.092,  22.260,  15.116,   4.199, 47,  0,   1.748,   1.530,   0.425,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:51:328, 2101217076869913,    1.854,    3.000,  800,   9.898,  26.665,   7.407,   3.780,  15.549,   4.319, 33,  0,   0.732,   1.614,   0.448,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:51:435, 2101217465047039,    1.962,    3.000,  800,   6.631,  27.380,   7.606,   0.667,  15.620,   4.339, 33,  0,   0.678,   1.687,   0.469,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:51:542, 2101217848535845,    2.068,    6.000, 3100,   8.809,  28.318,   7.866,   2.889,  15.928,   4.424, 33,  0,   0.701,   1.762,   0.489,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:51:651, 2101218242128595,    2.178,    2.000,  800,   6.940,  29.077,   8.077,   0.936,  16.031,   4.453, 33,  0,   0.682,   1.836,   0.510,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:51:763, 2101218644914158,    2.289,    2.000,  800,   6.497,  29.804,   8.279,   0.591,  16.097,   4.471, 33,  0,   0.666,   1.911,   0.531,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:51:870, 2101219028851131,    2.396,    2.000,  800,   6.537,  30.501,   8.473,   0.557,  16.156,   4.488, 32,  0,   0.673,   1.983,   0.551,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:51:982, 2101219430513823,    2.508,    3.000, 1900,  10.585,  31.682,   8.801,   1.902,  16.368,   4.547, 33,  0,   0.699,   2.061,   0.572,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:52:091, 2101219824147130,    2.617,    2.000,  800,  11.585,  32.949,   9.152,   0.558,  16.429,   4.564, 32,  0,   0.670,   2.134,   0.593,4095.875,4095.875,   0.000,   0.000,   0.000
