System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:44:27:418, 2094003003677589,    0.098,    2.000,  800,   5.807,   0.567,   0.157,   2.249,   0.220,   0.061, 31,  0,   0.709,   0.069,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:27:526, 2094003394350765,    0.206,    8.000, 4200,   6.264,   1.247,   0.346,   2.881,   0.532,   0.148, 32,  0,   0.716,   0.147,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:27:636, 2094003788914431,    0.316,    2.000,  800,   4.356,   1.724,   0.479,   0.934,   0.635,   0.176, 32,  0,   0.677,   0.221,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:27:747, 2094004191027423,    0.427,    3.000,  800,   3.932,   2.163,   0.601,   0.554,   0.696,   0.193, 31,  0,   0.676,   0.297,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:27:856, 2094004579183351,    0.535,   21.000, 4200,  14.117,   3.686,   1.024,  10.790,   1.860,   0.517, 41,  0,   0.788,   0.382,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:27:966, 2094004975985961,    0.645,   30.000, 4200,  26.484,   6.605,   1.835,  22.899,   4.384,   1.218, 42,  0,   1.060,   0.498,   0.138,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:28:075, 2094005368459869,    0.755,   18.000, 4200,  20.170,   8.804,   2.445,  16.748,   6.210,   1.725, 43,  0,   0.817,   0.588,   0.163,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:28:182, 2094005753657345,    0.862,   18.000, 4200,  20.349,  10.981,   3.050,  16.935,   8.022,   2.228, 46,  0,   0.793,   0.672,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:28:293, 2094006153303507,    0.973,   18.000, 4200,  20.253,  13.229,   3.675,  16.836,   9.891,   2.747, 42,  0,   0.808,   0.762,   0.212,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:28:403, 2094006549488773,    1.083,   39.000, 4200,  32.870,  16.847,   4.680,  29.354,  13.121,   3.645, 45,  0,   1.227,   0.897,   0.249,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:28:510, 2094006934298816,    1.189,   42.000, 4100,  38.824,  20.997,   5.832,  35.255,  16.890,   4.692, 48,  0,   1.428,   1.050,   0.292,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:28:622, 2094007337680322,    1.302,   34.000, 4100,  31.481,  24.524,   6.812,  28.001,  20.027,   5.563, 51,  0,   1.105,   1.174,   0.326,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:28:732, 2094007733654213,    1.412,   34.000, 4200,  30.949,  27.928,   7.758,  27.745,  23.079,   6.411, 49,  0,   1.052,   1.289,   0.358,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:28:843, 2094008133254902,    1.523,   35.000, 4200,  31.006,  31.370,   8.714,  27.266,  26.105,   7.252, 49,  0,   1.135,   1.415,   0.393,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:28:951, 2094008522114214,    1.631,   34.000, 4200,  29.764,  34.585,   9.607,  26.309,  28.947,   8.041, 46,  0,   1.026,   1.526,   0.424,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:29:059, 2094008911027367,    1.739,   42.000, 4100,  33.308,  38.183,  10.607,  29.755,  32.162,   8.934, 49,  0,   1.380,   1.675,   0.465,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:29:167, 2094009299924818,    1.847,   36.000, 4200,  31.157,  41.549,  11.541,  27.622,  35.146,   9.763, 45,  0,   1.372,   1.823,   0.506,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:29:278, 2094009699361257,    1.958,   36.000, 4200,  30.100,  44.889,  12.469,  26.452,  38.081,  10.578, 49,  0,   1.781,   2.021,   0.561,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:29:389, 2094010099078104,    2.069,   39.000, 4200,  33.654,  48.626,  13.507,  30.086,  41.421,  11.506, 49,  0,   1.571,   2.195,   0.610,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:29:495, 2094010480368949,    2.174,   32.000, 4200,  26.020,  51.382,  14.273,  22.737,  43.829,  12.175, 43,  0,   0.902,   2.291,   0.636,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:29:606, 2094010882238717,    2.286,   17.000, 4200,  20.145,  53.630,  14.897,  16.714,  45.695,  12.693, 43,  0,   0.746,   2.374,   0.660,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:29:713, 2094011267358870,    2.393,   18.000, 4100,  20.043,  55.774,  15.493,  16.600,  47.471,  13.186, 46,  0,   0.732,   2.453,   0.681,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:29:825, 2094011670661562,    2.505,   18.000, 4200,  20.372,  58.057,  16.127,  16.940,  49.369,  13.714, 48,  0,   0.786,   2.541,   0.706,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:29:933, 2094012059492281,    2.613,   16.000, 4200,  19.640,  60.178,  16.716,  16.236,  51.122,  14.201, 49,  0,   0.714,   2.618,   0.727,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:30:042, 2094012452003773,    2.722,   17.000, 4200,  19.985,  62.357,  17.321,  16.583,  52.930,  14.703, 47,  0,   0.725,   2.697,   0.749,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:30:150, 2094012840585251,    2.830,   16.000, 4200,  20.069,  64.523,  17.923,  16.646,  54.727,  15.202, 49,  0,   0.816,   2.785,   0.774,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:30:264, 2094013250996333,    2.944,   16.000, 4200,  19.805,  66.781,  18.550,  16.383,  56.595,  15.721, 50,  0,   0.800,   2.876,   0.799,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:30:369, 2094013628913314,    3.049,   16.000, 4100,  19.984,  68.879,  19.133,  16.564,  58.334,  16.204, 47,  0,   0.795,   2.960,   0.822,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:30:446, 2094013906617073,    3.126,   22.000, 4200,  22.373,  70.605,  19.612,  19.079,  59.805,  16.613, 44,  0,   0.889,   3.028,   0.841,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 3.126223
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 70.604675
Cumulative Processor Energy_0 (mWh) = 19.612410
Average Processor Power_0 (Watt) = 22.584657

Cumulative IA Energy_0 (Joules) = 59.805420
Cumulative IA Energy_0 (mWh) = 16.612617
Average IA Power_0 (Watt) = 19.130248

Cumulative DRAM Energy_0 (Joules) = 3.028137
Cumulative DRAM Energy_0 (mWh) = 0.841149
Average DRAM Power_0 (Watt) = 0.968625
