System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:45:23:854, 2094206175674463,    0.099,    2.000,  800,  13.620,   1.352,   0.376,   2.485,   0.247,   0.069, 31,  0,   0.708,   0.070,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:23:967, 2094206582533495,    0.212,    2.000,  800,  11.706,   2.675,   0.743,   0.641,   0.319,   0.089, 31,  0,   0.672,   0.146,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:24:077, 2094206976687241,    0.322,    2.000,  800,  11.696,   3.955,   1.099,   0.571,   0.382,   0.106, 31,  0,   0.674,   0.220,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:24:186, 2094207368106295,    0.430,    2.000,  800,  11.721,   5.230,   1.453,   0.625,   0.450,   0.125, 31,  0,   0.678,   0.294,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:24:293, 2094207753430737,    0.538,    2.000,  800,  11.697,   6.482,   1.801,   0.631,   0.517,   0.144, 32,  0,   0.670,   0.365,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:24:402, 2094208145858781,    0.647,    2.000,  800,  11.610,   7.747,   2.152,   0.551,   0.577,   0.160, 31,  0,   0.670,   0.438,   0.122,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:24:511, 2094208537850749,    0.755,   11.000, 4200,  13.085,   9.172,   2.548,   2.314,   0.829,   0.230, 31,  0,   0.688,   0.513,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:24:620, 2094208932744241,    0.865,    1.000,  800,  12.611,  10.555,   2.932,   1.305,   0.972,   0.270, 31,  0,   0.683,   0.588,   0.163,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:24:732, 2094209334176723,    0.977,    4.000, 2200,  13.262,  12.034,   3.343,   2.143,   1.211,   0.336, 31,  0,   0.720,   0.669,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:24:838, 2094209717252525,    1.083,   16.000, 4200,  24.571,  14.649,   4.069,  13.591,   2.657,   0.738, 38,  0,   0.937,   0.768,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:24:947, 2094210109638718,    1.192,   23.000, 4200,  31.642,  18.098,   5.027,  20.534,   4.896,   1.360, 42,  0,   1.263,   0.906,   0.252,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:25:061, 2094210519970308,    1.306,   40.000, 4100,  39.748,  22.628,   6.286,  28.444,   8.138,   2.260, 41,  0,   1.799,   1.111,   0.309,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:25:166, 2094210897986723,    1.411,   33.000, 4200,  37.315,  26.547,   7.374,  26.071,  10.875,   3.021, 42,  0,   1.519,   1.270,   0.353,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:25:280, 2094211309187807,    1.525,   17.000,  800,  26.082,  29.526,   8.202,  14.907,  12.578,   3.494, 34,  0,   0.897,   1.373,   0.381,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:25:385, 2094211687378547,    1.630,    2.000,  800,  11.616,  30.746,   8.541,   0.555,  12.636,   3.510, 33,  0,   0.674,   1.444,   0.401,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:25:495, 2094212081057085,    1.740,   13.000, 4300,  14.240,  32.303,   8.973,   3.124,  12.978,   3.605, 35,  0,   0.697,   1.520,   0.422,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:25:604, 2094212475283141,    1.849,    2.000,  800,  12.942,  33.721,   9.367,   1.912,  13.187,   3.663, 32,  0,   0.684,   1.595,   0.443,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:25:716, 2094212878428111,    1.961,    2.000,  800,  11.590,  35.018,   9.727,   0.520,  13.246,   3.679, 31,  0,   0.671,   1.670,   0.464,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:25:823, 2094213261987423,    2.068,    2.000,  800,  11.662,  36.261,  10.072,   0.544,  13.304,   3.695, 31,  0,   0.675,   1.742,   0.484,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:25:932, 2094213654785239,    2.177,    2.000,  800,  11.605,  37.527,  10.424,   0.556,  13.364,   3.712, 31,  0,   0.670,   1.815,   0.504,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:26:042, 2094214050890359,    2.287,    2.000,  800,  12.041,  38.852,  10.792,   0.975,  13.472,   3.742, 31,  0,   0.673,   1.889,   0.525,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:26:154, 2094214454291283,    2.399,    3.000, 4200,  11.802,  40.174,  11.160,   0.793,  13.560,   3.767, 33,  0,   0.684,   1.966,   0.546,4095.875,4095.875,   0.000,   0.000,   0.000
14:45:26:163, 2094214488905189,    2.408,   36.000, 4100,  35.815,  40.519,  11.255,  23.525,  13.787,   3.830, 38,  0,   1.162,   1.977,   0.549,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.408490
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 40.518860
Cumulative Processor Energy_0 (mWh) = 11.255239
Average Processor Power_0 (Watt) = 16.823348
