System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:17:17:920, 2101096809021831,    0.102,    3.000,  800,   6.032,   0.616,   0.171,   2.500,   0.255,   0.071, 33,  0,   0.707,   0.072,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:18:027, 2101097193939387,    0.209,    3.000,  800,   4.113,   1.056,   0.293,   0.712,   0.331,   0.092, 33,  0,   0.678,   0.145,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:18:135, 2101097584564539,    0.318,    4.000,  800,   4.275,   1.519,   0.422,   0.852,   0.424,   0.118, 33,  0,   0.685,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:18:248, 2101097989665275,    0.430,    6.000,  800,   4.189,   1.991,   0.553,   0.810,   0.515,   0.143, 32,  0,   0.689,   0.297,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:18:354, 2101098373150609,    0.537,    4.000,  800,   4.143,   2.432,   0.676,   0.721,   0.592,   0.164, 33,  0,   0.689,   0.370,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:18:464, 2101098766114851,    0.646,    2.000,  800,   4.095,   2.879,   0.800,   0.702,   0.668,   0.186, 32,  0,   0.675,   0.444,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:18:574, 2101099164585683,    0.756,    5.000, 1300,   6.645,   3.615,   1.004,   3.250,   1.028,   0.286, 32,  0,   0.736,   0.525,   0.146,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:18:684, 2101099558216887,    0.866,    2.000,  800,   4.115,   4.065,   1.129,   0.684,   1.103,   0.306, 33,  0,   0.676,   0.599,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:18:795, 2101099960798555,    0.978,    2.000,  800,   4.117,   4.525,   1.257,   0.709,   1.182,   0.328, 32,  0,   0.673,   0.674,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:18:902, 2101100343704481,    1.084,   15.000, 4200,  17.363,   6.372,   1.770,  14.020,   2.673,   0.743, 43,  0,   0.849,   0.765,   0.212,4095.875,4095.875,   0.000,   0.000,   0.000
