System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:37:42:044, 2092543660727913,    0.109,    3.000,  800,  13.866,   1.508,   0.419,   2.711,   0.295,   0.082, 32,  0,   0.724,   0.079,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:42:152, 2092544046626033,    0.216,    2.000,  800,  11.651,   2.757,   0.766,   0.607,   0.360,   0.100, 32,  0,   0.671,   0.151,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:42:262, 2092544443248707,    0.326,    1.000,  800,  11.554,   4.030,   1.120,   0.510,   0.416,   0.116, 31,  0,   0.669,   0.224,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:42:371, 2092544835673709,    0.435,    3.000,  800,  11.686,   5.304,   1.473,   0.623,   0.484,   0.134, 31,  0,   0.674,   0.298,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:42:498, 2092545294516239,    0.563,   22.000, 4200,  13.417,   7.014,   1.948,   2.489,   0.801,   0.223, 38,  0,   0.728,   0.391,   0.108,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:42:591, 2092545629847559,    0.656,    1.000,  800,  12.974,   8.223,   2.284,   1.641,   0.954,   0.265, 31,  0,   0.688,   0.455,   0.126,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:42:702, 2092546026756525,    0.766,    7.000, 4200,  14.498,   9.821,   2.728,   3.461,   1.336,   0.371, 34,  0,   0.783,   0.541,   0.150,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:42:810, 2092546416050525,    0.874,    2.000,  800,  12.276,  11.149,   3.097,   1.216,   1.467,   0.408, 32,  0,   0.689,   0.615,   0.171,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:42:916, 2092546797766757,    0.980,    2.000,  800,  11.592,  12.378,   3.438,   0.529,   1.523,   0.423, 32,  0,   0.672,   0.687,   0.191,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:43:028, 2092547201774999,    1.092,   14.000, 4200,  22.639,  14.918,   4.144,  11.657,   2.832,   0.787, 47,  0,   0.964,   0.795,   0.221,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:43:136, 2092547590601195,    1.200,   17.000, 4200,  30.213,  18.182,   5.050,  19.141,   4.899,   1.361, 50,  0,   0.956,   0.898,   0.249,4095.875,4095.875,   0.000,   0.000,   0.000
