System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:57:14:872, 2096765838065105,    0.110,    4.000, 1500,  10.529,   1.160,   0.322,   4.290,   0.473,   0.131, 32,  0,   0.836,   0.092,   0.026,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:14:979, 2096766222685607,    0.217,    2.000,  800,   6.481,   1.853,   0.515,   0.571,   0.534,   0.148, 32,  0,   0.667,   0.163,   0.045,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:15:089, 2096766617798549,    0.327,    3.000, 4000,   6.747,   2.593,   0.720,   0.784,   0.620,   0.172, 32,  0,   0.684,   0.238,   0.066,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:15:200, 2096767019140113,    0.438,    2.000,  800,   6.855,   3.357,   0.933,   0.861,   0.716,   0.199, 31,  0,   0.678,   0.314,   0.087,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:15:308, 2096767408609757,    0.546,    2.000,  800,   6.457,   4.056,   1.127,   0.510,   0.771,   0.214, 32,  0,   0.669,   0.386,   0.107,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:15:418, 2096767804339493,    0.656,    2.000,  800,   6.506,   4.771,   1.325,   0.544,   0.831,   0.231, 32,  0,   0.671,   0.460,   0.128,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:15:526, 2096768190267639,    0.764,    7.000, 4000,   8.446,   5.677,   1.577,   2.514,   1.100,   0.306, 32,  0,   0.699,   0.535,   0.149,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:15:638, 2096768595692439,    0.876,    2.000,  800,   6.938,   6.458,   1.794,   0.941,   1.206,   0.335, 32,  0,   0.676,   0.611,   0.170,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:15:746, 2096768984426677,    0.984,    3.000,  800,   6.564,   7.167,   1.991,   0.605,   1.272,   0.353, 31,  0,   0.678,   0.684,   0.190,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:15:858, 2096769387855307,    1.096,   17.000, 4200,  19.817,   9.388,   2.608,  13.819,   2.820,   0.783, 50,  0,   1.105,   0.808,   0.225,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:15:967, 2096769780362863,    1.205,   17.000, 4200,  23.871,  11.990,   3.331,  17.862,   4.768,   1.324, 46,  0,   1.187,   0.938,   0.260,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:16:074, 2096770162639345,    1.311,   10.000, 3300,  17.195,  13.816,   3.838,  11.144,   5.951,   1.653, 33,  0,   1.172,   1.062,   0.295,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:16:186, 2096770567126017,    1.424,    8.000, 1600,   7.231,  14.629,   4.064,   1.280,   6.095,   1.693, 32,  0,   0.731,   1.144,   0.318,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:16:292, 2096770949519727,    1.530,   12.000, 4300,  12.676,  15.975,   4.438,   6.678,   6.804,   1.890, 33,  0,   1.018,   1.252,   0.348,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:16:402, 2096771347104367,    1.640,    2.000,  800,   7.926,  16.850,   4.681,   1.908,   7.015,   1.949, 32,  0,   0.727,   1.333,   0.370,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:16:510, 2096771735533455,    1.748,   11.000, 4300,   8.245,  17.740,   4.928,   2.305,   7.264,   2.018, 32,  0,   0.699,   1.408,   0.391,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:16:621, 2096772133829393,    1.859,    1.000,  800,   7.465,  18.566,   5.157,   1.521,   7.432,   2.064, 32,  0,   0.678,   1.483,   0.412,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:16:729, 2096772522355493,    1.967,    2.000,  800,   6.563,  19.274,   5.354,   0.607,   7.497,   2.083, 31,  0,   0.673,   1.556,   0.432,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:16:839, 2096772918615540,    2.077,    3.000, 3700,   9.094,  20.275,   5.632,   1.729,   7.688,   2.136, 31,  0,   0.674,   1.630,   0.453,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:16:948, 2096773310034143,    2.186,    2.000,  800,  12.086,  21.589,   5.997,   0.981,   7.794,   2.165, 32,  0,   0.676,   1.703,   0.473,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:17:057, 2096773704486505,    2.295,    2.000,  800,  12.551,  22.965,   6.379,   1.436,   7.952,   2.209, 32,  0,   0.697,   1.780,   0.494,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:17:171, 2096774113864025,    2.409,    9.000, 4200,  15.834,  24.765,   6.879,   4.932,   8.513,   2.365, 47,  0,   0.831,   1.874,   0.521,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:17:275, 2096774490595865,    2.514,    1.000,  800,  13.297,  26.157,   7.266,   2.050,   8.727,   2.424, 32,  0,   0.703,   1.948,   0.541,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:17:313, 2096774627507323,    2.552,   26.000, 4200,  17.260,  26.813,   7.448,   6.479,   8.973,   2.493, 40,  0,   0.836,   1.980,   0.550,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.551721
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 26.813171
Cumulative Processor Energy_0 (mWh) = 7.448103
Average Processor Power_0 (Watt) = 10.507876

Cumulative IA Energy_0 (Joules) = 8.973450
Cumulative IA Energy_0 (mWh) = 2.492625
Average IA Power_0 (Watt) = 3.516626

Cumulative DRAM Energy_0 (Joules) = 1.979553
Cumulative DRAM Energy_0 (mWh) = 0.549876
Average DRAM Power_0 (Watt) = 0.775772
