System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:44:50:652, 2094086647347833,    0.097,    2.000,  800,   6.264,   0.611,   0.170,   2.594,   0.253,   0.070, 32,  0,   0.715,   0.070,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:50:764, 2094087049189267,    0.209,    4.000,  800,   3.983,   1.055,   0.293,   0.569,   0.316,   0.088, 32,  0,   0.682,   0.146,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:50:872, 2094087438638661,    0.317,    2.000,  800,   3.909,   1.478,   0.411,   0.514,   0.372,   0.103, 31,  0,   0.673,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:50:981, 2094087832676187,    0.427,    2.000,  800,   3.895,   1.904,   0.529,   0.509,   0.428,   0.119, 32,  0,   0.667,   0.292,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:51:091, 2094088225874171,    0.536,   24.000, 4200,  16.466,   3.703,   1.029,  13.311,   1.882,   0.523, 38,  0,   0.815,   0.381,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:51:200, 2094088617782391,    0.645,   31.000, 4200,  27.299,   6.675,   1.854,  23.682,   4.460,   1.239, 44,  0,   1.079,   0.498,   0.138,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:51:309, 2094089010036715,    0.754,   17.000, 4200,  20.114,   8.866,   2.463,  16.695,   6.279,   1.744, 46,  0,   0.814,   0.587,   0.163,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:51:419, 2094089406180929,    0.864,   18.000, 4200,  20.491,  11.121,   3.089,  17.082,   8.159,   2.266, 49,  0,   0.802,   0.675,   0.188,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:51:526, 2094089791227502,    0.971,   22.000, 4100,  20.986,  13.366,   3.713,  17.581,  10.039,   2.789, 46,  0,   0.829,   0.764,   0.212,4095.875,4095.875,   0.000,   0.000,   0.000
14:44:51:638, 2094090194522013,    1.083,   38.000, 4100,  32.113,  16.963,   4.712,  28.669,  13.251,   3.681, 47,  0,   1.154,   0.893,   0.248,4095.875,4095.875,   0.000,   0.000,   0.000
