System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:49:16:339, 2095043120914315,    0.100,    2.000,  800,  13.276,   1.332,   0.370,   2.201,   0.221,   0.061, 30,  0,   0.701,   0.070,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:16:448, 2095043513016647,    0.209,    2.000,  800,  11.598,   2.596,   0.721,   0.520,   0.278,   0.077, 31,  0,   0.673,   0.144,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:16:559, 2095043912553233,    0.320,    5.000, 1800,  13.940,   4.143,   1.151,   2.871,   0.596,   0.166, 31,  0,   0.713,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:16:667, 2095044302127889,    0.428,    2.000,  800,  11.640,   5.402,   1.501,   0.583,   0.659,   0.183, 30,  0,   0.672,   0.295,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:16:776, 2095044691546410,    0.537,    2.000,  800,  11.561,   6.653,   1.848,   0.512,   0.715,   0.199, 31,  0,   0.669,   0.368,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:16:886, 2095045088527053,    0.647,    2.000,  800,  11.670,   7.940,   2.205,   0.529,   0.773,   0.215, 31,  0,   0.679,   0.443,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:16:998, 2095045492196843,    0.759,    3.000,  800,  11.576,   9.238,   2.566,   0.521,   0.831,   0.231, 30,  0,   0.678,   0.519,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:17:107, 2095045882448665,    0.867,    2.000,  800,  11.541,  10.489,   2.914,   0.516,   0.887,   0.246, 30,  0,   0.669,   0.591,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:17:214, 2095046268820895,    0.975,    1.000,  800,  11.647,  11.739,   3.261,   0.504,   0.941,   0.262, 30,  0,   0.674,   0.664,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:17:324, 2095046664021918,    1.085,   17.000, 4200,  25.121,  14.497,   4.027,  14.301,   2.511,   0.698, 44,  0,   0.937,   0.766,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:17:435, 2095047063456143,    1.196,   18.000, 4200,  29.636,  17.785,   4.940,  18.396,   4.552,   1.265, 48,  0,   1.176,   0.897,   0.249,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:17:569, 2095047548185569,    1.330,   53.000, 4200,  30.450,  21.885,   6.079,  19.192,   7.137,   1.982, 40,  0,   1.676,   1.123,   0.312,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:17:653, 2095047848709543,    1.414,    5.000, 2600,  20.030,  23.557,   6.544,   8.810,   7.872,   2.187, 33,  0,   0.961,   1.203,   0.334,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:17:765, 2095048255419545,    1.527,    2.000,  800,  11.726,  24.882,   6.912,   0.654,   7.946,   2.207, 31,  0,   0.677,   1.279,   0.355,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:17:870, 2095048632276573,    1.631,    2.000,  800,  11.595,  26.095,   7.249,   0.493,   7.998,   2.222, 32,  0,   0.673,   1.350,   0.375,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:17:982, 2095049032814361,    1.743,    3.000,  800,  11.559,  27.381,   7.606,   0.515,   8.055,   2.237, 31,  0,   0.676,   1.425,   0.396,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:18:089, 2095049418946089,    1.850,    2.000,  800,  11.644,  28.630,   7.953,   0.495,   8.108,   2.252, 31,  0,   0.675,   1.497,   0.416,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:18:199, 2095049814873559,    1.960,    2.000,  800,  11.570,  29.903,   8.306,   0.503,   8.163,   2.268, 30,  0,   0.670,   1.571,   0.436,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:18:307, 2095050204110338,    2.068,    2.000,  800,  11.566,  31.153,   8.654,   0.513,   8.219,   2.283, 31,  0,   0.671,   1.644,   0.457,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:18:420, 2095050609510123,    2.181,    3.000, 3100,  12.531,  32.564,   9.046,   1.542,   8.392,   2.331, 31,  0,   0.672,   1.719,   0.478,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:18:527, 2095050996382393,    2.288,    7.000, 4000,  13.876,  34.056,   9.460,   2.761,   8.689,   2.414, 31,  0,   0.699,   1.794,   0.498,4095.875,4095.875,   0.000,   0.000,   0.000
14:49:18:621, 2095051337433527,    2.383,   11.000, 4200,  14.826,  35.460,   9.850,   3.963,   9.064,   2.518, 38,  0,   0.795,   1.870,   0.519,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.382724
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 35.460144
Cumulative Processor Energy_0 (mWh) = 9.850040
Average Processor Power_0 (Watt) = 14.882190

Cumulative IA Energy_0 (Joules) = 9.064392
Cumulative IA Energy_0 (mWh) = 2.517887
Average IA Power_0 (Watt) = 3.804215

Cumulative DRAM Energy_0 (Joules) = 1.869751
Cumulative DRAM Energy_0 (mWh) = 0.519375
Average DRAM Power_0 (Watt) = 0.784712
