System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:57:44:463, 2096872366549103,    0.105,    7.000, 4200,  12.432,   1.301,   0.361,   6.299,   0.659,   0.183, 33,  0,   0.922,   0.097,   0.027,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:44:573, 2096872761240895,    0.214,    5.000, 2100,  11.122,   2.521,   0.700,   5.115,   1.220,   0.339, 32,  0,   0.782,   0.182,   0.051,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:44:683, 2096873157548913,    0.324,    3.000,  800,   6.543,   3.241,   0.900,   0.585,   1.285,   0.357, 32,  0,   0.676,   0.257,   0.071,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:44:791, 2096873547409945,    0.433,    2.000,  800,   6.443,   3.939,   1.094,   0.512,   1.340,   0.372, 31,  0,   0.669,   0.329,   0.091,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:44:900, 2096873940556717,    0.542,    2.000,  800,   6.453,   4.643,   1.290,   0.508,   1.396,   0.388, 32,  0,   0.669,   0.402,   0.112,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:45:013, 2096874347601319,    0.655,    2.000,  800,   6.926,   5.427,   1.507,   0.972,   1.505,   0.418, 31,  0,   0.679,   0.479,   0.133,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:45:120, 2096874731267209,    0.762,    2.000,  800,   6.501,   6.119,   1.700,   0.518,   1.561,   0.434, 31,  0,   0.673,   0.551,   0.153,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:45:232, 2096875135170619,    0.874,    2.000,  800,   6.452,   6.843,   1.901,   0.508,   1.618,   0.449, 31,  0,   0.671,   0.626,   0.174,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:45:338, 2096875517229541,    0.980,    3.000,  800,   7.499,   7.639,   2.122,   1.539,   1.781,   0.495, 31,  0,   0.725,   0.703,   0.195,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:45:448, 2096875909251873,    1.089,   14.000, 4200,  18.369,   9.639,   2.678,  12.416,   3.133,   0.870, 51,  0,   1.074,   0.820,   0.228,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:45:562, 2096876323150589,    1.204,   22.000, 4200,  25.655,  12.589,   3.497,  19.627,   5.389,   1.497, 46,  0,   1.202,   0.958,   0.266,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:45:667, 2096876698444025,    1.308,   12.000,  800,  15.960,  14.253,   3.959,   9.863,   6.418,   1.783, 33,  0,   1.166,   1.080,   0.300,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:45:778, 2096877100204436,    1.420,    4.000,  800,   6.548,  14.983,   4.162,   0.574,   6.482,   1.800, 32,  0,   0.685,   1.156,   0.321,4095.875,4095.875,   0.000,   0.000,   0.000
14:57:45:886, 2096877489287517,    1.528,   14.000, 4200,  12.850,  16.372,   4.548,   6.825,   7.219,   2.005, 33,  0,   1.033,   1.268,   0.352,4095.875,4095.875,   0.000,   0.000,   0.000
