System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:18:45:371, 2101411631892999,    0.109,    3.000, 3100,  13.985,   1.520,   0.422,   2.763,   0.300,   0.083, 31,  0,   0.714,   0.078,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:45:501, 2101412100896379,    0.239,   19.000, 4200,  12.966,   3.210,   0.892,   2.001,   0.561,   0.156, 39,  0,   0.685,   0.167,   0.046,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:45:591, 2101412425409915,    0.329,    2.000, 1600,  14.281,   4.497,   1.249,   3.114,   0.842,   0.234, 32,  0,   0.680,   0.228,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:45:700, 2101412818256223,    0.438,    2.000,  800,  11.625,   5.766,   1.602,   0.568,   0.904,   0.251, 31,  0,   0.670,   0.301,   0.084,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:45:809, 2101413210289997,    0.547,    2.000,  800,  11.625,   7.031,   1.953,   0.546,   0.963,   0.268, 31,  0,   0.678,   0.375,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:45:920, 2101413610116739,    0.658,    2.000,  800,  11.561,   8.315,   2.310,   0.504,   1.019,   0.283, 31,  0,   0.672,   0.450,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:46:026, 2101413990653823,    0.764,    1.000,  800,  11.600,   9.542,   2.650,   0.500,   1.072,   0.298, 31,  0,   0.672,   0.521,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:46:138, 2101414394840189,    0.876,    3.000,  800,  11.572,  10.841,   3.011,   0.535,   1.132,   0.315, 31,  0,   0.674,   0.596,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:46:247, 2101414787086373,    0.985,    2.000,  800,  11.599,  12.105,   3.362,   0.527,   1.190,   0.330, 31,  0,   0.677,   0.670,   0.186,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:46:355, 2101415175537026,    1.093,   16.000, 4100,  25.841,  14.893,   4.137,  14.857,   2.793,   0.776, 51,  0,   0.849,   0.762,   0.212,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:46:465, 2101415571644096,    1.203,   18.000, 4100,  29.735,  18.165,   5.046,  18.630,   4.843,   1.345, 43,  0,   0.824,   0.852,   0.237,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:46:606, 2101416079829177,    1.344,   19.000, 4200,  30.233,  22.432,   6.231,  19.238,   7.558,   2.100, 48,  0,   0.922,   0.983,   0.273,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:46:708, 2101416446911423,    1.446,  216.000, 4200,  30.038,  25.495,   7.082,  18.919,   9.487,   2.635, 41,  0,   0.906,   1.075,   0.299,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:46:796, 2101416763302987,    1.534,   17.000, 4200,  29.587,  28.096,   7.804,  18.324,  11.098,   3.083, 45,  0,   1.030,   1.166,   0.324,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:46:903, 2101417148572951,    1.641,   16.000, 4200,  29.019,  31.201,   8.667,  17.899,  13.013,   3.615, 44,  0,   1.007,   1.273,   0.354,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:045, 2101417662229925,    1.784,   34.000, 4200,  28.959,  35.333,   9.815,  17.742,  15.545,   4.318, 44,  0,   1.294,   1.458,   0.405,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:123, 2101417940811187,    1.861,   15.000, 4200,  26.790,  37.406,  10.391,  15.589,  16.751,   4.653, 34,  0,   1.208,   1.551,   0.431,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:229, 2101418320785663,    1.967,    2.000,  800,  12.236,  38.698,  10.749,   1.104,  16.868,   4.685, 33,  0,   0.677,   1.623,   0.451,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:338, 2101418714252183,    2.076,    2.000,  800,  12.058,  40.016,  11.115,   1.019,  16.979,   4.716, 32,  0,   0.676,   1.697,   0.471,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:448, 2101419111256441,    2.186,    2.000,  800,  11.687,  41.304,  11.473,   0.547,  17.039,   4.733, 31,  0,   0.675,   1.771,   0.492,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:557, 2101419503640311,    2.295,    4.000, 1300,  13.697,  42.797,  11.888,   2.622,  17.325,   4.813, 32,  0,   0.706,   1.848,   0.513,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:670, 2101419909297960,    2.408,    2.000,  800,  11.595,  44.104,  12.251,   0.599,  17.393,   4.831, 31,  0,   0.667,   1.923,   0.534,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:777, 2101420293905246,    2.515,    2.000,  800,  11.623,  45.346,  12.596,   0.542,  17.451,   4.847, 32,  0,   0.672,   1.995,   0.554,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:885, 2101420682698459,    2.623,    2.000,  800,  11.634,  46.602,  12.945,   0.567,  17.512,   4.864, 31,  0,   0.675,   2.068,   0.574,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:47:995, 2101421078468633,    2.733,    2.000,  800,  11.587,  47.876,  13.299,   0.515,  17.568,   4.880, 32,  0,   0.671,   2.142,   0.595,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:48:108, 2101421484672125,    2.846,    6.000, 4100,  12.005,  49.230,  13.675,   0.974,  17.678,   4.911, 34,  0,   0.695,   2.220,   0.617,4095.875,4095.875,   0.000,   0.000,   0.000
15:18:48:117, 2101421520005075,    2.855,   26.000, 4200,  36.877,  49.592,  13.776,  25.161,  17.925,   4.979, 39,  0,   1.138,   2.231,   0.620,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.855414
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 49.592285
Cumulative Processor Energy_0 (mWh) = 13.775635
Average Processor Power_0 (Watt) = 17.367807

Cumulative IA Energy_0 (Joules) = 17.925232
Cumulative IA Energy_0 (mWh) = 4.979231
Average IA Power_0 (Watt) = 6.277629

Cumulative DRAM Energy_0 (Joules) = 2.231323
Cumulative DRAM Energy_0 (mWh) = 0.619812
Average DRAM Power_0 (Watt) = 0.781436
