System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:40:19:842, 2093111731217589,    0.099,    4.000,  800,   5.767,   0.574,   0.159,   2.249,   0.224,   0.062, 32,  0,   0.726,   0.072,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:19:948, 2093112113137433,    0.206,    9.000,  800,   4.265,   1.026,   0.285,   0.865,   0.316,   0.088, 32,  0,   0.686,   0.145,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:20:058, 2093112510665075,    0.316,   12.000,  800,   4.378,   1.510,   0.419,   0.986,   0.424,   0.118, 32,  0,   0.707,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:20:168, 2093112907083427,    0.426,    8.000,  800,   4.291,   1.982,   0.551,   0.856,   0.519,   0.144, 32,  0,   0.697,   0.300,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:20:280, 2093113307465015,    0.537,   13.000,  800,   4.362,   2.467,   0.685,   0.968,   0.626,   0.174, 32,  0,   0.684,   0.376,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:20:389, 2093113699637309,    0.646,   14.000, 1200,   4.727,   2.982,   0.828,   1.324,   0.771,   0.214, 32,  0,   0.696,   0.452,   0.126,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:20:499, 2093114095067791,    0.756,   21.000, 4300,   5.742,   3.613,   1.004,   2.323,   1.026,   0.285, 39,  0,   0.718,   0.531,   0.147,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:20:607, 2093114485562589,    0.865,    3.000,  800,   5.793,   4.241,   1.178,   2.400,   1.286,   0.357, 32,  0,   0.715,   0.608,   0.169,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:20:716, 2093114877271045,    0.973,    7.000,  800,   4.099,   4.687,   1.302,   0.691,   1.361,   0.378, 32,  0,   0.694,   0.684,   0.190,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:20:827, 2093115275178639,    1.084,   14.000, 4200,  16.730,   6.536,   1.816,  13.441,   2.847,   0.791, 48,  0,   0.946,   0.788,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:20:932, 2093115653206611,    1.189,   19.000, 4200,  22.753,   8.926,   2.479,  19.269,   4.870,   1.353, 44,  0,   1.195,   0.914,   0.254,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:21:046, 2093116063649286,    1.303,   25.000, 4100,  27.276,  12.035,   3.343,  24.021,   7.609,   2.114, 47,  0,   1.139,   1.044,   0.290,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:21:154, 2093116452511481,    1.411,   17.000, 4200,  21.815,  14.392,   3.998,  18.041,   9.558,   2.655, 45,  0,   1.261,   1.180,   0.328,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:21:263, 2093116844786091,    1.520,   17.000, 4200,  21.990,  16.788,   4.663,  18.554,  11.579,   3.217, 51,  0,   0.971,   1.286,   0.357,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:21:371, 2093117233775332,    1.628,   18.000, 4200,  22.938,  19.266,   5.352,  19.456,  13.682,   3.800, 41,  0,   1.109,   1.406,   0.390,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:21:519, 2093117771501313,    1.777,   30.000, 2400,   7.076,  20.323,   5.645,   3.540,  14.210,   3.947, 36,  0,   0.847,   1.532,   0.426,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:21:588, 2093118017189289,    1.846,    3.000,  800,   4.693,  20.644,   5.734,   1.277,  14.298,   3.972, 33,  0,   0.698,   1.580,   0.439,4095.875,4095.875,   0.000,   0.000,   0.000
14:40:21:701, 2093118422992667,    1.958,    8.000, 3400,   9.858,  21.755,   6.043,   6.425,  15.022,   4.173, 33,  0,   0.925,   1.684,   0.468,4095.875,4095.875,   0.000,   0.000,   0.000
