System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:05:31:246, 2098552783281384,    0.107,    2.000,  800,  13.281,   1.425,   0.396,   2.158,   0.231,   0.064, 31,  0,   0.701,   0.075,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:31:354, 2098553171550930,    0.215,    4.000, 2800,  12.447,   2.767,   0.769,   1.363,   0.378,   0.105, 32,  0,   0.717,   0.153,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:31:463, 2098553565418576,    0.325,    2.000,  800,  11.783,   4.056,   1.127,   0.651,   0.450,   0.125, 31,  0,   0.678,   0.227,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:31:575, 2098553968402577,    0.436,    6.000, 4300,  14.611,   5.692,   1.581,   3.530,   0.845,   0.235, 32,  0,   0.698,   0.305,   0.085,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:31:683, 2098554358109915,    0.545,    1.000,  800,  11.937,   6.984,   1.940,   0.901,   0.942,   0.262, 31,  0,   0.669,   0.377,   0.105,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:31:793, 2098554754967005,    0.655,    2.000,  800,  11.539,   8.256,   2.293,   0.496,   0.997,   0.277, 31,  0,   0.670,   0.451,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:31:904, 2098555154386793,    0.766,    2.000,  800,  11.554,   9.538,   2.649,   0.488,   1.051,   0.292, 31,  0,   0.672,   0.526,   0.146,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:32:013, 2098555543460333,    0.874,    2.000,  800,  11.573,  10.789,   2.997,   0.511,   1.106,   0.307, 32,  0,   0.677,   0.599,   0.166,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:32:122, 2098555937856603,    0.984,    2.000,  800,  11.608,  12.060,   3.350,   0.492,   1.160,   0.322, 31,  0,   0.673,   0.673,   0.187,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:32:232, 2098556333260179,    1.093,   17.000, 4200,  25.955,  14.911,   4.142,  15.057,   2.814,   0.782, 43,  0,   1.011,   0.784,   0.218,4095.875,4095.875,   0.000,   0.000,   0.000
