System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:05:01:683, 2098446357200117,    0.107,    4.000,  800,   9.365,   1.004,   0.279,   3.275,   0.351,   0.098, 32,  0,   0.716,   0.077,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:01:793, 2098446752729919,    0.217,    2.000,  800,   6.472,   1.715,   0.476,   0.504,   0.406,   0.113, 31,  0,   0.674,   0.151,   0.042,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:01:900, 2098447139918195,    0.325,    2.000,  800,   6.497,   2.414,   0.671,   0.514,   0.462,   0.128, 31,  0,   0.675,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:02:011, 2098447536590313,    0.435,    3.000,  800,   6.501,   3.130,   0.869,   0.557,   0.523,   0.145, 32,  0,   0.688,   0.299,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:02:123, 2098447941367433,    0.547,    2.000,  800,   6.488,   3.860,   1.072,   0.502,   0.579,   0.161, 31,  0,   0.674,   0.375,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:02:229, 2098448322462067,    0.653,    3.000,  800,   6.418,   4.539,   1.261,   0.514,   0.634,   0.176, 31,  0,   0.673,   0.446,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:02:340, 2098448723407493,    0.764,    2.000,  800,   6.937,   5.312,   1.475,   0.944,   0.739,   0.205, 31,  0,   0.680,   0.522,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:02:449, 2098449113069527,    0.873,    2.000,  800,   6.436,   6.008,   1.669,   0.497,   0.793,   0.220, 31,  0,   0.669,   0.594,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:02:561, 2098449516880673,    0.985,    5.000, 2100,   8.773,   6.992,   1.942,   2.827,   1.110,   0.308, 31,  0,   0.720,   0.675,   0.188,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:02:668, 2098449902531343,    1.092,   16.000, 4200,  20.731,   9.213,   2.559,  14.852,   2.701,   0.750, 46,  0,   1.006,   0.783,   0.217,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:02:778, 2098450298389765,    1.202,   17.000, 4200,  25.305,  11.996,   3.332,  19.258,   4.819,   1.339, 48,  0,   1.168,   0.911,   0.253,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:02:925, 2098450827636533,    1.349,   18.000, 4200,  23.485,  15.448,   4.291,  17.436,   7.382,   2.051, 42,  0,   1.278,   1.099,   0.305,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:009, 2098451130146517,    1.433,   26.000, 4200,  23.063,  17.386,   4.830,  16.907,   8.803,   2.445, 44,  0,   1.700,   1.242,   0.345,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:105, 2098451476085579,    1.529,   25.000, 4200,  28.160,  20.093,   5.581,  21.951,  10.912,   3.031, 34,  0,   1.485,   1.385,   0.385,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:215, 2098451871252231,    1.639,    3.000,  800,   7.587,  20.925,   5.813,   1.585,  11.086,   3.079, 33,  0,   0.701,   1.462,   0.406,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:324, 2098452264892401,    1.748,    4.000,  800,   6.559,  21.643,   6.012,   0.564,  11.148,   3.097, 32,  0,   0.694,   1.538,   0.427,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:432, 2098452653254332,    1.856,    2.000,  800,   6.415,  22.335,   6.204,   0.514,  11.203,   3.112, 32,  0,   0.666,   1.609,   0.447,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:545, 2098453059464971,    1.969,    7.000, 4200,   8.713,  23.318,   6.477,   2.851,  11.525,   3.201, 32,  0,   0.705,   1.689,   0.469,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:653, 2098453448756825,    2.077,    3.000,  800,   9.486,  24.344,   6.762,   3.423,  11.895,   3.304, 31,  0,   0.692,   1.764,   0.490,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:764, 2098453847393871,    2.188,    2.000,  800,   6.509,  25.064,   6.962,   0.536,  11.954,   3.321, 32,  0,   0.677,   1.839,   0.511,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:871, 2098454235687471,    2.296,    2.000,  800,   6.469,  25.762,   7.156,   0.504,  12.009,   3.336, 32,  0,   0.672,   1.911,   0.531,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:03:980, 2098454627124119,    2.404,    3.000, 1000,  11.407,  27.002,   7.501,   2.000,  12.226,   3.396, 32,  0,   0.680,   1.985,   0.551,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:04:092, 2098455028974339,    2.516,    3.000,  800,  11.567,  28.293,   7.859,   0.561,  12.289,   3.414, 31,  0,   0.679,   2.061,   0.572,4095.875,4095.875,   0.000,   0.000,   0.000
15:05:04:112, 2098455102143639,    2.536,   26.000, 4200,  24.760,  28.797,   7.999,  13.396,  12.561,   3.489, 39,  0,   0.967,   2.081,   0.578,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.536363
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 28.796692
Cumulative Processor Energy_0 (mWh) = 7.999081
Average Processor Power_0 (Watt) = 11.353538

Cumulative IA Energy_0 (Joules) = 12.561035
Cumulative IA Energy_0 (mWh) = 3.489176
Average IA Power_0 (Watt) = 4.952381

Cumulative DRAM Energy_0 (Joules) = 2.080566
Cumulative DRAM Energy_0 (mWh) = 0.577935
Average DRAM Power_0 (Watt) = 0.820295
