System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:59:04:640, 2097161000682549,    0.109,    4.000, 3700,   7.062,   0.772,   0.214,   3.605,   0.394,   0.109, 32,  0,   0.773,   0.084,   0.023,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:04:745, 2097161380556121,    0.215,    2.000,  800,   4.258,   1.221,   0.339,   0.825,   0.481,   0.134, 32,  0,   0.679,   0.156,   0.043,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:04:854, 2097161773941087,    0.324,    5.000,  800,   4.031,   1.661,   0.462,   0.639,   0.551,   0.153, 32,  0,   0.695,   0.232,   0.064,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:04:964, 2097162170889145,    0.434,    3.000,  800,   3.946,   2.097,   0.582,   0.553,   0.612,   0.170, 32,  0,   0.678,   0.307,   0.085,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:05:073, 2097162560474675,    0.543,    5.000,  800,   4.055,   2.535,   0.704,   0.659,   0.683,   0.190, 32,  0,   0.688,   0.381,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:05:187, 2097162970176561,    0.656,    2.000,  800,   3.944,   2.984,   0.829,   0.533,   0.744,   0.207, 32,  0,   0.677,   0.458,   0.127,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:05:295, 2097163358756045,    0.764,    3.000,  800,   3.942,   3.410,   0.947,   0.538,   0.802,   0.223, 32,  0,   0.681,   0.532,   0.148,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:05:401, 2097163743511141,    0.871,    2.000,  800,   3.921,   3.829,   1.064,   0.514,   0.857,   0.238, 31,  0,   0.672,   0.604,   0.168,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:05:512, 2097164139405307,    0.981,   10.000, 4300,   5.543,   4.438,   1.233,   2.156,   1.094,   0.304, 32,  0,   0.692,   0.680,   0.189,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:05:620, 2097164529527845,    1.090,   17.000, 4200,  18.335,   6.425,   1.785,  14.975,   2.716,   0.755, 42,  0,   1.004,   0.789,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
