System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:09:17:135, 2086405990603819,    0.098,    2.000,  800,   5.833,   0.574,   0.160,   2.382,   0.234,   0.065, 32,  0,   0.703,   0.069,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:17:248, 2086406395470899,    0.211,    3.000, 4200,   4.043,   1.029,   0.286,   0.621,   0.304,   0.085, 32,  0,   0.685,   0.146,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:17:355, 2086406783051783,    0.319,    1.000,  800,   4.523,   1.516,   0.421,   1.142,   0.427,   0.119, 32,  0,   0.673,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:17:465, 2086407177466839,    0.428,    2.000,  800,   3.993,   1.953,   0.543,   0.572,   0.490,   0.136, 32,  0,   0.674,   0.293,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:17:574, 2086407570642555,    0.537,    4.000,  900,   6.501,   2.663,   0.740,   3.106,   0.829,   0.230, 32,  0,   0.706,   0.370,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:17:684, 2086407967302831,    0.648,    2.000,  800,   4.076,   3.112,   0.865,   0.679,   0.904,   0.251, 32,  0,   0.672,   0.444,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:17:794, 2086408361106939,    0.757,    3.000,  800,   6.432,   3.816,   1.060,   0.622,   0.972,   0.270, 32,  0,   0.687,   0.519,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:17:904, 2086408759147193,    0.867,    3.000,  800,   6.509,   4.536,   1.260,   0.590,   1.037,   0.288, 32,  0,   0.672,   0.593,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:18:011, 2086409142837471,    0.974,    2.000,  800,   6.536,   5.232,   1.453,   0.553,   1.096,   0.304, 32,  0,   0.673,   0.665,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:18:120, 2086409534774501,    1.083,   16.000, 4200,  20.081,   7.418,   2.061,  14.089,   2.630,   0.731, 44,  0,   1.122,   0.787,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:18:231, 2086409934273013,    1.194,   16.000, 4200,  25.045,  10.198,   2.833,  19.066,   4.746,   1.318, 48,  0,   0.965,   0.894,   0.248,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:18:340, 2086410326659549,    1.303,   17.000, 4200,  25.274,  12.953,   3.598,  19.271,   6.846,   1.902, 44,  0,   1.008,   1.004,   0.279,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:18:451, 2086410726348461,    1.414,   16.000, 4200,  25.112,  15.741,   4.372,  19.135,   8.971,   2.492, 46,  0,   0.951,   1.109,   0.308,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:18:562, 2086411125968451,    1.525,   19.000, 4200,  25.992,  18.626,   5.174,  19.983,  11.189,   3.108, 48,  0,   1.029,   1.224,   0.340,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:18:670, 2086411514667017,    1.633,   16.000, 4200,  25.152,  21.341,   5.928,  19.168,  13.259,   3.683, 52,  0,   0.921,   1.323,   0.368,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:18:775, 2086411892683061,    1.738,   16.000, 4200,  25.097,  23.977,   6.660,  19.108,  15.265,   4.240, 46,  0,   0.906,   1.418,   0.394,4095.875,4095.875,   0.000,   0.000,   0.000
14:09:18:885, 2086412288736385,    1.848,   16.000, 4200,  25.255,  26.755,   7.432,  19.281,  17.386,   4.830, 49,  0,   0.913,   1.519,   0.422,4095.875,4095.875,   0.000,   0.000,   0.000
