System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:24:50:809, 2076807223243727,    0.105,    2.000,  800,  13.489,   1.411,   0.392,   2.236,   0.234,   0.065, 30,  0,   0.710,   0.074,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:50:917, 2076807611110617,    0.212,    2.000,  800,  11.638,   2.665,   0.740,   0.543,   0.292,   0.081, 31,  0,   0.674,   0.147,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:51:026, 2076808002285360,    0.321,    2.000,  800,  11.551,   3.920,   1.089,   0.549,   0.352,   0.098, 31,  0,   0.668,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:51:133, 2076808390592502,    0.429,    2.000,  800,  11.627,   5.174,   1.437,   0.550,   0.411,   0.114, 30,  0,   0.672,   0.292,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:51:246, 2076808795456829,    0.541,    2.000,  800,  11.638,   6.483,   1.801,   0.517,   0.470,   0.130, 30,  0,   0.676,   0.368,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:51:353, 2076809179267109,    0.648,    2.000, 4000,  11.791,   7.740,   2.150,   0.785,   0.553,   0.154, 31,  0,   0.674,   0.440,   0.122,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:51:463, 2076809578724825,    0.759,    2.000,  800,  11.938,   9.065,   2.518,   0.866,   0.649,   0.180, 30,  0,   0.675,   0.515,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:51:571, 2076809965674339,    0.866,    4.000, 1200,  14.005,  10.570,   2.936,   2.886,   0.960,   0.267, 31,  0,   0.706,   0.591,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:51:682, 2076810365237419,    0.977,    2.000,  800,  11.627,  11.860,   3.295,   0.554,   1.021,   0.284, 31,  0,   0.671,   0.665,   0.185,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:51:791, 2076810756831135,    1.086,   19.000, 4200,  26.147,  14.705,   4.085,  14.986,   2.651,   0.736, 42,  0,   1.041,   0.778,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:51:901, 2076811152794139,    1.196,   39.000, 4200,  39.275,  19.025,   5.285,  27.898,   5.720,   1.589, 49,  0,   1.898,   0.987,   0.274,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:52:011, 2076811548790207,    1.306,   22.000, 4200,  29.608,  22.281,   6.189,  18.676,   7.774,   2.159, 43,  0,   1.285,   1.129,   0.314,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:52:118, 2076811933957195,    1.413,   30.000, 4100,  35.476,  26.077,   7.244,  23.881,  10.329,   2.869, 42,  0,   1.812,   1.322,   0.367,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:52:229, 2076812333893069,    1.524,   24.000, 4200,  31.288,  29.553,   8.209,  19.989,  12.550,   3.486, 34,  0,   1.631,   1.504,   0.418,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:52:336, 2076812721813265,    1.632,    1.000,  800,  12.323,  30.881,   8.578,   1.341,  12.694,   3.526, 32,  0,   0.668,   1.576,   0.438,4095.875,4095.875,   0.000,   0.000,   0.000
13:24:52:445, 2076813113965563,    1.741,    2.000,  800,  11.695,  32.155,   8.932,   0.623,  12.762,   3.545, 31,  0,   0.672,   1.649,   0.458,4095.875,4095.875,   0.000,   0.000,   0.000
