System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:22:02:575, 2076201580280037,    0.105,    3.000,  800,   7.483,   0.786,   0.218,   4.029,   0.423,   0.118, 32,  0,   0.714,   0.075,   0.021,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:02:681, 2076201963607679,    0.212,    3.000,  800,   3.944,   1.206,   0.335,   0.554,   0.482,   0.134, 32,  0,   0.676,   0.147,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:02:789, 2076202353070079,    0.320,    3.000,  800,   3.929,   1.631,   0.453,   0.531,   0.540,   0.150, 31,  0,   0.678,   0.220,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:02:902, 2076202758454709,    0.432,    2.000,  800,   3.937,   2.075,   0.576,   0.523,   0.599,   0.166, 32,  0,   0.673,   0.296,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:03:008, 2076203139726929,    0.538,    2.000, 3700,   4.176,   2.517,   0.699,   0.787,   0.682,   0.189, 32,  0,   0.675,   0.368,   0.102,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:03:119, 2076203539511139,    0.649,    2.000,  800,   4.243,   2.988,   0.830,   0.824,   0.774,   0.215, 31,  0,   0.679,   0.443,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:03:228, 2076203932249343,    0.758,    2.000,  800,   3.884,   3.412,   0.948,   0.490,   0.827,   0.230, 31,  0,   0.670,   0.516,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:03:338, 2076204327872139,    0.868,    2.000,  800,   3.907,   3.841,   1.067,   0.498,   0.882,   0.245, 31,  0,   0.672,   0.590,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:03:447, 2076204720186019,    0.977,    2.000,  800,   3.908,   4.267,   1.185,   0.504,   0.937,   0.260, 32,  0,   0.673,   0.663,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:03:556, 2076205113035725,    1.086,   33.000, 4200,  23.346,   6.815,   1.893,  18.417,   2.946,   0.818, 43,  0,   1.057,   0.779,   0.216,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:03:666, 2076205508818963,    1.196,   21.000, 4200,  26.101,   9.684,   2.690,  19.976,   5.143,   1.428, 40,  0,   1.290,   0.920,   0.256,4095.875,4095.875,   0.000,   0.000,   0.000
13:22:03:778, 2076205912065543,    1.308,   16.000, 4200,  23.508,  12.317,   3.421,  17.436,   7.096,   1.971, 41,  0,   1.333,   1.070,   0.297,4095.875,4095.875,   0.000,   0.000,   0.000
