System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:48:02:121, 2094775935021893,    0.098,    2.000,  800,   5.921,   0.581,   0.161,   2.501,   0.245,   0.068, 31,  0,   0.702,   0.069,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:02:231, 2094776331887747,    0.208,    2.000,  800,   3.975,   1.019,   0.283,   0.582,   0.310,   0.086, 31,  0,   0.674,   0.143,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:02:340, 2094776724743297,    0.318,    3.000,  800,   4.629,   1.525,   0.423,   1.232,   0.444,   0.123, 31,  0,   0.687,   0.218,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:02:448, 2094777114232697,    0.426,    2.000,  800,   3.933,   1.950,   0.542,   0.536,   0.502,   0.139, 31,  0,   0.670,   0.291,   0.081,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:02:561, 2094777519326297,    0.538,    4.000, 2100,   6.142,   2.641,   0.734,   2.721,   0.808,   0.224, 31,  0,   0.710,   0.371,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:02:669, 2094777907238714,    0.646,    2.000,  800,   4.000,   3.072,   0.853,   0.588,   0.871,   0.242, 31,  0,   0.674,   0.443,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:02:776, 2094778293261497,    0.753,    2.000,  800,   3.912,   3.492,   0.970,   0.518,   0.927,   0.258, 32,  0,   0.672,   0.515,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:02:886, 2094778688567245,    0.863,    2.000,  800,   3.966,   3.927,   1.091,   0.558,   0.988,   0.275, 31,  0,   0.676,   0.589,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:02:997, 2094779086931465,    0.974,    2.000,  800,   3.935,   4.362,   1.212,   0.553,   1.049,   0.292, 31,  0,   0.669,   0.663,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:03:104, 2094779473857121,    1.081,   18.000, 4200,  18.996,   6.404,   1.779,  15.580,   2.724,   0.757, 46,  0,   0.953,   0.766,   0.213,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:03:216, 2094779876997227,    1.193,   20.000, 4200,  25.635,   9.275,   2.576,  20.575,   5.028,   1.397, 48,  0,   1.397,   0.922,   0.256,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:03:341, 2094780327007093,    1.318,   18.000, 4200,  23.971,  12.271,   3.409,  17.926,   7.269,   2.019, 43,  0,   1.222,   1.075,   0.299,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:03:436, 2094780668905957,    1.413,   24.000, 4100,  24.162,  14.566,   4.046,  18.054,   8.983,   2.495, 41,  0,   1.580,   1.225,   0.340,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:03:571, 2094781156125695,    1.548,   42.000, 4200,  33.743,  19.133,   5.315,  27.468,  12.701,   3.528, 43,  0,   2.102,   1.510,   0.419,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:03:654, 2094781453405157,    1.631,    4.000,  800,   7.026,  19.713,   5.476,   0.918,  12.777,   3.549, 34,  0,   0.696,   1.567,   0.435,4095.875,4095.875,   0.000,   0.000,   0.000
14:48:03:763, 2094781845561019,    1.740,    2.000,  800,   6.528,  20.424,   5.673,   0.564,  12.838,   3.566, 32,  0,   0.674,   1.641,   0.456,4095.875,4095.875,   0.000,   0.000,   0.000
