System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
15:17:43:605, 2101189277251089,    0.101,    2.000,  800,   5.889,   0.593,   0.165,   2.322,   0.234,   0.065, 32,  0,   0.708,   0.071,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:43:713, 2101189664719015,    0.208,    3.000,  800,   3.985,   1.022,   0.284,   0.601,   0.299,   0.083, 33,  0,   0.672,   0.144,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:43:824, 2101190064442437,    0.319,    3.000, 4200,   5.040,   1.582,   0.439,   1.654,   0.482,   0.134, 32,  0,   0.676,   0.219,   0.061,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:43:932, 2101190454435237,    0.428,    4.000,  800,   4.698,   2.091,   0.581,   1.255,   0.618,   0.172, 32,  0,   0.696,   0.294,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:44:044, 2101190856510589,    0.539,    6.000,  800,   4.178,   2.557,   0.710,   0.796,   0.707,   0.196, 32,  0,   0.688,   0.371,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:44:152, 2101191243659033,    0.647,    3.000,  800,   4.014,   2.989,   0.830,   0.596,   0.771,   0.214, 32,  0,   0.684,   0.445,   0.123,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:44:261, 2101191636151157,    0.756,    2.000,  800,   3.975,   3.422,   0.951,   0.575,   0.834,   0.232, 33,  0,   0.673,   0.518,   0.144,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:44:370, 2101192030744260,    0.866,    2.000,  800,   3.957,   3.856,   1.071,   0.540,   0.893,   0.248, 32,  0,   0.673,   0.592,   0.164,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:44:499, 2101192493221129,    0.994,   18.000, 4300,   5.135,   4.516,   1.254,   1.817,   1.127,   0.313, 39,  0,   0.689,   0.680,   0.189,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:44:589, 2101192816226583,    1.084,   16.000, 4200,  20.149,   6.324,   1.757,  16.644,   2.620,   0.728, 48,  0,   0.902,   0.761,   0.211,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:44:700, 2101193215846089,    1.195,   18.000, 4200,  22.463,   8.817,   2.449,  19.007,   4.730,   1.314, 47,  0,   0.968,   0.869,   0.241,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:44:808, 2101193604680485,    1.303,   26.000, 4200,  26.560,  11.686,   3.246,  23.095,   7.224,   2.007, 44,  0,   1.033,   0.980,   0.272,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:44:919, 2101194004095869,    1.414,   23.000, 4200,  25.188,  14.481,   4.022,  21.710,   9.633,   2.676, 42,  0,   1.010,   1.092,   0.303,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:45:026, 2101194389648633,    1.521,   24.000, 4200,  25.679,  17.231,   4.786,  22.215,  12.012,   3.337, 44,  0,   1.063,   1.206,   0.335,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:45:139, 2101194798523073,    1.634,   56.000, 4100,  41.050,  21.893,   6.081,  37.697,  16.294,   4.526, 45,  0,   1.312,   1.355,   0.376,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:45:246, 2101195183608643,    1.741,   46.000, 4100,  37.118,  25.863,   7.184,  33.521,  19.879,   5.522, 46,  0,   1.460,   1.511,   0.420,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:45:358, 2101195586895317,    1.853,   34.000, 4200,  30.612,  29.293,   8.137,  27.189,  22.925,   6.368, 50,  0,   0.945,   1.617,   0.449,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:45:464, 2101195968537199,    1.959,   48.000, 4200,  36.690,  33.182,   9.217,  33.030,  26.427,   7.341, 52,  0,   1.602,   1.787,   0.496,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:45:573, 2101196360859747,    2.068,   37.000, 4100,  32.141,  36.685,  10.190,  28.674,  29.551,   8.209, 51,  0,   1.117,   1.909,   0.530,4095.875,4095.875,   0.000,   0.000,   0.000
15:17:45:683, 2101196756842210,    2.178,   34.000, 4100,  30.662,  40.057,  11.127,  27.099,  32.532,   9.037, 51,  0,   1.308,   2.053,   0.570,4095.875,4095.875,   0.000,   0.000,   0.000
