System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:59:40:167, 2097288898462239,    0.111,    2.000,  800,  13.179,   1.467,   0.407,   2.075,   0.231,   0.064, 31,  0,   0.699,   0.078,   0.022,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:40:280, 2097289304108215,    0.224,    3.000, 2500,  12.467,   2.872,   0.798,   1.366,   0.385,   0.107, 32,  0,   0.715,   0.158,   0.044,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:40:385, 2097289686415891,    0.330,    3.000,  800,  11.676,   4.112,   1.142,   0.622,   0.451,   0.125, 31,  0,   0.670,   0.229,   0.064,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:40:499, 2097290094879819,    0.444,   19.000, 4300,  14.154,   5.717,   1.588,   3.033,   0.795,   0.221, 38,  0,   0.694,   0.308,   0.086,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:40:607, 2097290482601093,    0.551,    1.000,  800,  12.644,   7.079,   1.966,   1.654,   0.973,   0.270, 31,  0,   0.679,   0.381,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:40:716, 2097290876612828,    0.661,    2.000,  800,  11.641,   8.353,   2.320,   0.514,   1.029,   0.286, 31,  0,   0.677,   0.456,   0.127,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:40:824, 2097291265417295,    0.769,    2.000,  800,  11.573,   9.603,   2.668,   0.511,   1.085,   0.301, 31,  0,   0.670,   0.528,   0.147,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:40:932, 2097291652701589,    0.876,    2.000,  800,  11.528,  10.843,   3.012,   0.518,   1.140,   0.317, 31,  0,   0.667,   0.600,   0.167,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:41:044, 2097292057673093,    0.989,    2.000,  800,  11.639,  12.153,   3.376,   0.525,   1.199,   0.333, 31,  0,   0.676,   0.676,   0.188,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:41:153, 2097292449509607,    1.098,   18.000, 4200,  27.444,  15.140,   4.206,  16.311,   2.975,   0.826, 37,  0,   1.042,   0.789,   0.219,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:41:261, 2097292838250807,    1.206,   17.000, 4100,  29.339,  18.308,   5.086,  18.242,   4.944,   1.373, 46,  0,   0.872,   0.883,   0.245,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:41:371, 2097293234440803,    1.316,   18.000, 4200,  30.167,  21.628,   6.008,  19.059,   7.042,   1.956, 43,  0,   0.915,   0.984,   0.273,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:41:492, 2097293670390479,    1.437,   33.000, 4200,  30.402,  25.310,   7.030,  19.336,   9.383,   2.607, 41,  0,   1.015,   1.107,   0.307,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:41:592, 2097294029988163,    1.537,   26.000, 4200,  32.831,  28.589,   7.941,  21.620,  11.543,   3.206, 43,  0,   1.211,   1.228,   0.341,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:41:698, 2097294413256035,    1.643,   44.000, 4100,  42.911,  33.157,   9.210,  31.885,  14.938,   4.149, 45,  0,   1.614,   1.400,   0.389,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:41:808, 2097294807540979,    1.753,   44.000, 4200,  41.770,  37.732,  10.481,  30.275,  18.253,   5.070, 43,  0,   1.618,   1.577,   0.438,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:41:918, 2097295202261181,    1.862,    4.000,  800,  14.257,  39.295,  10.915,   3.236,  18.608,   5.169, 33,  0,   0.716,   1.655,   0.460,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:42:030, 2097295607256125,    1.975,    5.000,  800,  11.792,  40.622,  11.284,   0.675,  18.684,   5.190, 33,  0,   0.688,   1.733,   0.481,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:42:136, 2097295990148033,    2.081,    2.000,  800,  11.652,  41.861,  11.628,   0.624,  18.751,   5.209, 32,  0,   0.677,   1.805,   0.501,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:42:247, 2097296385310243,    2.191,    2.000, 2500,  12.102,  43.190,  11.997,   1.014,  18.862,   5.239, 32,  0,   0.678,   1.879,   0.522,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:42:357, 2097296785292546,    2.302,    1.000,  800,  11.667,  44.486,  12.357,   0.606,  18.929,   5.258, 32,  0,   0.670,   1.954,   0.543,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:42:464, 2097297170523753,    2.409,    2.000,  800,  11.596,  45.727,  12.702,   0.534,  18.986,   5.274, 32,  0,   0.670,   2.025,   0.563,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:42:573, 2097297560406833,    2.517,    5.000, 1000,  13.846,  47.227,  13.118,   2.803,  19.290,   5.358, 32,  0,   0.714,   2.103,   0.584,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:42:683, 2097297956972589,    2.628,    2.000,  800,  11.620,  48.507,  13.474,   0.571,  19.353,   5.376, 32,  0,   0.672,   2.177,   0.605,4095.875,4095.875,   0.000,   0.000,   0.000
14:59:42:789, 2097298339874109,    2.734,    6.000, 4200,  14.043,  50.000,  13.889,   2.965,  19.668,   5.463, 39,  0,   0.728,   2.254,   0.626,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.733915
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 50.000122
Cumulative Processor Energy_0 (mWh) = 13.888923
Average Processor Power_0 (Watt) = 18.288836

Cumulative IA Energy_0 (Joules) = 19.668274
Cumulative IA Energy_0 (mWh) = 5.463409
Average IA Power_0 (Watt) = 7.194179

Cumulative DRAM Energy_0 (Joules) = 2.253967
Cumulative DRAM Energy_0 (mWh) = 0.626102
Average DRAM Power_0 (Watt) = 0.824447
