System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:37:37:295, 2092526562331113,    0.104,    2.000,  800,   5.565,   0.581,   0.161,   2.132,   0.222,   0.062, 32,  0,   0.693,   0.072,   0.020,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:37:403, 2092526951736639,    0.212,    3.000,  800,   3.945,   1.007,   0.280,   0.548,   0.282,   0.078, 32,  0,   0.678,   0.146,   0.040,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:37:513, 2092527346757439,    0.322,   10.000, 4100,   5.715,   1.634,   0.454,   2.306,   0.535,   0.149, 32,  0,   0.706,   0.223,   0.062,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:37:621, 2092527736617265,    0.431,    2.000,  800,   4.635,   2.136,   0.593,   1.240,   0.669,   0.186, 32,  0,   0.677,   0.297,   0.082,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:37:729, 2092528123403142,    0.538,    2.000,  800,   3.983,   2.564,   0.712,   0.562,   0.729,   0.203, 33,  0,   0.675,   0.369,   0.103,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:37:843, 2092528533802587,    0.652,    2.000,  800,   3.930,   3.012,   0.837,   0.526,   0.789,   0.219, 32,  0,   0.671,   0.446,   0.124,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:37:948, 2092528912215683,    0.757,    4.000,  800,   5.777,   3.619,   1.005,   0.588,   0.851,   0.236, 32,  0,   0.675,   0.517,   0.143,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:38:062, 2092529323525679,    0.871,    2.000,  800,   6.467,   4.358,   1.211,   0.524,   0.911,   0.253, 31,  0,   0.669,   0.593,   0.165,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:38:167, 2092529701379739,    0.976,    2.000,  800,   6.483,   5.039,   1.400,   0.525,   0.966,   0.268, 32,  0,   0.669,   0.663,   0.184,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:38:278, 2092530100747221,    1.087,   15.000, 4200,  18.437,   7.084,   1.968,  12.499,   2.353,   0.654, 38,  0,   0.977,   0.772,   0.214,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:38:387, 2092530493147841,    1.196,   17.000, 4200,  23.705,   9.668,   2.686,  17.666,   4.278,   1.188, 43,  0,   1.202,   0.903,   0.251,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:38:497, 2092530888992533,    1.306,   30.000, 4200,  25.130,  12.431,   3.453,  19.022,   6.370,   1.769, 47,  0,   1.504,   1.068,   0.297,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:38:604, 2092531274206274,    1.413,   23.000, 4200,  26.532,  15.270,   4.242,  20.441,   8.557,   2.377, 42,  0,   1.532,   1.232,   0.342,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:38:715, 2092531676186892,    1.525,    2.000,  800,   9.696,  16.353,   4.542,   3.611,   8.960,   2.489, 33,  0,   0.820,   1.323,   0.368,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:38:825, 2092532072087763,    1.635,    8.000,  800,   6.974,  17.120,   4.755,   1.000,   9.070,   2.520, 33,  0,   0.800,   1.411,   0.392,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:38:933, 2092532457509733,    1.742,    8.000, 3100,   9.648,  18.153,   5.042,   3.671,   9.463,   2.629, 33,  0,   0.909,   1.509,   0.419,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:39:043, 2092532856000541,    1.853,    2.000,  800,   7.035,  18.931,   5.259,   1.112,   9.586,   2.663, 32,  0,   0.674,   1.583,   0.440,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:39:152, 2092533248379883,    1.962,    2.000, 1300,   7.008,  19.695,   5.471,   1.047,   9.701,   2.695, 32,  0,   0.675,   1.657,   0.460,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:39:264, 2092533649607869,    2.073,    2.000,  800,   6.563,  20.427,   5.674,   0.579,   9.765,   2.713, 32,  0,   0.676,   1.732,   0.481,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:39:373, 2092534041575336,    2.182,    2.000,  800,   6.546,  21.139,   5.872,   0.586,   9.829,   2.730, 32,  0,   0.672,   1.805,   0.502,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:39:500, 2092534500346593,    2.309,   19.000, 4300,   7.817,  22.136,   6.149,   1.951,  10.078,   2.799, 39,  0,   0.698,   1.894,   0.526,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:39:588, 2092534818844437,    2.398,    1.000,  800,   7.914,  22.836,   6.343,   1.812,  10.238,   2.844, 32,  0,   0.684,   1.955,   0.543,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:39:699, 2092535216305069,    2.508,    2.000,  800,   6.510,  23.554,   6.543,   0.578,  10.302,   2.862, 32,  0,   0.670,   2.029,   0.564,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:39:808, 2092535607947077,    2.617,    3.000,  800,   6.525,  24.264,   6.740,   0.562,  10.363,   2.879, 32,  0,   0.674,   2.102,   0.584,4095.875,4095.875,   0.000,   0.000,   0.000
14:37:39:902, 2092535946859501,    2.711,    8.000, 4200,   9.233,  25.133,   6.982,   3.352,  10.678,   2.966, 39,  0,   0.733,   2.171,   0.603,4095.875,4095.875,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 2.711135
Measured RDTSC Frequency (GHz) = 3.600

Cumulative Processor Energy_0 (Joules) = 25.133423
Cumulative Processor Energy_0 (mWh) = 6.981506
Average Processor Power_0 (Watt) = 9.270444

Cumulative IA Energy_0 (Joules) = 10.678345
Cumulative IA Energy_0 (mWh) = 2.966207
Average IA Power_0 (Watt) = 3.938699

Cumulative DRAM Energy_0 (Joules) = 2.171326
Cumulative DRAM Energy_0 (mWh) = 0.603146
Average DRAM Power_0 (Watt) = 0.800892
