System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:17:19:805, 2075183611336131,    0.098,    4.000,  800,  13.707,   1.343,   0.373,   2.584,   0.253,   0.070, 31,  0,   0.715,   0.070,   0.019,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:19:916, 2075184010993583,    0.209,    3.000,  800,  11.588,   2.630,   0.730,   0.523,   0.311,   0.086, 31,  0,   0.691,   0.147,   0.041,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:20:025, 2075184402135293,    0.318,    9.000,  800,  11.717,   3.903,   1.084,   0.724,   0.390,   0.108, 31,  0,   0.729,   0.226,   0.063,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:20:133, 2075184790632727,    0.426,    2.000,  800,  12.455,   5.247,   1.457,   1.377,   0.539,   0.150, 31,  0,   0.689,   0.300,   0.083,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:20:243, 2075185186487915,    0.536,    2.000,  800,  11.565,   6.518,   1.811,   0.500,   0.594,   0.165, 31,  0,   0.671,   0.374,   0.104,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:20:353, 2075185584161941,    0.646,    2.000,  800,  11.651,   7.806,   2.168,   0.525,   0.652,   0.181, 31,  0,   0.679,   0.449,   0.125,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:20:462, 2075185973653239,    0.754,    4.000,  800,  11.600,   9.061,   2.517,   0.558,   0.712,   0.198, 31,  0,   0.680,   0.523,   0.145,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:20:572, 2075186372508707,    0.865,    4.000, 1300,  14.307,  10.646,   2.957,   3.214,   1.068,   0.297, 30,  0,   0.715,   0.602,   0.167,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:20:682, 2075186766126189,    0.974,    3.000,  800,  11.579,  11.912,   3.309,   0.549,   1.128,   0.313, 31,  0,   0.676,   0.676,   0.188,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:20:794, 2075187168460131,    1.086,   16.000, 4200,  24.076,  14.602,   4.056,  12.962,   2.577,   0.716, 44,  0,   1.028,   0.791,   0.220,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:20:899, 2075187546467811,    1.191,   18.000, 4200,  31.051,  17.863,   4.962,  19.976,   4.674,   1.298, 47,  0,   0.706,   0.865,   0.240,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:011, 2075187949658089,    1.303,   16.000, 4200,  30.758,  21.308,   5.919,  19.686,   6.879,   1.911, 45,  0,   0.692,   0.942,   0.262,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:120, 2075188342048453,    1.412,   16.000, 4200,  30.778,  24.662,   6.851,  19.711,   9.028,   2.508, 47,  0,   0.692,   1.018,   0.283,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:227, 2075188727141758,    1.519,   16.000, 4200,  30.936,  27.972,   7.770,  19.858,  11.152,   3.098, 50,  0,   0.701,   1.093,   0.304,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:337, 2075189123157237,    1.629,   17.000, 4200,  31.294,  31.414,   8.726,  20.214,  13.375,   3.715, 52,  0,   0.734,   1.173,   0.326,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:449, 2075189526322407,    1.741,   16.000, 4200,  30.854,  34.869,   9.686,  19.781,  15.591,   4.331, 50,  0,   0.698,   1.252,   0.348,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:557, 2075189915154303,    1.849,   19.000, 4200,  31.992,  38.325,  10.646,  20.898,  17.848,   4.958, 46,  0,   0.736,   1.331,   0.370,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:669, 2075190318353093,    1.961,   17.000, 4200,  30.270,  41.715,  11.588,  19.154,  19.993,   5.554, 41,  0,   0.975,   1.440,   0.400,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:775, 2075190699992865,    2.067,   17.000, 4200,  28.965,  44.786,  12.440,  17.843,  21.885,   6.079, 51,  0,   1.082,   1.555,   0.432,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:883, 2075191091640509,    2.176,   15.000,  800,  22.294,  47.211,  13.114,  11.111,  23.093,   6.415, 33,  0,   1.043,   1.668,   0.463,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:21:993, 2075191484660183,    2.285,   17.000, 4200,  14.705,  48.817,  13.560,   3.629,  23.490,   6.525, 39,  0,   1.037,   1.782,   0.495,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:22:103, 2075191880710191,    2.395,   14.000, 4200,  26.311,  51.711,  14.364,  15.187,  25.160,   6.989, 47,  0,   1.170,   1.910,   0.531,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:22:212, 2075192274858193,    2.505,    8.000, 2800,  20.313,  53.935,  14.982,   9.155,  26.163,   7.267, 33,  0,   1.142,   2.035,   0.565,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:22:322, 2075192671026959,    2.615,    3.000,  800,  11.788,  55.232,  15.342,   0.715,  26.241,   7.289, 32,  0,   0.683,   2.110,   0.586,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:22:434, 2075193074497489,    2.727,    2.000,  800,  11.571,  56.529,  15.703,   0.512,  26.299,   7.305, 32,  0,   0.671,   2.186,   0.607,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:22:540, 2075193455081889,    2.832,    3.000, 2800,  14.541,  58.066,  16.130,   3.452,  26.664,   7.407, 32,  0,   0.731,   2.263,   0.629,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:22:651, 2075193854783467,    2.943,    2.000,  800,  11.747,  59.371,  16.492,   0.670,  26.738,   7.427, 32,  0,   0.673,   2.338,   0.649,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:22:759, 2075194244687675,    3.052,    3.000,  800,  11.559,  60.622,  16.840,   0.527,  26.795,   7.443, 31,  0,   0.678,   2.411,   0.670,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:22:868, 2075194635770605,    3.160,    2.000,  800,  11.615,  61.884,  17.190,   0.514,  26.851,   7.459, 31,  0,   0.674,   2.484,   0.690,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:22:977, 2075195028016705,    3.269,    3.000,  800,  11.609,  63.149,  17.541,   0.537,  26.910,   7.475, 31,  0,   0.673,   2.558,   0.710,4095.875,4095.875,   0.000,   0.000,   0.000
13:17:23:089, 2075195431659924,    3.381,    3.000,  800,  11.563,  64.446,  17.902,   0.511,  26.967,   7.491, 31,  0,   0.672,   2.633,   0.731,4095.875,4095.875,   0.000,   0.000,   0.000
