System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
14:21:36:543, 2089067855423911,    0.107,    8.000, 3000,  17.541,   1.878,   0.522,   6.417,   0.687,   0.191, 31,  0,   0.786,   0.084,   0.023,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:36:651, 2089068244224169,    0.215,    2.000,  800,  12.048,   3.179,   0.883,   0.938,   0.788,   0.219, 31,  0,   0.687,   0.158,   0.044,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:36:763, 2089068648462395,    0.327,    2.000,  800,  11.773,   4.501,   1.250,   0.734,   0.871,   0.242, 31,  0,   0.672,   0.234,   0.065,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:36:873, 2089069044369339,    0.437,    2.000,  800,  12.227,   5.846,   1.624,   1.159,   0.998,   0.277, 31,  0,   0.675,   0.308,   0.086,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:36:981, 2089069433355745,    0.545,    3.000,  800,  11.778,   7.119,   1.977,   0.713,   1.075,   0.299, 30,  0,   0.674,   0.381,   0.106,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:37:088, 2089069817532057,    0.652,    3.000, 3700,  12.432,   8.445,   2.346,   1.333,   1.218,   0.338, 31,  0,   0.675,   0.453,   0.126,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:37:201, 2089070224227753,    0.765,    1.000,  800,  12.029,   9.804,   2.723,   0.967,   1.327,   0.369, 30,  0,   0.670,   0.529,   0.147,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:37:309, 2089070613762065,    0.873,    1.000,  800,  11.710,  11.071,   3.075,   0.663,   1.398,   0.388, 30,  0,   0.668,   0.601,   0.167,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:37:419, 2089071009242266,    0.983,    2.000,  800,  11.810,  12.369,   3.436,   0.729,   1.479,   0.411, 30,  0,   0.674,   0.675,   0.188,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:37:665, 2089071895437301,    1.229,   19.000, 4200,  29.658,  19.669,   5.464,  18.662,   6.073,   1.687, 42,  0,   0.804,   0.873,   0.243,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:37:749, 2089072196247797,    1.313,   17.000, 4200,  29.913,  22.169,   6.158,  18.599,   7.627,   2.118, 49,  0,   0.722,   0.933,   0.259,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:37:898, 2089072732698587,    1.462,   16.000, 4200,  29.764,  26.604,   7.390,  18.698,  10.413,   2.892, 48,  0,   0.717,   1.040,   0.289,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:38:032, 2089073215177699,    1.596,   16.000, 4200,  29.737,  30.589,   8.497,  18.655,  12.913,   3.587, 46,  0,   0.868,   1.157,   0.321,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:38:162, 2089073683072851,    1.726,   31.000, 4200,  28.777,  34.330,   9.536,  17.580,  15.198,   4.222, 41,  0,   1.452,   1.345,   0.374,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:38:182, 2089073755157741,    1.746,   30.000, 4200,  42.714,  35.185,   9.774,  31.478,  15.828,   4.397, 44,  0,   2.082,   1.387,   0.385,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:38:293, 2089074157911145,    1.858,    1.000, 1900,  16.715,  37.055,  10.293,   5.522,  16.446,   4.568, 33,  0,   0.817,   1.479,   0.411,4095.875,4095.875,   0.000,   0.000,   0.000
14:21:38:401, 2089074545528617,    1.965,    2.000,  800,  11.738,  38.319,  10.644,   0.740,  16.526,   4.590, 32,  0,   0.670,   1.551,   0.431,4095.875,4095.875,   0.000,   0.000,   0.000
